id_avaluo,numero_finca,finalidad,fecha_inspeccion,fecha_valor,fecha_informe,provincia,canton,distrito,latitud,longitud,tipologia_inmueble,moneda,area_terreno_m2,valor_unitario_terreno_m2,area_construccion_m2,valor_unitario_construccion_m2,valor_obras_complementarias,valor_total_inmueble,perito_id
AV-2024-002940,1-150180,Garantía hipotecaria,2024-11-06,2024-11-20,2024-11-24,San José,Goicoechea,Guadalupe,9.960019,-84.055353,Bodega o nave industrial,USD,10322.63,334.66,7073.34,1248.33,634945.52,12919379,PER-002
AV-2025-002941,4-500247-292,Garantía hipotecaria,2025-03-15,2025-03-15,2025-03-23,Heredia,Belén,San Antonio,9.970178,-84.169003,Apartamento,CRC,208.17,1009751.22,256.39,468151.26,8271795.16,338501000,PER-003
AV-2025-002942,3-141428,Leasing,2025-11-12,2025-11-18,2025-11-20,Cartago,La Unión,Tres Ríos,9.904669,-84.005423,Casa de habitación,CRC,732.3,695838.15,476.31,345225.93,12220855.53,686218000,PER-006
AV-2025-002943,3-141183,Leasing,2025-04-26,2025-05-03,2025-05-12,Cartago,La Unión,Tres Ríos,9.908968,-84.008849,Casa de habitación,CRC,613.46,653362.31,65.41,736280.62,164808.63,449137000,PER-009
AV-2025-002944,1-751137,Leasing,2025-10-30,2025-11-10,2025-11-17,San José,Curridabat,Curridabat,-84.036112,9.921189,Bodega o nave industrial,USD,13513.42,690.16,5897.93,882.5,354879.0,14886224,PER-001
AV-2024-002945,4-235692,Garantía hipotecaria,2024-07-19,2024-08-03,2024-08-08,Heredia,Santo Domingo,Santo Domingo,9.973513,-84.099863,Casa de habitación,CRC,412.59,630620.22,155.22,578376.23,5199090.62,355162000,PER-004
AV-2025-002946,1-572180-308,Leasing,2024-12-23,2025-01-08,2025-01-13,San José,Curridabat,Curridabat,9.910848,-84.029923,Apartamento,CRC,105.15,890564.18,94.43,325941.93,849663.18,125271000,PER-006
AV-2024-002947,1-486739-258,Actualización de garantía,2023-02-01,2023-02-06,2023-02-10,San José,San José,Carmen,9.946358,-84.075111,Apartamento,USD,69.06,699.28,0.0,0.0,1828.75,50121,PER-006
AV-2025-002948,7-903977,Leasing,2025-12-09,2025-12-12,2025-12-16,Limón,Limón,Limón,9.992082,-83.018171,Local comercial,CRC,1826.51,662519.29,955.63,764249.76,41754526.44,1982193000,PER-004
AV-2025-002949,4-941291-031,Leasing,2025-04-09,2025-04-11,2025-04-23,Heredia,Belén,San Antonio,9.986127,-84.182363,Condominio horizontal,CRC,393.26,434453.94,210.02,478567.7,4959313.65,276321000,PER-006
AV-2025-002950,1-854520,Garantía hipotecaria,2025-07-06,2025-07-20,2025-07-31,San José,Curridabat,Curridabat,9.919242,-84.043095,Terreno baldío urbano,CRC,418.59,391833.45,0.0,0.0,0.0,164018000,PER-009
AV-2025-002951,4-294041-148,Garantía hipotecaria,2025-08-16,2025-08-30,2025-09-10,Heredia,Santo Domingo,Santo Domingo,9.995683,-84.086388,Apartamento,USD,98.66,397.4,240.84,1150.59,7254.88,323570,PER-002
AV-2025-002952,1-212567-179,Leasing,2025-12-13,2025-12-28,2025-12-29,San José,Tibás,San Juan,9.949028,-84.068752,Condominio horizontal,USD,280.12,1083.84,126.55,605.5,3251.63,383483,PER-009
AV-2025-002953,4-713728,Leasing,2025-07-13,2025-07-23,2025-07-24,Heredia,San Rafael,San Rafael,10.004626,-84.079768,Casa de habitación,CRC,296.88,2259843.35,154.9,260765.53,2345427.77,713640000,PER-007
AV-2025-002954,2-480500,Actualización de garantía,2025-12-30,2025-12-30,2026-01-02,Alajuela,Alajuela,Alajuela,10.003317,-84.203597,Bodega o nave industrial,USD,4634.37,679.53,2678.69,1160.75,242006.99,6500490,PER-001
AV-2025-002955,3-906717,Garantía hipotecaria,2025-03-27,2025-04-04,2025-04-07,Cartago,Turrialba,Turrialba,9.901007,-83.675494,Local comercial,CRC,971.91,500423.03,1504.81,736486.03,11959359.71,1606597000,PER-006
AV-2024-002956,1-653494,Actualización de garantía,2021-05-30,2021-05-30,2021-06-09,San José,San José,Carmen,9.9473,-84.071023,Casa de habitación,CRC,1011.05,112360.4,461.53,637984.86,12449270.85,420500000,PER-004
AV-2024-002957,6-356475,Garantía hipotecaria,2024-10-24,2024-11-11,2024-11-15,Puntarenas,Puntarenas,Puntarenas,9.976081,-84.823376,Terreno baldío urbano,CRC,607.51,647165.64,0.0,0.0,862835.41,394022000,PER-006
AV-2025-002958,4-146024-330,Garantía hipotecaria,2025-04-04,2025-04-16,2025-04-25,Heredia,Santo Domingo,Santo Domingo,9.989637,-84.099569,Apartamento,USD,100.38,364.65,126.97,684.6,678.69,124206,PER-002
AV-2025-002959,1-440374,Actualización de garantía,2025-01-10,2025-01-18,2025-01-25,San José,Montes de Oca,San Pedro,9.931761,-84.040462,Local comercial,USD,474.8,1007.4,831.68,1140.31,38951.92,1465638,PER-006
AV-2026-002960,1-384827,Actualización de garantía,2025-12-21,2026-01-04,2026-01-08,San José,Goicoechea,Guadalupe,9.937739,-84.042438,Local comercial,CRC,1580.13,549176.6,568.21,531265.16,10747987.75,1180389000,PER-003
AV-2025-002961,7-250466,Garantía hipotecaria,2025-06-29,2025-07-11,2025-07-16,Limón,Limón,Limón,9.982043,-83.053542,Casa de habitación,CRC,570.26,300143.53,175.44,740565.35,2247307.14,303332000,PER-008
AV-2024-002962,1-763487,Compraventa,2023-10-07,2023-10-21,2023-10-25,San José,San José,Carmen,9.930058,-84.071356,Casa de habitación,CRC,670.15,1248046.69,259.47,690079.35,4306423.84,1019740000,PER-003
AV-2024-002963,3-998863-102,Garantía hipotecaria,2024-06-19,2024-07-09,2024-07-11,Cartago,Cartago,Oriental,9.849693,-83.913054,Apartamento,CRC,111.59,1019464.91,97.98,432021.67,2950435.74,159042000,PER-002
AV-2024-002964,3-199166-329,Contable,2024-07-07,2024-07-10,2024-07-21,Cartago,La Unión,Tres Ríos,9.888733,-83.992195,Condominio horizontal,USD,243.38,179.1,78.12,1377.29,6615.23,157798,PER-003
AV-2025-002965,2-274153,Actualización de garantía,2025-12-05,2025-12-18,2025-12-25,Alajuela,Grecia,Grecia,10.091355,-84.346091,Casa de habitación,CRC,384.65,289437.59,94.57,766693.86,5229352.93,189068000,PER-004
AV-2025-002966,1-700153,Actualización de garantía,2025-02-19,2025-02-24,2025-03-08,San José,Tibás,San Juan,9.965659,-84.073097,Local comercial,CRC,255.9,926007.0,232.57,258754.53,1206808.47,298351000,PER-007
AV-2025-002967,1-946902-372,Leasing,2025-07-16,2025-07-28,2025-08-09,San José,Montes de Oca,San Pedro,9.934008,-84.059492,Condominio horizontal,USD,494.83,847.24,105.66,595.53,1890.33,484054,PER-004
AV-2025-002968,3-824815-174,Garantía hipotecaria,2025-11-20,2025-12-10,2025-12-19,Cartago,Paraíso,Paraíso,9.822888,-83.877618,Condominio horizontal,USD,253.89,326.15,99.56,1591.83,7094.47,248383,PER-001
AV-2025-002969,2-339107,Compraventa,2025-05-07,2025-05-24,2025-06-04,Alajuela,Alajuela,Alajuela,10.008953,-84.21884,Edificio de oficinas,CRC,2185.03,1177979.42,2991.18,816034.55,1826330.13,5016653000,PER-005
AV-2026-002970,4-653798,Leasing,2023-01-13,2023-01-28,2023-02-09,Heredia,San Rafael,San Rafael,10.02309,-84.094322,Casa de habitación,CRC,346.35,444767.85,215.33,801670.69,6592675.47,333262000,PER-003
AV-2025-002971,1-111681,Garantía hipotecaria,2025-04-20,2025-05-05,2025-05-07,San José,Tibás,San Juan,9.957374,-84.06802,Casa de habitación,CRC,291.0,1046594.49,154.92,321219.57,1451244.03,355774000,PER-008
AV-2024-002972,2-464415,Leasing,2024-12-02,2024-12-02,2024-12-12,Alajuela,Atenas,Atenas,10.01923,-84.373896,Casa de habitación,CRC,1165.65,403560.27,567.28,847857.25,15611862.04,966994000,PER-001
AV-2024-002973,4-741279,Leasing,2024-04-27,2024-05-06,2024-05-16,Heredia,Sarapiquí,Puerto Viejo,10.401543,-84.006112,Casa de habitación,CRC,286.48,434272.39,167.2,351447.34,1500506.22,207242000,PER-003
AV-2025-002974,3-896859,Garantía hipotecaria,2025-02-03,2025-02-05,2025-02-07,Cartago,Paraíso,Paraíso,9.841564,-83.869853,Casa de habitación,CRC,579.68,499479.17,218.19,267302.58, ,351775000,PER-003
AV-2024-002975,1-173255-330,Actualización de garantía,2024-12-03,2024-12-09,2024-12-21,San José,Goicoechea,Guadalupe,9.953577,-84.048862,Apartamento,USD,90.01,282.27,88.96,717.66,4326.94,93577,PER-005
AV-2025-002976,4-701406,Leasing,2025-09-25,2025-09-29,2025-10-04,Heredia,San Rafael,San Rafael,10.000575,-84.09738,Local comercial,CRC,171.11,755931.47,193.11,322985.56,271585.24,191991000,PER-001
AV-2025-002977,1-809247,Garantía hipotecaria,2025-01-02,2025-01-14,2025-01-24,San José,Desamparados,Desamparados,9.896052,-84.081531,Local comercial,CRC,461.69,831454.18,693.03,519177.31,8074201.0,751754000,PER-002
AV-2026-002978,1-988219-266,Actualización de garantía,2026-02-10,2026-02-16,2026-02-24,San José,Tibás,San Juan,9.508457,-84.256831,Apartamento,USD,84.99,628.28,0.0,0.0,11382.0,64780,PER-002
AV-2024-002979,5-672419,Garantía hipotecaria,2022-03-30,2022-04-18,2022-04-23,Guanacaste,Santa Cruz,Tamarindo,10.285757,-85.86553,Casa de habitación,CRC,520.46,1040427.72,112.25,842467.22,3420459.78,639488000,PER-003
AV-2024-002980,6-864514,Seguro,2021-03-22,2021-03-31,2021-04-10,Puntarenas,Puntarenas,Puntarenas,9.164744,-84.62201,Bodega o nave industrial,USD,12031.61,266.33,6083.52,669.96,230278.34,7510372,PER-003
AV-2025-002981,3-363198,Contable,2025-05-31,2025-06-19,2025-06-21,Cartago,Cartago,Oriental,9.874858,-83.91266,Casa de habitación,CRC,476.18,578005.43,153.45,326695.02,3094520.95,328460000,PER-001
AV-2025-002982,3-709215,Garantía hipotecaria,2025-07-22,2025-07-23,2025-07-29,Cartago,Turrialba,Turrialba,9.93658,-83.654493,Casa de habitación,CRC,489.94,609035.87,144.35,299550.0,1996607.34,343628000,PER-007
AV-2026-002983,1-837976-262,Actualización de garantía,2026-01-29,2026-02-04,2026-02-08,San José,San José,Carmen,9.930181,-84.069376,Condominio horizontal,USD,706.99,500.94,333.62,1188.75,29353.49,780104,PER-003
AV-2025-002984,1-836793,Leasing,2025-07-26,2025-07-29,2025-08-07,San José,San José,Carmen,9.934352,-84.070795,Casa de habitación,CRC,580.4,1012038.97,119.15,307474.39,1204823.17,625228000,PER-004
AV-2025-002985,3-375983,Garantía hipotecaria,2025-09-13,2025-09-27,2025-10-03,Cartago,Turrialba,Turrialba,9.882974,-83.692659,Local comercial,CRC,650.81,562459.56,801.11,637917.88,36882739.6,913979000,PER-005
AV-2024-002986,1-825596,Garantía hipotecaria,2024-08-10,2024-08-29,2024-09-01,San José,Desamparados,Desamparados,9.916282,-84.056544,Casa de habitación,CRC,518.16,709562.1,306.92,349324.48,3191948.19,478073000,PER-008
AV-2025-002987,4-379884,Leasing,2025-04-29,2025-04-30,2025-05-07,Heredia,Santo Domingo,Santo Domingo,9.97567,-84.085229,Casa de habitación,CRC,515.92,663552.27,85.6,531065.87,1994311.35,389793000,PER-009
AV-2025-002988,2-667855,Compraventa,2025-01-26,2025-02-06,2025-02-11,Alajuela,San Ramón,San Ramón,10.127228,-84.469693,Bodega o nave industrial,USD,1074.09,116.28,214.84,584.85,2583.48,253128,PER-009
AV-2025-002989,1-706968,Garantía hipotecaria,2025-01-20,2025-01-23,2025-01-24,San José,Santa Ana,Santa Ana,9.921032,-84.185269,Casa de habitación,CRC,606.88,1138553.46,351.75,309193.87,778365.26,800503000,PER-001
AV-2025-002990,5-758752,Compraventa,2025-12-12,2025-12-24,2026-01-04,Guanacaste,Liberia,Liberia,10.624589,-85.420797,Local comercial,CRC,762.34,442165.95,353.83,629181.86,15217467.51,574922000,PER-007
AV-2024-002991,5-321961-333,Leasing,2024-05-20,2024-06-08,2024-06-19,Guanacaste,Carrillo,Sardinal,10.496118,-85.705586,Condominio horizontal,USD,648.69,174.29,228.72,523.69,5189.32,238028,PER-008
AV-2026-002992,2-734503,Contable,2026-01-29,2026-02-16,2026-02-22,Alajuela,Upala,Upala,10.83795,-85.083196,Casa de habitación,CRC,139.09,430421.19,36.25,827979.9,1496490.48,91378000,PER-002
AV-2025-002993,4-330775,Actualización de garantía,2025-01-20,2025-01-23,2025-02-02,Heredia,San Rafael,San Rafael,10.024785,-84.107521,Local comercial,CRC,1554.06,784221.16,1299.24,659461.47,42761364.52,2118287000,PER-004
AV-2025-002994,6-724115-212,Actualización de garantía,2025-10-17,2025-10-22,2025-10-28,Puntarenas,Garabito,Jacó,9.620572,-84.597585,Apartamento,USD,54.03,14915.67,153.78,584.85,5547.38,901379,PER-004
AV-2024-002995,3-644492,Garantía hipotecaria,2024-09-08,2024-09-20,2024-09-29,Cartago,Cartago,Oriental,9.873144,-83.917547,Local comercial,CRC,1536.59,1154195.93,1248.29,719163.01,15934054.71,2687184000,PER-002
AV-2025-002996,1-413533-156,Garantía hipotecaria,2023-05-31,2023-06-05,2023-06-17,San José,Santa Ana,Santa Ana,-84.176607,9.940213,Apartamento,USD,92.72,773.62,186.49,1076.45,11092.69,283570,PER-003
AV-2024-002997,1-118180-318,Garantía hipotecaria,2024-11-19,2024-11-23,2024-11-29,San José,Montes de Oca,San Pedro,9.940018,-84.039888,Apartamento,USD,127.86,494.79,174.91,586.01,7576.65,173340,PER-002
AV-2026-002998,1-772088,Garantía hipotecaria,2026-02-11,2026-02-21,2026-03-01,San José,Tibás,San Juan,9.947584,-84.077172,Local comercial,CRC,2339.03,804090.44,4443.21,754393.61,149585583.6,5382306000,PER-008
AV-2026-002999,1-950327,Garantía hipotecaria,2026-01-09,2026-01-21,2026-01-27,San José,Desamparados,Desamparados,9.887123,-84.074392,Terreno baldío urbano,CRC,792.66,209106.83,0.0,0.0,0.0,165751000,PER-001
AV-2025-003000,6-512018-050,Actualización de garantía,2025-05-18,2025-05-20,2025-05-25,Puntarenas,Garabito,Jacó,9.645815,-84.618266,Condominio horizontal,CRC,411.95,112966.42,325.65,581299.63,1396918.75,237234000,PER-006
AV-2024-003001,1-405147,Leasing,2024-10-12,2024-10-30,2024-11-09,San José,Escazú,Escazú,9.90882,-84.12457,Casa de habitación,CRC,934.44,939397.74,120.88,381883.61,768449.75,924741000,PER-001
AV-2024-003002,2-992824,Leasing,2024-10-14,2024-11-03,2024-11-05,Alajuela,San Carlos,Quesada,10.350129,-84.419521,Finca agrícola,CRC,143969.19,64012.67,19881.36,352949.27,306022763.45,16538987000,PER-008
AV-2024-003003,1-822412,Leasing,2024-07-23,2024-08-09,2024-08-20,San José,Goicoechea,Guadalupe,9.962077,-84.043062,Bodega o nave industrial,USD,1153.97,192.52,548.31,745.43,3773.38,634662,PER-005
AV-2025-003004,3-507829,Garantía hipotecaria,2025-10-16,2025-10-18,2025-10-19,Cartago,Paraíso,Paraíso,9.862879,-83.859688,Casa de habitación,CRC,1162.05,1563906.78,743.58,666586.09,21107825.15,1960192000,PER-006
AV-2025-003005,5-666540-179,Actualización de garantía,2025-03-27,2025-04-01,2025-04-02,Guanacaste,Santa Cruz,Tamarindo,10.313184,-85.806703,Condominio horizontal,USD,244.22,183.45,156.79,1561.72,19138.98,288528,PER-007
AV-2025-003006,4-161378,Actualización de garantía,2025-10-03,2025-10-15,2025-10-17,Heredia,Santo Domingo,Santo Domingo,9.973344,-84.078008,Casa de habitación,CRC,272.08,574073.18,33.08,555313.71,1317534.82,175881000,PER-001
AV-2026-003007,1-765151,Seguro,2025-12-26,2026-01-09,2026-01-18,San José,Curridabat,Curridabat,9.920295,-84.021531,Local comercial,CRC,216.2,1154978.33,375.9,253293.23,3078234.84,347997000,PER-001
AV-2026-003008,1-873760,Garantía hipotecaria,2026-01-18,2026-01-28,2026-02-08,San José,Santa Ana,Santa Ana,9.948933,-84.180239,Casa de habitación,CRC,381.17,1130081.75,194.75,631666.76,5038811.53,558809000,PER-002
AV-2025-003009,1-882573,Garantía hipotecaria,2025-05-28,2025-06-13,2025-06-25,San José,Puriscal,Santiago,9.865995,-84.334325,Terreno baldío rural,CRC,32248.94,51999.54,0.0,0.0,0.0,1676930000,PER-007
AV-2025-003010,6-677441,Leasing,2025-03-06,2025-03-21,2025-03-29,Puntarenas,Puntarenas,Puntarenas,9.993017,-84.82749,Casa de habitación,CRC,472.13,504004.45,249.83,686514.5,4342781.44,413810000,PER-006
AV-2024-003011,1-781611-193,Leasing,2024-12-10,2024-12-19,2024-12-28,San José,San José,Carmen,9.929393,-84.073945,Condominio horizontal,USD,356.78,976.82,151.69,1296.43,6535.35,551701,PER-008
AV-2025-003012,4-449060,Leasing,2021-08-14,2021-08-26,2026-07-16,Heredia,San Rafael,San Rafael,10.017545,-84.084417,Casa de habitación,CRC,236.76,362624.57,76.04,292210.92,53422.01,108128000,PER-007
AV-2025-003013,6-835638,Seguro,2025-07-17,2025-07-29,2025-07-30,Puntarenas,Puntarenas,Puntarenas,9.992538,-84.847995,Local comercial,CRC,1580.55,696640.24,577.21,700424.37,2826553.86,1508193000,PER-005
AV-2025-003014,2-130207-312,Garantía hipotecaria,2025-12-26,2025-12-27,2026-01-06,Alajuela,Alajuela,Alajuela,10.031151,-84.219849,Condominio horizontal,USD,490.93,412.42,113.18,1622.23,4271.67,390345,PER-004
AV-2026-003015,3-907620-108,Garantía hipotecaria,2025-12-27,2026-01-03,2026-01-09,Cartago,Cartago,Oriental,9.094365,-84.661186,Apartamento,USD,151.74,692.09,318.4,722.28,12070.86,347063,PER-007
AV-2025-003016,6-795311,Leasing,2025-05-21,2025-05-22,2025-05-23,Puntarenas,Puntarenas,Puntarenas,9.964028,-84.835569,Casa de habitación,USD,289.93,158.0,59.7,1670.86,2133.06,140242,PER-003
AV-2024-003017,1-253344,Compraventa,2024-07-02,2024-07-17,2024-07-22,San José,Tibás,San Juan,9.96414,-84.084405,Local comercial,CRC,264.03,4370175.64,339.52,459153.01,6208827.95,1315958000,PER-001
AV-2025-003018,1-578701,Garantía hipotecaria,2025-08-26,2025-09-04,2025-09-16,San José,Tibás,San Juan,9.967595,-84.094506,Bodega o nave industrial,USD,3476.55,555.74,1001.15,506.04,6831.54,2445511,PER-002
AV-2024-003019,1-455842-046,Contable,2024-10-19,2024-10-26,2024-10-27,San José,Tibás,San Juan,9.948492,-84.073958,Apartamento,USD,50.95,1008.18,93.0,778.9,4184.6,127989,PER-008
AV-2025-003020,1-978346,Compraventa,2025-07-29,2025-07-30,2025-08-09,San José,Goicoechea,Guadalupe,9.960318,-84.04206,Casa de habitación,CRC,523.34,624943.8,322.76,754380.52,3519090.42,574061000,PER-001
AV-2025-003021,5-126661-218,Actualización de garantía,2025-06-30,2025-07-16,2025-07-25,Guanacaste,Carrillo,Sardinal,10.52811,-85.720202,Apartamento,USD,170.22,1179.32,409.99,806.24,6297.85,537592,PER-005
AV-2025-003022,1-145917,Leasing,2021-02-28,2021-03-08,2021-03-20,San José,Escazú,Escazú,9.93459,-84.140136,Local comercial,USD,1571.83,767.02,556.64,887.85,8369.83,1708208,PER-009
AV-2025-003023,6-910915,Garantía hipotecaria,2025-10-19,2025-10-28,2025-11-08,Puntarenas,Puntarenas,Puntarenas,9.975724,-84.847702,Finca agrícola,CRC,82540.61,62595.14,1910.5,275418.21,1006533.43,5693834000,PER-006
AV-2026-003024,1-547125-383,Actualización de garantía,2026-01-30,2026-02-11,2026-02-19,San José,Escazú,Escazú,9.930789,-84.144487,Condominio horizontal,USD,367.65,466.87,240.72,1303.88,15395.96,500911,PER-004
AV-2025-003025,5-197240,Actualización de garantía,2023-12-27,2024-01-05,2024-01-11,Guanacaste,Carrillo,Sardinal,10.513455,-85.719695,Terreno baldío urbano,USD,809.51,476.95,0.0,0.0,0.0,386096,
AV-2025-003026,6-493128-387,Garantía hipotecaria,2025-02-12,2025-02-27,2025-03-07,Puntarenas,Garabito,Jacó,9.585864,-84.603995,Condominio horizontal,USD,464.57,444.79,139.65,1630.67,13066.11,447425,PER-003
AV-2026-003027,1-933049,Compraventa,2026-02-05,2026-02-05,2026-02-10,San José,Santa Ana,Santa Ana,9.951523,-84.189125,Local comercial,USD,419.21,450.77,181.37,892.59,2425.21,353282,PER-001
AV-2026-003028,1-435755,Actualización de garantía,2026-01-06,2026-01-23,2026-02-03,San José,Tibás,San Juan,9.963523,-84.093657,Bodega o nave industrial,USD,7087.93,606.15,4400.13,1231.81,201200.2,9917673,PER-001
AV-2026-003029,3-587849-111,Actualización de garantía,2026-01-11,2026-01-21,2026-02-02,Cartago,Cartago,Oriental,9.38383,-84.223856,Condominio horizontal,USD,411.09,503.22,291.85,1270.92,18841.52,596628,PER-003
AV-2026-003030,1-411134,Garantía hipotecaria,2026-01-20,2026-02-07,2026-02-13,San José,Montes de Oca,San Pedro,9.798829,-84.617751,Local comercial,CRC,171.17,2270052.52,200.53,676419.17,3684055.64,527891000,PER-001
AV-2025-003031,5-713933,Seguro,2022-01-26,2022-02-02,2022-02-04,Guanacaste,Carrillo,Sardinal,10.476389,-85.676114,Terreno baldío urbano,CRC,1007.1,194262.96,0.0,0.0,0.0,195642000,PER-009
AV-2025-003032,1-175977-347,Leasing,2025-09-07,2025-09-25,2025-09-29,San José,San José,Carmen,9.931427,-84.066814,Apartamento,USD,84.02,401.85,99.05,1015.69,682.3,135050,PER-005
AV-2026-003033,2-579382,Garantía hipotecaria,2026-01-07,2026-01-09,2026-01-16,Alajuela,Grecia,Grecia,10.089646,-84.327655,Casa de habitación,CRC,664.46,324552.53,315.7,761429.78,18749061.82,474785000,PER-006
AV-2026-003034,2-793778,Actualización de garantía,2026-01-14,2026-02-03,2026-02-10,Alajuela,Grecia,Grecia,10.106301,-84.314169,Bodega o nave industrial,USD,4407.66,117.54,1224.83,1311.49,1308.83,2125737,PER-007
AV-2025-003035,5-288234-302,Actualización de garantía,2025-01-08,2025-01-13,2025-01-25,Guanacaste,Santa Cruz,Tamarindo,10.266559,-85.867018,Apartamento,USD,84.8,1246.29,70.06,709.35,1815.65,157198,PER-002
AV-2025-003036,3-610918-218,Seguro,2025-07-13,2025-08-01,2025-08-09,Cartago,La Unión,Tres Ríos,9.896697,-83.996538,Apartamento,USD,118.87,185.69,70.24,1393.25,4180.99,124116,PER-001
AV-2024-003037,1-765151,Garantía hipotecaria,2024-10-16,2024-10-26,2024-10-28,San José,Desamparados,Desamparados,9.92034,-84.074032,Casa de habitación,CRC,375.91,861859.48,207.37,794264.97,855148.39,489543000,PER-002
AV-2024-003038,1-805080,Leasing,2023-01-27,2023-02-12,2023-02-18,San José,Pérez Zeledón,San Isidro de El General,-83.726128,9.339787,Bodega o nave industrial,USD,8237.48,135.22,3527.06,1078.0,292971.69,5209014,PER-007
AV-2025-003039,6-250226,Leasing,2025-06-14,2025-06-28,2025-07-07,Puntarenas,Puntarenas,Puntarenas,10.001033,-84.831281,Finca agrícola,CRC,315962.94,42525.58,0.0,0.0,328845621.68,13765353000,PER-007
AV-2025-003040,2-501430,Leasing,2021-04-08,2021-04-26,2021-05-05,Alajuela,Atenas,Atenas,9.956486,-84.380277,Casa de habitación,CRC,384.09,485722.26,55.4,425603.01,576966.84,210716000,PER-007
AV-2024-003041,1-412786-098,Garantía hipotecaria,2024-12-13,2024-12-15,2024-12-16,San José,Montes de Oca,San Pedro,9.934028,-84.046566,Condominio horizontal,USD,638.52,402.65,148.46,1486.35,10834.92,488599,PER-005
AV-2025-003042,4-935017-267,Garantía hipotecaria,2025-11-14,2025-11-22,2025-11-23,Heredia,Heredia,Heredia,10.002781,-84.110626,Apartamento,USD,99.67,634.02,247.84,1460.06,4739.22,429793,PER-005
AV-2025-003043,7-327018,Compraventa,2025-11-28,2025-12-08,2025-12-12,Limón,Limón,Limón,9.972418,-83.02578,Casa de habitación,CRC,704.88,291851.91,412.63,787234.37,6762851.28,537320000,PER-009
AV-2025-003044,3-745085,Garantía hipotecaria,2025-02-16,2025-02-17,2025-02-27,Cartago,La Unión,Tres Ríos,9.901505,-83.996713,Casa de habitación,CRC,699.93,455707.91,314.31,329130.08,642076.62,423055000,PER-009
AV-2026-003045,2-960015,Garantía hipotecaria,2023-12-26,2024-01-05,2024-01-17,Alajuela,Upala,Upala,10.86235,-84.945748,Terreno baldío rural,CRC,49004.86,76981.23,0.0,0.0,0.0,3772454000,PER-003
AV-2025-003046,5-508579-007,Actualización de garantía,2025-06-16,2025-07-05,2025-07-06,Guanacaste,Santa Cruz,Tamarindo,10.304921,-85.805877,Apartamento,USD,87.18,1663.52,133.83,534.59,2309.28,218879,PER-008
AV-2025-003047,1-752348,Leasing,2025-05-19,2025-05-29,2025-06-08,San José,Tibás,San Juan,9.95089,-84.07271,Casa de habitación,CRC,1023.24,1174593.44,448.86,424777.37,8735598.37,1401292000,PER-006
AV-2025-003048,5-909649,Actualización de garantía,2021-04-26,2021-04-26,2021-05-06,Guanacaste,Liberia,Liberia,10.666314,-85.433827,Casa de habitación,CRC,342.3,348341.61,111.61,828619.22,221038.65,253302000,PER-003
AV-2026-001499,6-665725,Garantía hipotecaria,2024-09-24,2024-10-06,2024-10-14,Puntarenas,Garabito,Jacó,9.646443,-84.630728,Casa de habitación,CRC,563.33,3636620.32,282.27,807070.92,5710277.56,2282140000,PER-006
AV-2024-003050,3-827694,Actualización de garantía,2024-12-02,2024-12-05,2024-12-12,Cartago,La Unión,Tres Ríos,9.890906,-83.990851,Bodega o nave industrial,USD,8000.38,401.9,3602.83,669.13,23448.9,5649563,PER-009
AV-2025-003051,1-279347,Leasing,2025-07-23,2025-08-08,2025-08-10,San José,Goicoechea,Guadalupe,9.94728,-84.035932,Casa de habitación,CRC,781.12,388107.01,297.46,580152.37,6930598.19,482661000,PER-004
AV-2024-003052,3-476406-368,Actualización de garantía,2023-02-01,2023-02-11,2023-02-21,Cartago,Cartago,Oriental,10.231918,-84.183537,Condominio horizontal,USD,521.92,1003.93,281.5,564.72,6752.0,689692,PER-007
AV-2025-003053,2-383068,Actualización de garantía,2025-02-25,2025-03-14,2025-03-24,Alajuela,San Carlos,Quesada,10.303063,-84.441508,Casa de habitación,USD,492.55,260.28,232.71,1637.28,8156.48,517369,PER-001
AV-2026-003054,1-470895,Actualización de garantía,2022-01-08,2022-01-14,2022-01-23,San José,Montes de Oca,San Pedro,9.943007,-84.054802,Local comercial,CRC,1796.24,888295.35,3153.41,560217.64,4223014.79,3366411000,PER-003
AV-2025-003055,1-316416-008,Leasing,2025-04-28,2025-05-13,2025-05-14,San José,Santa Ana,Santa Ana,9.922594,-84.183712,Apartamento,USD,158.92,509.78,346.35,1240.26,8476.23,519055,PER-003
AV-2024-003056,4-632623,Garantía hipotecaria,2024-05-29,2024-06-04,2024-06-05,Heredia,Belén,San Antonio,9.982104,-84.184627,Casa de habitación,CRC,274.83,1186915.65,32.85,539626.22,232671.05,344159000,PER-001
AV-2025-003057,1-432765-025,Actualización de garantía,2025-06-28,2025-07-14,2025-07-17,San José,Escazú,Escazú,9.918041,-84.158693,Apartamento,USD,76.33,1020.63,179.6,707.06,9320.6,214213,PER-009
AV-2025-003058,5-633070,Actualización de garantía,2025-09-05,2025-09-06,2025-09-07,Guanacaste,Liberia,Liberia,10.670855,-85.414767,Terreno baldío rural,CRC,16370.62,133070.78,0.0,0.0,0.0,2178451000,PER-008
AV-2024-003059,4-209944-130,Actualización de garantía,2024-07-06,2024-07-19,2024-07-29,Heredia,Belén,San Antonio,9.977965,-84.185497,Apartamento,USD,113.85,512.37,116.02,948.07,3683.03,172011,PER-006
