corte,id_credito,id_avaluo,moneda,saldo,fecha_desembolso,estado
2026-03,CR-003471,AV-2025-003472,CRC,269459428.73,2025-07-09,VIGENTE
2026-04,CR-003471,AV-2025-003472,CRC,266469557.22,2025-06-07,VIGENTE
2026-03,CR-003472,AV-2025-003473,CRC,128913365.4,2025-12-08,VIGENTE
2026-04,CR-003472,AV-2025-003473,CRC,0.0,2025-12-09,CANCELADO
2026-03,CR-003473,AV-2025-003474,CRC,409934590.36,2025-02-28,VIGENTE
2026-04,CR-003473,AV-2025-003474,CRC,405169493.92,2025-03-02,VIGENTE
2026-03,CR-003474,AV-2026-003475,USD,107142.86,2026-02-02,VIGENTE
2026-04,CR-003474,AV-2026-003475,USD,106821.07,2026-02-17,VIGENTE
2026-03,CR-003475,AV-2024-003476,CRC,230510763.02,2024-05-29,VIGENTE
2026-04,CR-003475,AV-2024-003476,CRC,229095385.79,2024-06-27,VIGENTE
2026-03,CR-003476,AV-2026-003477,USD,127086.09,2026-03-11,VIGENTE
2026-04,CR-003476,AV-2026-003477,USD,125861.19,2026-03-05,VIGENTE
2026-03,CR-003477,AV-2025-003478,CRC,77405294.84,2026-01-07,VIGENTE
2026-04,CR-003477,AV-2025-003478,CRC,76794386.85,2026-01-22,VIGENTE
2026-03,CR-003478,AV-2025-003479,CRC,59273433.78,2026-01-03,VIGENTE
2026-04,CR-003478,AV-2025-003479,CRC,0.0,2025-12-19,CANCELADO
2026-03,CR-003480,AV-2025-003481,USD,431184.69,2025-10-11,VIGENTE
2026-04,CR-003480,AV-2025-003481,USD,428756.16,2025-10-12,VIGENTE
2026-03,CR-003482,AV-2025-003483,CRC,697776184.77,2025-09-25,VIGENTE
2026-04,CR-003482,AV-2025-003483,CRC,693482231.16,2025-08-28,VIGENTE
2026-03,CR-003483,AV-2025-003484,CRC,108133873.26,2025-12-26,VIGENTE
2026-04,CR-003483,AV-2025-003484,CRC,107653142.85,2026-01-28,VIGENTE
2026-03,CR-003486,AV-2025-003487,CRC,177804839.52,2025-03-13,VIGENTE
2026-04,CR-003486,AV-2025-003487,CRC,176367622.22,2025-02-25,VIGENTE
2026-03,CR-003487,AV-2025-003488,CRC,96966390.55,2025-05-12,VIGENTE
2026-04,CR-003487,AV-2025-003488,CRC,96278687.77,2025-05-20,VIGENTE
2026-03,CR-003488,AV-2025-003489,CRC,47859171.87,2025-02-15,VIGENTE
2026-04,CR-003488,AV-2025-003489,CRC,47411766.56,2025-02-08,VIGENTE
2026-03,CR-003489,AV-2025-003490,USD,440670.69,2025-07-15,VIGENTE
2026-04,CR-003489,AV-2025-003490,USD,436424.21,2025-07-18,VIGENTE
2026-03,CR-003492,AV-2025-003493,CRC,454890515.42,2025-08-04,VIGENTE
2026-04,CR-003492,AV-2025-003493,CRC,450629178.47,2025-09-02,VIGENTE
2026-03,CR-003493,AV-2025-003494,CRC,169264110.91,2025-08-24,VIGENTE
2026-04,CR-003493,AV-2025-003494,CRC,168028786.13,2025-08-31,VIGENTE
2026-03,CR-003494,AV-2026-003495,CRC,624627342.97,2026-02-05,VIGENTE
2026-04,CR-003494,AV-2026-003495,CRC,617223806.29,2026-01-30,VIGENTE
2026-03,CR-003495,AV-2024-003496,CRC,1075880067.87,2024-11-05,VIGENTE
2026-04,CR-003495,AV-2024-003496,CRC,1069363901.03,2024-10-13,VIGENTE
2026-03,CR-003496,AV-2025-003497,CRC,64210618.24,2025-02-21,VIGENTE
2026-04,CR-003496,AV-2025-003497,CRC,63467647.2,2025-02-09,VIGENTE
2026-03,CR-003498,AV-2025-003499,CRC,780964144.99,2025-10-13,VIGENTE
2026-04,CR-003498,AV-2025-003499,CRC,774919125.91,2025-10-27,VIGENTE
2026-03,CR-003499,AV-2026-003500,USD,327873.95,2026-03-23,VIGENTE
2026-04,CR-003499,AV-2026-003500,USD,325749.25,2026-03-10,VIGENTE
2026-03,CR-003500,AV-2024-003501,USD,16789122.55,2024-10-20,VIGENTE
2026-04,CR-003500,AV-2024-003501,USD,16714763.29,2024-11-17,VIGENTE
2026-03,CR-003501,AV-2024-003502,CRC,115609715.6,2024-11-01,VIGENTE
2026-04,CR-003501,AV-2024-003502,CRC,114477577.89,2024-10-04,VIGENTE
2026-03,CR-003502,AV-2024-003503,CRC,1199911671.97,2025-01-13,VIGENTE
2026-04,CR-003502,AV-2024-003503,CRC,1195571683.38,2025-01-17,VIGENTE
2026-03,CR-003503,AV-2026-003504,CRC,471670341.16,2026-02-18,VIGENTE
2026-04,CR-003503,AV-2026-003504,CRC,468948555.74,2026-03-09,VIGENTE
2026-03,CR-003504,AV-2026-003505,CRC,211488614.85,2026-01-19,VIGENTE
2026-04,CR-003504,AV-2026-003505,CRC,210722876.49,2026-03-11,VIGENTE
2026-03,CR-003505,AV-2024-003506,USD,243041.63,2025-01-03,VIGENTE
2026-04,CR-003505,AV-2024-003506,USD,241309.04,2025-01-18,VIGENTE
2026-03,CR-003506,AV-2025-003507,CRC,340071428.92,2025-08-13,VIGENTE
2026-04,CR-003506,AV-2025-003507,CRC,338355909.91,2025-08-18,VIGENTE
2026-03,CR-003507,AV-2025-003508,USD,195464.52,2025-09-11,VIGENTE
2026-04,CR-003507,AV-2025-003508,USD,193576.27,2025-09-24,VIGENTE
2026-03,CR-003508,AV-2024-003509,USD,210172.67,2024-10-28,VIGENTE
2026-04,CR-003508,AV-2024-003509,USD,208522.6,2024-10-25,VIGENTE
2026-03,CR-003509,AV-2025-003510,USD,161186.34,2025-06-06,VIGENTE
2026-04,CR-003509,AV-2025-003510,USD,160094.92,2025-06-17,VIGENTE
2026-03,CR-003510,AV-2025-003511,CRC,243617247.26,2025-12-29,VIGENTE
2026-04,CR-003510,AV-2025-003511,CRC,241486657.77,2025-12-28,VIGENTE
2026-03,CR-003511,AV-2024-003512,USD,364970.97,2025-01-18,VIGENTE
2026-04,CR-003511,AV-2024-003512,USD,363298.88,2025-01-25,VIGENTE
2026-03,CR-003512,AV-2025-003513,CRC,119409144.03,2025-07-21,VIGENTE
2026-04,CR-003512,AV-2025-003513,CRC,118337945.19,2025-06-05,VIGENTE
2026-03,CR-003513,AV-2025-003514,USD,110124.52,2025-08-21,VIGENTE
2026-04,CR-003513,AV-2025-003514,USD,109757.77,2025-09-03,VIGENTE
2026-03,CR-003514,AV-2025-003515,USD,200304.62,2025-02-24,VIGENTE
2026-04,CR-003514,AV-2025-003515,USD,0.0,2025-02-18,CANCELADO
2026-03,CR-003516,AV-2026-003517,CRC,247136436.69,2026-02-18,VIGENTE
2026-04,CR-003516,AV-2026-003517,CRC,246143337.46,2026-03-05,VIGENTE
2026-03,CR-003517,AV-2024-003518,CRC,1131048700.92,2025-01-02,VIGENTE
2026-04,CR-003517,AV-2024-003518,CRC,1118496323.84,2025-01-11,VIGENTE
2026-03,CR-003520,AV-2025-003521,CRC,147670754.85,2025-02-28,VIGENTE
2026-04,CR-003520,AV-2025-003521,CRC,146870338.86,2025-02-17,VIGENTE
2026-03,CR-003521,AV-2025-003522,USD,5688401.58,2025-12-14,VIGENTE
2026-04,CR-003521,AV-2025-003522,USD,0.0,2026-01-15,CANCELADO
2026-03,CR-003522,AV-2025-003523,CRC,333886652.38,2025-09-21,VIGENTE
2026-04,CR-003522,AV-2025-003523,CRC,331600740.7,2025-11-07,VIGENTE
2026-03,CR-003523,AV-2025-003524,USD,66342.64,2025-05-11,VIGENTE
2026-04,CR-003523,AV-2025-003524,USD,65750.69,2025-05-07,VIGENTE
2026-03,CR-003524,AV-2025-003525,USD,3260851.62,2025-12-25,VIGENTE
2026-04,CR-003524,AV-2025-003525,USD,3250432.3,2025-12-28,VIGENTE
2026-03,CR-003525,AV-2025-003526,CRC,2017353643.73,2025-09-04,VIGENTE
2026-04,CR-003525,AV-2025-003526,CRC,2000487564.68,2025-09-18,VIGENTE
2026-03,CR-003527,AV-2025-003528,USD,520225.0,2025-08-28,VIGENTE
2026-04,CR-003527,AV-2025-003528,USD,518003.56,2025-09-01,VIGENTE
2026-03,CR-003528,AV-2025-003529,USD,1144523.39,2025-11-07,VIGENTE
2026-04,CR-003528,AV-2025-003529,USD,1135369.59,2025-09-27,VIGENTE
2026-03,CR-003530,AV-2025-003531,USD,2193012.01,2026-02-23,VIGENTE
2026-04,CR-003530,AV-2025-003531,USD,2172801.03,2026-02-26,VIGENTE
2026-03,CR-003531,AV-2025-003532,CRC,46520511.58,2025-03-28,VIGENTE
2026-04,CR-003531,AV-2025-003532,CRC,46256534.84,2025-03-07,VIGENTE
2026-03,CR-003532,AV-2025-003533,CRC,898348132.22,2025-12-19,VIGENTE
2026-04,CR-003532,AV-2025-003533,CRC,887937971.62,2025-12-15,VIGENTE
2026-03,CR-003533,AV-2025-003534,USD,39606.0,2025-09-10,VIGENTE
2026-04,CR-003533,AV-2025-003534,USD,39305.17,2025-10-14,VIGENTE
2026-03,CR-003534,AV-2026-003535,USD,3434738.31,2026-02-12,VIGENTE
2026-04,CR-003534,AV-2026-003535,USD,3398364.25,2026-02-08,VIGENTE
2026-03,CR-003536,AV-2025-003537,USD,1355651.95,2025-09-23,VIGENTE
2026-04,CR-003536,AV-2025-003537,USD,0.0,2025-10-12,CANCELADO
2026-03,CR-003539,AV-2025-003540,CRC,61810069.7,2025-05-29,VIGENTE
2026-04,CR-003539,AV-2025-003540,CRC,61600803.39,2025-06-18,VIGENTE
2026-03,CR-003540,AV-2025-003541,CRC,719931383.76,2025-12-11,VIGENTE
2026-04,CR-003540,AV-2025-003541,CRC,711339764.32,2025-11-27,VIGENTE
2026-03,CR-003541,AV-2025-003542,USD,3148305.64,2025-07-21,VIGENTE
2026-04,CR-003541,AV-2025-003542,USD,3114100.23,2025-06-29,VIGENTE
2026-03,CR-003542,AV-2026-003543,CRC,184319273.1,2026-04-02,VIGENTE
2026-04,CR-003542,AV-2026-003543,CRC,182675816.62,2026-02-27,VIGENTE
2026-03,CR-003543,AV-2025-003544,USD,1505107.07,2025-03-26,VIGENTE
2026-04,CR-003543,AV-2025-003544,USD,1495245.72,2025-02-04,VIGENTE
2026-03,CR-003544,AV-2025-003545,CRC,226251481.68,2025-03-09,VIGENTE
2026-04,CR-003544,AV-2025-003545,CRC,225338205.77,2025-04-01,VIGENTE
2026-03,CR-003545,AV-2025-003546,USD,55487.75,2025-10-09,VIGENTE
2026-04,CR-003545,AV-2025-003546,USD,55051.7,2025-10-31,VIGENTE
2026-03,CR-003546,AV-2025-003547,CRC,2580390505.65,2025-11-16,VIGENTE
2026-04,CR-003546,AV-2025-003547,CRC,2560482684.91,2025-12-12,VIGENTE
2026-03,CR-003547,AV-2025-003548,CRC,323378523.98,2026-01-12,VIGENTE
2026-04,CR-003547,AV-2025-003548,CRC,321531225.72,2026-01-30,VIGENTE
2026-03,CR-003548,AV-2026-003549,CRC,64681550.88,2026-04-20,VIGENTE
2026-04,CR-003548,AV-2026-003549,CRC,64389114.9,2026-03-15,VIGENTE
2026-03,CR-003549,AV-2025-003550,CRC,127462307.42,2025-02-04,VIGENTE
2026-04,CR-003549,AV-2025-003550,CRC,126183201.55,2025-02-12,VIGENTE
2026-03,CR-003550,AV-2025-003551,CRC,71338489.29,2025-08-26,VIGENTE
2026-04,CR-003550,AV-2025-003551,CRC,71021976.65,2025-09-07,VIGENTE
2026-03,CR-003551,AV-2024-003552,CRC,531493570.44,2024-08-19,VIGENTE
2026-04,CR-003551,AV-2024-003552,CRC,528240106.41,2024-08-29,VIGENTE
2026-03,CR-003553,AV-2025-003554,CRC,364219007.65,2025-08-07,VIGENTE
2026-04,CR-003553,AV-2025-003554,CRC,361392999.87,2025-08-25,VIGENTE
2026-03,CR-003554,AV-2025-003555,USD,310851.77,2025-12-08,VIGENTE
2026-04,CR-003554,AV-2025-003555,USD,309111.81,2025-10-28,VIGENTE
2026-03,CR-003555,AV-2026-003556,CRC,192240638.23,2026-03-21,VIGENTE
2026-04,CR-003555,AV-2026-003556,CRC,191474322.18,2026-04-02,VIGENTE
2026-03,CR-003556,AV-2025-003557,USD,1375482.48,2025-11-27,VIGENTE
2026-04,CR-003556,AV-2025-003557,USD,1371147.75,2025-12-06,VIGENTE
2026-03,CR-003557,AV-2024-003558,USD,515253.27,2024-12-10,VIGENTE
2026-04,CR-003557,AV-2024-003558,USD,512194.27,2024-11-24,VIGENTE
2026-03,CR-003558,AV-2024-003559,CRC,3613216437.3,2025-01-26,VIGENTE
2026-04,CR-003558,AV-2024-003559,CRC,3592101800.44,2025-01-18,VIGENTE
2026-03,CR-003559,AV-2025-003560,CRC,1313419835.63,2025-11-02,VIGENTE
2026-04,CR-003559,AV-2025-003560,CRC,1300201117.02,2025-11-20,VIGENTE
2026-03,CR-003560,AV-2025-003561,CRC,904705669.15,2026-02-27,VIGENTE
2026-04,CR-003560,AV-2025-003561,CRC,897643817.8,2026-01-17,VIGENTE
2026-03,CR-003561,AV-2025-003562,CRC,147795577.87,2025-03-04,VIGENTE
2026-04,CR-003561,AV-2025-003562,CRC,147097469.19,2025-03-08,VIGENTE
2026-03,CR-003562,AV-2025-003563,USD,576265.77,2025-01-14,VIGENTE
2026-04,CR-003562,AV-2025-003563,USD,572778.56,2025-02-01,VIGENTE
2026-03,CR-003563,AV-2025-003564,CRC,62352807.77,2025-12-19,VIGENTE
2026-04,CR-003563,AV-2025-003564,CRC,61783902.8,2025-12-29,VIGENTE
2026-03,CR-003564,AV-2024-003565,USD,241070.98,2024-07-05,VIGENTE
2026-04,CR-003564,AV-2024-003565,USD,238719.58,2024-07-16,VIGENTE
2026-03,CR-003565,AV-2025-003566,CRC,215299520.76,2025-10-17,VIGENTE
2026-04,CR-003565,AV-2025-003566,CRC,213552844.0,2025-09-13,VIGENTE
2026-03,CR-003566,AV-2025-003567,CRC,1080872050.59,2025-05-28,VIGENTE
2026-04,CR-003566,AV-2025-003567,CRC,1068995255.69,2025-04-21,VIGENTE
2026-03,CR-003567,AV-2024-003568,CRC,351655522.9,2025-01-11,VIGENTE
2026-04,CR-003567,AV-2024-003568,CRC,348967094.44,2025-01-18,VIGENTE
2026-03,CR-003568,AV-2025-003569,USD,2592755.18,2025-04-19,VIGENTE
2026-04,CR-003568,AV-2025-003569,USD,2584228.45,2025-04-26,VIGENTE
2026-03,CR-003570,AV-2025-003571,CRC,387235520.03,2025-12-26,VIGENTE
2026-04,CR-003570,AV-2025-003571,CRC,383084919.04,2025-12-27,VIGENTE
2026-03,CR-003571,AV-2024-003572,CRC,268038594.04,2024-07-11,VIGENTE
2026-04,CR-003571,AV-2024-003572,CRC,0.0,2024-08-19,CANCELADO
2026-03,CR-003572,AV-2024-003573,CRC,125633631.81,2024-12-12,VIGENTE
2026-04,CR-003572,AV-2024-003573,CRC,125019222.9,2024-11-25,VIGENTE
2026-03,CR-003574,AV-2025-003575,USD,3316287.12,2026-02-25,VIGENTE
2026-04,CR-003574,AV-2025-003575,USD,3294434.62,2026-02-08,VIGENTE
2026-03,CR-003575,AV-2025-003576,USD,5228147.47,2026-01-11,VIGENTE
2026-04,CR-003575,AV-2025-003576,USD,5194485.29,2025-12-21,VIGENTE
2026-03,CR-003576,AV-2025-003577,CRC,502478628.99,2025-08-25,VIGENTE
2026-04,CR-003576,AV-2025-003577,CRC,498957339.99,2025-07-27,VIGENTE
2026-03,CR-003577,AV-2025-003578,CRC,353688976.79,2025-12-03,VIGENTE
2026-04,CR-003577,AV-2025-003578,CRC,350743069.92,2025-10-31,VIGENTE
2026-03,CR-003578,AV-2024-003579,USD,704052.23,2024-05-29,VIGENTE
2026-04,CR-003578,AV-2024-003579,USD,697669.62,2024-06-14,VIGENTE
2026-03,CR-003579,AV-2026-003580,CRC,1765747961.47,2026-04-21,VIGENTE
2026-04,CR-003579,AV-2026-003580,CRC,1747169525.68,2026-04-06,VIGENTE
2026-03,CR-003582,AV-2025-003583,USD,52675.17,2025-04-11,VIGENTE
2026-04,CR-003582,AV-2025-003583,USD,52516.03,2025-03-16,VIGENTE
2026-03,CR-003583,AV-2026-003584,CRC,94856844.48,2026-02-14,VIGENTE
2026-04,CR-003583,AV-2026-003584,CRC,93768789.26,2026-01-26,VIGENTE
2026-03,CR-003584,AV-2026-003585,CRC,434565037.49,2026-04-24,VIGENTE
2026-04,CR-003584,AV-2026-003585,CRC,430109364.04,2026-04-25,VIGENTE
2026-03,CR-003585,AV-2024-003586,USD,234675.87,2024-05-15,VIGENTE
2026-04,CR-003585,AV-2024-003586,USD,232812.07,2024-06-30,VIGENTE
2026-03,CR-003586,AV-2025-003587,CRC,452472904.17,2025-11-28,VIGENTE
2026-04,CR-003586,AV-2025-003587,CRC,448108640.17,2025-11-15,VIGENTE
2026-03,CR-003587,AV-2025-003588,USD,79907.55,2026-01-27,VIGENTE
2026-04,CR-003587,AV-2025-003588,USD,0.0,2026-01-26,CANCELADO
2026-03,CR-003588,AV-2025-003589,CRC,407695788.23,2025-09-17,VIGENTE
2026-04,CR-003588,AV-2025-003589,CRC,404996716.2,2025-10-14,VIGENTE
2026-03,CR-003590,AV-2025-003591,USD,68395.85,2025-05-22,VIGENTE
2026-04,CR-003590,AV-2025-003591,USD,67958.1,2025-05-26,VIGENTE
2026-03,CR-003591,AV-2024-003592,CRC,136579445.91,2024-07-19,VIGENTE
2026-04,CR-003591,AV-2024-003592,CRC,135516739.43,2024-07-03,VIGENTE
2026-03,CR-003592,AV-2025-003593,USD,7549588.93,2025-11-18,VIGENTE
2026-04,CR-003592,AV-2025-003593,USD,7500118.09,2025-12-01,VIGENTE
2026-03,CR-003593,AV-2025-003594,CRC,244639627.29,2025-10-08,VIGENTE
2026-04,CR-003593,AV-2025-003594,CRC,241940987.81,2025-10-13,VIGENTE
2026-03,CR-003595,AV-2025-003596,CRC,452262297.0,2026-01-26,VIGENTE
2026-04,CR-003595,AV-2025-003596,CRC,448317212.6,2026-02-19,VIGENTE
2026-03,CR-003596,AV-2025-003597,CRC,262522318.88,2025-02-11,VIGENTE
2026-04,CR-003596,AV-2025-003597,CRC,260770290.54,2025-02-25,VIGENTE
2026-03,CR-003597,AV-2025-003598,USD,295805.55,2025-08-11,VIGENTE
2026-04,CR-003597,AV-2025-003598,USD,0.0,2025-08-26,CANCELADO
2026-03,CR-003598,AV-2024-003599,CRC,25259020.86,2024-11-17,VIGENTE
2026-04,CR-003598,AV-2024-003599,CRC,25101268.97,2024-11-15,VIGENTE
2026-03,CR-003600,AV-2025-003601,CRC,222304478.22,2025-03-05,VIGENTE
2026-04,CR-003600,AV-2025-003601,CRC,221418916.44,2025-03-19,VIGENTE
2026-03,CR-003601,AV-2024-003602,CRC,243455833.61,2024-12-22,VIGENTE
2026-04,CR-003601,AV-2024-003602,CRC,240607844.27,2025-01-13,VIGENTE
2026-03,CR-003602,AV-2025-003603,CRC,470170833.84,2025-10-11,VIGENTE
2026-04,CR-003602,AV-2025-003603,CRC,0.0,2025-11-28,CANCELADO
2026-03,CR-003603,AV-2025-003604,USD,7268590.5,2025-11-07,VIGENTE
2026-04,CR-003603,AV-2025-003604,USD,7242827.99,2025-11-15,VIGENTE
2026-03,CR-003604,AV-2025-003605,USD,1712535.55,2025-07-14,VIGENTE
2026-04,CR-003604,AV-2025-003605,USD,1695734.67,2025-06-15,VIGENTE
2026-03,CR-003605,AV-2024-003606,CRC,528363986.96,2024-08-31,VIGENTE
2026-04,CR-003605,AV-2024-003606,CRC,523701295.64,2024-08-21,VIGENTE
2026-03,CR-003608,AV-2025-003609,USD,99209.11,2026-01-14,VIGENTE
2026-04,CR-003608,AV-2025-003609,USD,98603.4,2026-01-12,VIGENTE
2026-03,CR-003609,AV-2025-003610,USD,3009778.25,2025-03-20,VIGENTE
2026-04,CR-003609,AV-2025-003610,USD,2987743.74,2025-04-09,VIGENTE
2026-03,CR-003610,AV-2025-003611,CRC,141761786.1,2025-06-22,VIGENTE
2026-04,CR-003610,AV-2025-003611,CRC,141241365.49,2025-07-13,VIGENTE
2026-03,CR-003612,AV-2025-003613,USD,1496562.55,2025-10-31,VIGENTE
2026-04,CR-003612,AV-2025-003613,USD,1481079.45,2025-11-06,VIGENTE
2026-03,CR-003613,AV-2025-003614,USD,3940126.59,2025-04-18,VIGENTE
2026-04,CR-003613,AV-2025-003614,USD,3896497.85,2025-04-23,VIGENTE
2026-03,CR-003614,AV-2025-003615,CRC,394593613.09,2025-10-27,VIGENTE
2026-04,CR-003614,AV-2025-003615,CRC,390410273.51,2025-10-01,VIGENTE
2026-03,CR-003615,AV-2025-003616,USD,187544.37,2025-11-19,VIGENTE
2026-04,CR-003615,AV-2025-003616,USD,185430.69,2025-12-08,VIGENTE
2026-03,CR-003616,AV-2024-003617,USD,219450.58,2024-11-30,VIGENTE
2026-04,CR-003616,AV-2024-003617,USD,217621.06,2024-11-01,VIGENTE
2026-03,CR-003617,AV-2024-003618,CRC,27166004.09,2024-12-23,VIGENTE
2026-04,CR-003617,AV-2024-003618,CRC,26845030.3,2025-01-17,VIGENTE
2026-03,CR-003618,AV-2025-003619,USD,128113.99,2026-01-02,VIGENTE
2026-04,CR-003618,AV-2025-003619,USD,127282.31,2025-11-22,VIGENTE
2026-03,CR-003619,AV-2025-003620,USD,259096.09,2025-03-30,VIGENTE
2026-04,CR-003619,AV-2025-003620,USD,256554.27,2025-03-01,VIGENTE
2026-03,CR-003620,AV-2024-003621,USD,181643.92,2024-10-16,VIGENTE
2026-04,CR-003620,AV-2024-003621,USD,181037.88,2024-09-22,VIGENTE
2026-03,CR-003621,AV-2025-003622,USD,13638406.34,2025-03-10,VIGENTE
2026-04,CR-003621,AV-2025-003622,USD,13574515.4,2025-04-16,VIGENTE
2026-03,CR-003622,AV-2025-003623,USD,96030.9,2026-01-09,VIGENTE
2026-04,CR-003622,AV-2025-003623,USD,95737.14,2026-02-01,VIGENTE
2026-03,CR-003625,AV-2025-003626,CRC,631449655.86,2025-08-05,VIGENTE
2026-04,CR-003625,AV-2025-003626,CRC,629468341.32,2025-07-30,VIGENTE
2026-03,CR-003626,AV-2025-003627,CRC,124418386.86,2025-12-26,VIGENTE
2026-04,CR-003626,AV-2025-003627,CRC,123121314.6,2025-12-08,VIGENTE
2026-03,CR-003627,AV-2025-003628,CRC,1035286902.96,2025-09-26,VIGENTE
2026-04,CR-003627,AV-2025-003628,CRC,1027248098.11,2025-10-02,VIGENTE
2026-03,CR-003628,AV-2025-003629,USD,14703194.02,2025-11-20,VIGENTE
2026-04,CR-003628,AV-2025-003629,USD,14620862.27,2025-11-21,VIGENTE
2026-03,CR-003629,AV-2025-003630,USD,233680.78,2025-04-24,VIGENTE
2026-04,CR-003629,AV-2025-003630,USD,232007.55,2025-04-24,VIGENTE
2026-03,CR-003630,AV-2025-003631,CRC,273955820.23,2026-01-25,VIGENTE
2026-04,CR-003630,AV-2025-003631,CRC,272696113.82,2026-02-06,VIGENTE
2026-03,CR-003631,AV-2025-003632,CRC,19698557.7,2025-03-12,VIGENTE
2026-04,CR-003631,AV-2025-003632,CRC,19611765.37,2025-04-15,VIGENTE
2026-03,CR-003632,AV-2025-003633,USD,14077187.63,2025-12-24,VIGENTE
2026-04,CR-003632,AV-2025-003633,USD,14034439.65,2026-01-03,VIGENTE
2026-03,CR-003633,AV-2025-003634,CRC,42911246.53,2025-05-12,VIGENTE
2026-04,CR-003633,AV-2025-003634,CRC,42701833.23,2025-05-07,VIGENTE
2026-03,CR-003634,AV-2026-003635,CRC,210827522.39,2026-04-04,VIGENTE
2026-04,CR-003634,AV-2026-003635,CRC,209819796.99,2026-04-02,VIGENTE
2026-03,CR-003635,AV-2024-003636,USD,352915.4,2025-02-27,VIGENTE
2026-04,CR-003635,AV-2024-003636,USD,350344.2,2025-01-21,VIGENTE
2026-03,CR-003636,AV-2025-003637,CRC,240891057.05,2026-02-06,VIGENTE
2026-04,CR-003636,AV-2025-003637,CRC,0.0,2026-02-05,CANCELADO
2026-03,CR-003637,AV-2025-003638,USD,122731.81,2025-05-25,VIGENTE
2026-04,CR-003637,AV-2025-003638,USD,122019.85,2025-05-18,VIGENTE
2026-03,CR-003638,AV-2025-003639,CRC,90459684.18,2025-03-23,VIGENTE
2026-04,CR-003638,AV-2025-003639,CRC,89962347.08,2025-04-25,VIGENTE
2026-03,CR-003639,AV-2026-003640,CRC,601562204.74,2026-03-05,VIGENTE
2026-04,CR-003639,AV-2026-003640,CRC,599493692.63,2026-03-02,VIGENTE
2026-03,CR-003640,AV-2025-003641,CRC,711440810.48,2025-06-30,VIGENTE
2026-04,CR-003640,AV-2025-003641,CRC,705529618.72,2025-07-23,VIGENTE
2026-03,CR-003642,AV-2025-003643,CRC,506738847.09,2025-12-20,VIGENTE
2026-04,CR-003642,AV-2025-003643,CRC,503233884.67,2025-12-14,VIGENTE
2026-03,CR-003643,AV-2024-003644,USD,504734.65,2024-08-28,VIGENTE
2026-04,CR-003643,AV-2024-003644,USD,500859.78,2024-10-02,VIGENTE
2026-03,CR-003644,AV-2024-003645,CRC,479604058.91,2024-11-14,VIGENTE
2026-04,CR-003644,AV-2024-003645,CRC,0.0,2024-11-18,CANCELADO
2026-03,CR-003645,AV-2025-003646,CRC,3214877669.45,2025-07-11,VIGENTE
2026-04,CR-003645,AV-2025-003646,CRC,3201319505.95,2025-06-22,VIGENTE
2026-03,CR-003646,AV-2024-003647,CRC,250949618.28,2024-11-02,VIGENTE
2026-04,CR-003646,AV-2024-003647,CRC,249623653.98,2024-11-22,VIGENTE
2026-03,CR-003647,AV-2025-003648,USD,234868.75,2025-04-22,VIGENTE
2026-04,CR-003647,AV-2025-003648,USD,232624.49,2025-04-14,VIGENTE
2026-03,CR-003648,AV-2024-003649,USD,471920.56,2024-10-25,VIGENTE
2026-04,CR-003648,AV-2024-003649,USD,468670.57,2024-10-24,VIGENTE
2026-03,CR-003650,AV-2025-003651,CRC,92995411.27,2025-08-16,VIGENTE
2026-04,CR-003650,AV-2025-003651,CRC,91981141.0,2025-08-20,VIGENTE
2026-03,CR-003651,AV-2025-003652,CRC,331334722.01,2025-08-02,VIGENTE
2026-04,CR-003651,AV-2025-003652,CRC,328050557.72,2025-07-29,VIGENTE
2026-03,CR-003652,AV-2025-003653,CRC,29444492.18,2025-07-22,VIGENTE
2026-04,CR-003652,AV-2025-003653,CRC,29253963.96,2025-07-26,VIGENTE
2026-03,CR-003654,AV-2025-003655,CRC,30066456.69,2026-01-05,VIGENTE
2026-04,CR-003654,AV-2025-003655,CRC,29749673.81,2026-02-06,VIGENTE
2026-03,CR-003655,AV-2025-003656,USD,485843.36,2025-09-15,VIGENTE
2026-04,CR-003655,AV-2025-003656,USD,0.0,2025-10-01,CANCELADO
2026-03,CR-003656,AV-2025-003657,USD,393349.46,2025-01-28,VIGENTE
2026-04,CR-003656,AV-2025-003657,USD,390466.53,2025-03-15,VIGENTE
2026-03,CR-003657,AV-2026-003658,USD,3929408.47,2026-04-12,VIGENTE
2026-04,CR-003657,AV-2026-003658,USD,3894739.71,2026-04-01,VIGENTE
2026-03,CR-003658,AV-2025-003659,USD,135113.53,2025-12-23,VIGENTE
2026-04,CR-003658,AV-2025-003659,USD,134227.75,2026-01-02,VIGENTE
2026-03,CR-003659,AV-2025-003660,USD,498938.71,2026-01-06,VIGENTE
2026-04,CR-003659,AV-2025-003660,USD,494979.8,2025-12-10,VIGENTE
2026-03,CR-003660,AV-2025-003661,CRC,368366547.33,2025-12-17,VIGENTE
2026-04,CR-003660,AV-2025-003661,CRC,364874821.83,2025-12-24,VIGENTE
2026-03,CR-003661,AV-2025-003662,USD,217679.84,2026-01-09,VIGENTE
2026-04,CR-003661,AV-2025-003662,USD,217021.91,2026-02-19,VIGENTE
2026-03,CR-003662,AV-2024-003663,CRC,113754396.26,2024-11-22,VIGENTE
2026-04,CR-003662,AV-2024-003663,CRC,112660708.23,2024-12-09,VIGENTE
