id_avaluo,moneda,incumplia_marzo,incumple_abril,saldo_marzo,saldo_abril,avaluos_marzo,avaluos_abril,categoria
AV-2025-003449,USD,0,0,,,1,1,CUMPLE
AV-2025-003450,USD,0,0,221741.97,220964.10,1,1,CUMPLE
AV-2025-003451,CRC,0,0,,,1,1,CUMPLE
AV-2025-003452,CRC,0,0,1084424833.52,1072815727.29,1,1,CUMPLE
AV-2025-003453,CRC,0,0,60729927.57,60429295.28,1,1,CUMPLE
AV-2025-003454,USD,1,0,309376.43,307494.09,1,1,CORREGIDO
AV-2025-003455,CRC,0,,228077836.83,,1,0,SALIO_CUMPLIENDO
AV-2025-003459,CRC,0,0,270150574.34,267928203.90,1,1,CUMPLE
AV-2025-003460,USD,1,0,340455.36,338080.89,1,1,CORREGIDO
AV-2025-003461,CRC,1,0,,,1,1,CORREGIDO
AV-2025-003462,USD,0,0,11077989.26,11023192.86,1,1,CUMPLE
AV-2025-003465,USD,0,0,92274.27,91294.17,1,1,CUMPLE
AV-2025-003466,USD,0,0,276421.20,274550.97,1,1,CUMPLE
AV-2025-003468,CRC,0,0,2310422788.44,2291354080.75,1,1,CUMPLE
AV-2025-003469,CRC,0,0,,,1,1,CUMPLE
AV-2025-003470,CRC,0,0,642003785.92,636049599.01,1,1,CUMPLE
AV-2025-003471,CRC,1,0,,,1,1,CORREGIDO
AV-2025-003472,CRC,0,0,269459428.73,266469557.22,1,1,CUMPLE
AV-2025-003473,CRC,0,,128913365.40,,1,0,SALIO_CUMPLIENDO
AV-2025-003474,CRC,0,0,409934590.36,405169493.92,1,1,CUMPLE
AV-2025-003478,CRC,0,0,77405294.84,76794386.85,1,1,CUMPLE
AV-2025-003479,CRC,0,,59273433.78,,1,0,SALIO_CUMPLIENDO
AV-2025-003480,CRC,1,1,,,1,1,PERSISTENTE
AV-2025-003481,USD,0,0,431184.69,428756.16,1,1,CUMPLE
AV-2025-003483,CRC,0,,697776184.77,,1,0,SALIO_CUMPLIENDO
AV-2025-003484,CRC,1,1,108133873.26,107653142.85,1,1,PERSISTENTE
AV-2025-003485,CRC,1,0,,,1,1,CORREGIDO
AV-2025-003487,CRC,1,0,177804839.52,176367622.22,1,1,CORREGIDO
AV-2025-003488,CRC,0,0,96966390.55,96278687.77,1,1,CUMPLE
AV-2025-003489,CRC,1,0,47859171.87,47411766.56,1,1,CORREGIDO
AV-2025-003490,USD,0,0,440670.69,436424.21,1,1,CUMPLE
AV-2025-003491,CRC,1,,,,1,0,SALIO
AV-2025-003493,CRC,1,1,454890515.42,450629178.47,1,1,PERSISTENTE
AV-2025-003494,CRC,0,0,169264110.91,168028786.13,1,1,CUMPLE
AV-2025-003497,CRC,0,0,64210618.24,63467647.20,1,1,CUMPLE
AV-2025-003498,USD,0,0,,,1,1,CUMPLE
AV-2025-003499,CRC,1,0,780964144.99,774919125.91,1,1,CORREGIDO
AV-2025-003507,CRC,1,0,340071428.92,338355909.91,1,1,CORREGIDO
AV-2025-003508,USD,0,0,195464.52,193576.27,1,1,CUMPLE
AV-2025-003510,USD,0,0,161186.34,160094.92,1,1,CUMPLE
AV-2025-003511,CRC,1,1,243617247.26,241486657.77,1,1,PERSISTENTE
AV-2025-003513,CRC,1,0,119409144.03,118337945.19,1,1,CORREGIDO
AV-2025-003514,USD,1,1,110124.52,109757.77,1,1,PERSISTENTE
AV-2025-003515,USD,0,,200304.62,,1,0,SALIO_CUMPLIENDO
AV-2025-003516,CRC,1,0,,,1,1,CORREGIDO
AV-2025-003519,CRC,0,0,,,1,1,CUMPLE
AV-2025-003520,CRC,0,0,,,1,1,CUMPLE
AV-2025-003521,CRC,0,0,147670754.85,146870338.86,1,1,CUMPLE
AV-2025-003522,USD,1,,5688401.58,,1,0,SALIO
AV-2025-003523,CRC,0,0,333886652.38,331600740.70,1,1,CUMPLE
AV-2025-003524,USD,1,0,66342.64,65750.69,1,1,CORREGIDO
AV-2025-003525,USD,1,0,3260851.62,3250432.30,1,1,CORREGIDO
AV-2025-003526,CRC,0,0,2017353643.73,2000487564.68,1,1,CUMPLE
AV-2025-003528,USD,1,0,520225.00,518003.56,1,1,CORREGIDO
AV-2025-003529,USD,1,0,1144523.39,1135369.59,1,1,CORREGIDO
AV-2025-003530,CRC,0,1,,,1,1,NUEVO
AV-2025-003531,USD,0,0,2193012.01,2172801.03,1,1,CUMPLE
AV-2025-003532,CRC,0,0,46520511.58,46256534.84,1,1,CUMPLE
AV-2025-003533,CRC,0,0,898348132.22,887937971.62,1,1,CUMPLE
AV-2025-003534,USD,1,0,39606.00,39305.17,1,1,CORREGIDO
AV-2025-003537,USD,1,,1355651.95,,1,0,SALIO
AV-2025-003538,CRC,1,0,,,1,1,CORREGIDO
AV-2025-003539,USD,0,0,,,1,1,CUMPLE
AV-2025-003540,CRC,1,0,61810069.70,61600803.39,1,1,CORREGIDO
AV-2025-003541,CRC,0,0,719931383.76,711339764.32,1,1,CUMPLE
AV-2025-003542,USD,0,0,3148305.64,3114100.23,1,1,CUMPLE
AV-2025-003544,USD,0,0,1505107.07,1495245.72,1,1,CUMPLE
AV-2025-003545,CRC,0,0,226251481.68,225338205.77,1,1,CUMPLE
AV-2025-003546,USD,0,0,55487.75,55051.70,1,1,CUMPLE
AV-2025-003547,CRC,1,0,2580390505.65,2560482684.91,1,1,CORREGIDO
AV-2025-003548,CRC,0,0,323378523.98,321531225.72,1,1,CUMPLE
AV-2025-003550,CRC,1,0,127462307.42,126183201.55,1,1,CORREGIDO
AV-2025-003551,CRC,0,0,71338489.29,71021976.65,1,1,CUMPLE
AV-2025-003553,USD,0,0,,,1,1,CUMPLE
AV-2025-003554,CRC,0,0,364219007.65,361392999.87,1,1,CUMPLE
AV-2025-003555,USD,1,0,310851.77,309111.81,1,1,CORREGIDO
AV-2025-003557,USD,1,1,1375482.48,1371147.75,1,1,PERSISTENTE
AV-2025-003560,CRC,0,0,1313419835.63,1300201117.02,1,1,CUMPLE
AV-2025-003561,CRC,1,0,904705669.15,897643817.80,1,1,CORREGIDO
AV-2025-003562,CRC,0,0,147795577.87,147097469.19,1,1,CUMPLE
AV-2025-003563,USD,0,0,576265.77,572778.56,1,1,CUMPLE
AV-2025-003564,CRC,0,0,62352807.77,61783902.80,1,1,CUMPLE
AV-2025-003566,CRC,0,0,215299520.76,213552844.00,1,1,CUMPLE
AV-2025-003567,CRC,0,0,1080872050.59,1068995255.69,1,1,CUMPLE
AV-2025-003569,USD,0,0,2592755.18,2584228.45,1,1,CUMPLE
AV-2025-003570,CRC,0,0,,,1,1,CUMPLE
AV-2025-003571,CRC,1,0,387235520.03,383084919.04,1,1,CORREGIDO
AV-2025-003574,USD,0,0,,,1,1,CUMPLE
AV-2025-003575,USD,0,0,3316287.12,3294434.62,1,1,CUMPLE
AV-2025-003576,USD,0,0,5228147.47,5194485.29,1,1,CUMPLE
AV-2025-003577,CRC,0,0,502478628.99,498957339.99,1,1,CUMPLE
AV-2025-003578,CRC,0,0,353688976.79,350743069.92,1,1,CUMPLE
AV-2025-003582,CRC,0,0,,,1,1,CUMPLE
AV-2025-003583,USD,1,1,52675.17,52516.03,1,1,PERSISTENTE
AV-2025-003587,CRC,0,0,452472904.17,448108640.17,1,1,CUMPLE
AV-2025-003588,USD,0,,79907.55,,1,0,SALIO_CUMPLIENDO
AV-2025-003589,CRC,1,0,407695788.23,404996716.20,1,1,CORREGIDO
AV-2025-003590,CRC,0,0,,,1,1,CUMPLE
AV-2025-003591,USD,1,1,68395.85,67958.10,1,1,PERSISTENTE
AV-2025-003593,USD,0,0,7549588.93,7500118.09,1,1,CUMPLE
AV-2025-003594,CRC,1,1,244639627.29,241940987.81,1,1,PERSISTENTE
AV-2025-003596,CRC,0,0,452262297.00,448317212.60,1,1,CUMPLE
AV-2025-003597,CRC,1,0,262522318.88,260770290.54,1,1,CORREGIDO
AV-2025-003598,USD,1,,295805.55,,1,0,SALIO
AV-2025-003600,USD,0,0,,,1,1,CUMPLE
AV-2025-003603,CRC,1,,470170833.84,,1,0,SALIO
AV-2025-003604,USD,0,1,7268590.50,7242827.99,1,1,NUEVO
AV-2025-003605,USD,0,0,1712535.55,1695734.67,1,1,CUMPLE
AV-2025-003609,USD,1,1,99209.11,98603.40,1,1,PERSISTENTE
AV-2025-003610,USD,0,0,3009778.25,2987743.74,1,1,CUMPLE
AV-2025-003611,CRC,0,0,141761786.10,141241365.49,1,1,CUMPLE
AV-2025-003612,CRC,0,0,,,1,1,CUMPLE
AV-2025-003613,USD,0,0,1496562.55,1481079.45,1,1,CUMPLE
AV-2025-003614,USD,1,1,3940126.59,3896497.85,1,1,PERSISTENTE
AV-2025-003615,CRC,0,0,394593613.09,390410273.51,1,1,CUMPLE
AV-2025-003616,USD,1,0,187544.37,185430.69,1,1,CORREGIDO
AV-2025-003619,USD,0,0,128113.99,127282.31,1,1,CUMPLE
AV-2025-003620,USD,0,0,259096.09,256554.27,1,1,CUMPLE
AV-2025-003622,USD,0,0,13638406.34,13574515.40,1,1,CUMPLE
AV-2025-003623,USD,0,0,96030.90,95737.14,1,1,CUMPLE
AV-2025-003624,USD,0,0,,,1,1,CUMPLE
AV-2025-003626,CRC,1,0,631449655.86,629468341.32,1,1,CORREGIDO
AV-2025-003627,CRC,0,1,124418386.86,123121314.60,1,1,NUEVO
AV-2025-003628,CRC,1,1,1035286902.96,1027248098.11,1,1,PERSISTENTE
AV-2025-003629,USD,1,1,14703194.02,14620862.27,1,1,PERSISTENTE
AV-2025-003630,USD,0,0,233680.78,232007.55,1,1,CUMPLE
AV-2025-003631,CRC,0,0,273955820.23,272696113.82,1,1,CUMPLE
AV-2025-003632,CRC,0,0,19698557.70,19611765.37,1,1,CUMPLE
AV-2025-003633,USD,0,0,14077187.63,14034439.65,1,1,CUMPLE
AV-2025-003634,CRC,0,0,42911246.53,42701833.23,1,1,CUMPLE
AV-2025-003637,CRC,1,,240891057.05,,1,0,SALIO
AV-2025-003638,USD,0,0,122731.81,122019.85,1,1,CUMPLE
AV-2025-003639,CRC,1,1,90459684.18,89962347.08,1,1,PERSISTENTE
AV-2025-003641,CRC,0,0,711440810.48,705529618.72,1,1,CUMPLE
AV-2025-003642,CRC,0,0,,,1,1,CUMPLE
AV-2025-003643,CRC,0,0,506738847.09,503233884.67,1,1,CUMPLE
AV-2025-003646,CRC,0,0,3214877669.45,3201319505.95,1,1,CUMPLE
AV-2025-003648,USD,0,0,234868.75,232624.49,1,1,CUMPLE
AV-2025-003651,CRC,0,0,92995411.27,91981141.00,1,1,CUMPLE
AV-2025-003652,CRC,1,0,331334722.01,328050557.72,1,1,CORREGIDO
AV-2025-003653,CRC,0,0,29444492.18,29253963.96,1,1,CUMPLE
AV-2025-003654,CRC,0,0,,,1,1,CUMPLE
AV-2025-003655,CRC,1,0,30066456.69,29749673.81,1,1,CORREGIDO
AV-2025-003656,USD,1,,485843.36,,1,0,SALIO
AV-2025-003657,USD,0,0,393349.46,390466.53,1,1,CUMPLE
AV-2025-003659,USD,0,0,135113.53,134227.75,1,1,CUMPLE
AV-2025-003660,USD,0,0,498938.71,494979.80,1,1,CUMPLE
AV-2025-003661,CRC,0,0,368366547.33,364874821.83,1,1,CUMPLE
AV-2025-003662,USD,1,0,217679.84,217021.91,1,1,CORREGIDO
AV-2025-003665,USD,1,0,70579.59,70020.06,1,1,CORREGIDO
AV-2025-003667,CRC,0,0,177400899.30,175708132.47,1,1,CUMPLE
AV-2025-003668,CRC,1,0,613628334.91,610772739.48,1,1,CORREGIDO
AV-2025-003669,CRC,0,,327042537.37,,1,0,SALIO_CUMPLIENDO
AV-2025-003673,USD,0,0,4803075.73,4755531.16,1,1,CUMPLE
AV-2025-003674,CRC,1,0,,626604842.14,2,1,CORREGIDO
AV-2025-003675,USD,0,0,,,1,1,CUMPLE
AV-2025-003676,USD,1,0,4445721.61,4421578.35,1,1,CORREGIDO
AV-2025-003679,USD,0,0,5705834.18,5685586.26,1,1,CUMPLE
AV-2025-003681,CRC,0,0,,,1,1,CUMPLE
AV-2025-003682,CRC,0,0,153565169.29,151923088.23,1,1,CUMPLE
AV-2025-003683,CRC,1,0,311901193.44,308862140.73,1,1,CORREGIDO
AV-2025-003686,CRC,1,1,154106496.43,152405625.58,1,1,PERSISTENTE
AV-2025-003687,USD,0,0,210138.05,208001.33,1,1,CUMPLE
AV-2025-003689,CRC,1,0,173770718.92,173053563.75,1,1,CORREGIDO
AV-2025-003690,CRC,0,0,19919460142.25,19711819264.74,1,1,CUMPLE
AV-2025-003691,CRC,0,1,306898844.86,305173164.84,1,1,NUEVO
AV-2025-003692,CRC,0,0,108391256.91,107737554.83,1,1,CUMPLE
AV-2025-003693,USD,0,0,384569.77,381622.25,1,1,CUMPLE
AV-2025-003694,CRC,0,0,555266374.98,552538456.55,1,1,CUMPLE
AV-2025-003695,CRC,0,0,433912357.92,432327667.66,1,1,CUMPLE
AV-2025-003696,CRC,0,0,122923273.74,121635645.78,1,1,CUMPLE
AV-2025-003699,CRC,0,0,349199208.94,347158765.46,1,1,CUMPLE
AV-2025-003700,CRC,0,0,,,1,1,CUMPLE
AV-2025-003701,CRC,1,1,1024441181.08,1012923105.00,1,1,PERSISTENTE
AV-2025-003702,USD,0,0,137703.20,136484.45,1,1,CUMPLE
AV-2025-003703,USD,1,0,,,1,1,CORREGIDO
AV-2025-003704,CRC,0,0,,,1,1,CUMPLE
AV-2025-003705,CRC,1,0,12689932978.81,12566809291.34,1,1,CORREGIDO
AV-2025-003706,CRC,0,0,173443881.68,172652096.58,1,1,CUMPLE
AV-2025-003708,USD,0,0,137747.89,136602.60,1,1,CUMPLE
AV-2025-003709,USD,0,0,258189.59,255800.28,1,1,CUMPLE
AV-2025-003710,USD,0,0,180370.39,179413.24,1,1,CUMPLE
AV-2025-003711,CRC,0,0,696021706.06,691030516.85,1,1,CUMPLE
AV-2025-003713,USD,0,0,79596.29,78706.53,1,1,CUMPLE
AV-2025-003715,CRC,0,1,239394060.05,238381230.91,1,1,NUEVO
AV-2025-003717,CRC,0,0,,,1,1,CUMPLE
AV-2025-003718,CRC,0,0,268199086.23,265940769.16,1,1,CUMPLE
AV-2025-003719,USD,0,0,6830562.90,6750589.81,1,1,CUMPLE
AV-2025-003720,CRC,1,1,158362983.20,157110981.31,1,1,PERSISTENTE
AV-2025-003721,CRC,0,0,235246434.74,234473506.80,1,1,CUMPLE
AV-2025-003722,USD,0,0,192887.76,191263.56,1,1,CUMPLE
AV-2025-003725,CRC,0,0,64333880.78,64110838.18,1,1,CUMPLE
AV-2025-003727,USD,0,0,,,1,1,CUMPLE
AV-2025-003728,USD,0,0,115900.29,115194.63,1,1,CUMPLE
AV-2025-003730,CRC,0,0,119589886.26,118808280.75,1,1,CUMPLE
AV-2025-003732,USD,0,0,120231.79,119366.60,1,1,CUMPLE
AV-2025-003733,CRC,1,1,342783805.57,340295325.79,1,1,PERSISTENTE
AV-2025-003735,CRC,0,0,,,1,1,CUMPLE
AV-2025-003736,USD,0,1,,,1,1,NUEVO
AV-2025-003738,CRC,1,1,52031833.84,51417082.41,1,1,PERSISTENTE
AV-2025-003739,CRC,1,0,,,1,1,CORREGIDO
AV-2025-003741,CRC,1,1,791450160.72,782779323.88,1,1,PERSISTENTE
AV-2025-003742,CRC,0,0,1657103829.85,1639849942.03,1,1,CUMPLE
AV-2025-003743,USD,0,1,234320.39,232300.26,1,1,NUEVO
AV-2025-003744,CRC,0,0,74394651.50,73845767.07,1,1,CUMPLE
AV-2025-003747,CRC,0,0,,,1,1,CUMPLE
AV-2025-003748,CRC,0,1,361566121.34,358478533.64,1,1,NUEVO
AV-2025-003750,CRC,1,0,104400723.65,103647796.24,1,1,CORREGIDO
AV-2025-003752,USD,0,0,158832.53,158339.99,1,1,CUMPLE
AV-2025-003753,CRC,1,,764275096.69,,1,0,SALIO
AV-2025-003755,CRC,0,0,1359826188.80,1343941408.56,1,1,CUMPLE
AV-2025-003756,CRC,0,0,115554083.58,114989535.77,1,1,CUMPLE
AV-2025-003759,USD,1,0,1104049.26,1091357.38,1,1,CORREGIDO
AV-2025-003761,CRC,1,,435284352.42,,1,0,SALIO
AV-2025-003765,CRC,0,0,172201909.88,171170470.20,1,1,CUMPLE
AV-2025-003766,CRC,0,0,,,1,1,CUMPLE
AV-2025-003768,USD,1,1,174942.31,173884.36,1,1,PERSISTENTE
AV-2025-003769,USD,0,0,53195.84,52596.60,1,1,CUMPLE
AV-2025-003773,CRC,0,0,439671929.51,436102008.07,1,1,CUMPLE
AV-2025-003774,USD,0,0,115959.86,114573.63,1,1,CUMPLE
AV-2025-003775,USD,0,0,240864.28,238152.77,1,1,CUMPLE
AV-2025-003776,CRC,0,0,157013905.31,156126640.48,1,1,CUMPLE
AV-2025-003778,USD,1,,365245.84,,1,0,SALIO
AV-2025-003784,USD,1,0,,,1,1,CORREGIDO
AV-2025-003785,CRC,0,0,88067899.07,87556954.67,1,1,CUMPLE
AV-2025-003791,CRC,0,0,,,1,1,CUMPLE
AV-2025-003795,CRC,0,0,955979682.90,952188315.88,1,1,CUMPLE
AV-2025-003798,CRC,0,0,201367639.29,199594120.56,1,1,CUMPLE
AV-2025-003799,USD,0,0,367438.64,364123.68,1,1,CUMPLE
AV-2025-003801,CRC,1,1,,,1,1,PERSISTENTE
AV-2025-003802,USD,0,0,85208.98,84539.04,1,1,CUMPLE
AV-2025-003803,CRC,0,0,450511190.38,449088135.83,1,1,CUMPLE
AV-2025-003804,USD,0,1,105403.14,104974.97,1,1,NUEVO
AV-2025-003805,CRC,1,1,233505318.24,232742068.91,1,1,PERSISTENTE
AV-2025-003806,CRC,1,0,58076749.76,57774135.07,1,1,CORREGIDO
AV-2025-003808,CRC,1,1,19727740109.79,19590026697.54,1,1,PERSISTENTE
AV-2025-003809,CRC,0,0,568764587.07,562775968.28,1,1,CUMPLE
AV-2025-003810,CRC,0,0,214248931.40,212308387.66,1,1,CUMPLE
AV-2025-003812,CRC,1,1,70248630.69,69506664.96,1,1,PERSISTENTE
AV-2025-003813,CRC,0,0,44386408.24,44181148.76,1,1,CUMPLE
AV-2025-003815,CRC,1,0,,,1,1,CORREGIDO
AV-2025-003816,CRC,0,0,217072505.46,215715046.99,1,1,CUMPLE
AV-2025-003817,USD,0,0,328078.87,325339.73,1,1,CUMPLE
AV-2025-003818,USD,0,0,302213.59,300276.12,1,1,CUMPLE
AV-2025-003819,CRC,0,0,232679434.75,230221389.36,1,1,CUMPLE
AV-2025-003820,CRC,0,0,89522097.82,89043848.58,1,1,CUMPLE
AV-2025-003821,USD,0,0,79886.30,79566.21,1,1,CUMPLE
AV-2025-003822,CRC,1,0,700144054.64,695997851.35,1,1,CORREGIDO
AV-2025-003823,CRC,1,0,2077728070.28,2062837144.27,1,1,CORREGIDO
AV-2025-003824,USD,0,0,169000.69,167413.89,1,1,CUMPLE
AV-2025-003825,USD,0,0,446141.19,443388.40,1,1,CUMPLE
AV-2025-003826,CRC,0,0,109359215.54,108315895.16,1,1,CUMPLE
AV-2025-003828,CRC,0,0,463623311.53,458990001.75,1,1,CUMPLE
AV-2025-003829,CRC,0,0,1085294595.42,1079574907.80,1,1,CUMPLE
AV-2025-003830,CRC,0,0,6006946979.39,5945913975.35,1,1,CUMPLE
AV-2025-003831,CRC,1,0,59387678.18,58749271.31,1,1,CORREGIDO
AV-2025-003833,CRC,0,0,,,1,1,CUMPLE
AV-2025-003834,USD,0,0,4195052.89,4173028.81,1,1,CUMPLE
AV-2025-003835,USD,0,0,139844.18,138529.48,1,1,CUMPLE
AV-2025-003838,USD,1,0,91938.17,91038.59,1,1,CORREGIDO
AV-2025-003839,CRC,0,0,,,1,1,CUMPLE
AV-2025-003841,CRC,0,0,,,1,1,CUMPLE
AV-2025-003843,CRC,0,0,773374498.95,766287646.05,1,1,CUMPLE
AV-2025-003844,USD,0,0,3515720.99,3477498.49,1,1,CUMPLE
AV-2025-003847,CRC,0,0,,,1,1,CUMPLE
AV-2025-003849,USD,0,0,136020.27,134420.70,1,1,CUMPLE
AV-2025-003850,CRC,1,1,1793882148.83,1782536043.50,1,1,PERSISTENTE
AV-2025-003851,CRC,1,1,,,1,1,PERSISTENTE
AV-2025-003852,CRC,0,0,,,1,1,CUMPLE
AV-2025-003853,CRC,0,0,,,1,1,CUMPLE
AV-2025-003854,USD,0,0,9190442.06,9126525.99,1,1,CUMPLE
AV-2025-003856,CRC,0,0,123326909.01,122941819.59,1,1,CUMPLE
AV-2025-003859,CRC,0,0,1013840908.31,1006887936.16,1,1,CUMPLE
AV-2025-003860,CRC,0,0,1855169465.73,1837568028.14,1,1,CUMPLE
AV-2025-003861,CRC,0,0,1275752992.64,1268228430.09,1,1,CUMPLE
AV-2025-003862,USD,0,0,32335.11,32159.55,1,1,CUMPLE
AV-2025-003863,CRC,1,0,,74165.77,2,1,CORREGIDO
AV-2025-003864,CRC,1,0,476524347.06,470989710.43,1,1,CORREGIDO
AV-2025-003865,CRC,0,0,54145130.96,53669799.18,1,1,CUMPLE
AV-2025-003866,USD,0,0,,,1,1,CUMPLE
AV-2025-003867,CRC,1,,71014089.03,,1,0,SALIO
AV-2025-003869,USD,0,0,,,1,1,CUMPLE
AV-2025-003871,USD,0,0,6596102.33,6542367.83,1,1,CUMPLE
AV-2025-003872,CRC,1,1,,,2,2,PERSISTENTE
AV-2025-003873,CRC,1,0,189050756.33,188195770.16,1,1,CORREGIDO
AV-2025-003876,CRC,0,0,173040774.75,171341836.46,1,1,CUMPLE
AV-2025-003877,USD,1,0,,348160.58,2,1,CORREGIDO
AV-2025-003878,CRC,0,0,85576956.13,85225746.29,1,1,CUMPLE
AV-2025-003879,USD,0,0,,,1,1,CUMPLE
AV-2025-003881,CRC,0,0,398864650.82,395536664.56,1,1,CUMPLE
AV-2025-003882,USD,0,0,129895.62,128616.56,1,1,CUMPLE
AV-2025-003885,USD,1,0,1253119.17,1240643.94,1,1,CORREGIDO
AV-2025-003887,USD,1,0,285423.90,283287.48,1,1,CORREGIDO
AV-2025-003888,USD,0,0,,,1,1,CUMPLE
AV-2025-003889,CRC,1,1,64743580.23,64204961.00,1,1,PERSISTENTE
AV-2025-003890,CRC,1,0,96385955.90,95476271.98,1,1,CORREGIDO
AV-2025-003891,CRC,0,0,9809003239.85,9713992734.19,1,1,CUMPLE
AV-2025-003892,CRC,1,1,51413137.15,51001991.02,1,1,PERSISTENTE
AV-2025-003895,CRC,0,0,201286402.91,199055841.24,1,1,CUMPLE
AV-2025-003896,USD,1,0,1331701.81,1327123.75,1,1,CORREGIDO
AV-2025-003898,CRC,0,0,432705976.84,428102041.43,1,1,CUMPLE
AV-2025-003899,CRC,0,0,,,1,1,CUMPLE
AV-2025-003900,CRC,0,0,323371773.70,319918067.29,1,1,CUMPLE
AV-2025-003901,CRC,0,0,193892073.86,191922722.75,1,1,CUMPLE
AV-2025-003902,CRC,1,0,236328800.23,235378081.00,1,1,CORREGIDO
AV-2025-003903,USD,0,0,579491.55,575772.30,1,1,CUMPLE
AV-2025-003905,CRC,1,0,88821520.57,88448508.02,1,1,CORREGIDO
AV-2025-003907,CRC,1,0,360356245.96,357019901.41,1,1,CORREGIDO
AV-2025-003908,CRC,0,0,599475496.65,595911709.09,1,1,CUMPLE
AV-2025-003910,CRC,1,1,1250955562.39,1238929652.86,1,1,PERSISTENTE
AV-2025-003911,CRC,0,0,510163372.35,505516978.58,1,1,CUMPLE
AV-2025-003914,USD,0,0,238985.57,236311.00,1,1,CUMPLE
AV-2025-003918,USD,0,0,,,1,1,CUMPLE
AV-2025-003919,CRC,0,0,,,1,1,CUMPLE
AV-2025-003920,USD,0,0,220851.31,219439.53,1,1,CUMPLE
AV-2025-003921,CRC,0,0,271407679.60,269738817.79,1,1,CUMPLE
AV-2025-003923,CRC,0,0,125514723.82,124147547.59,1,1,CUMPLE
AV-2025-003924,USD,1,0,140732.98,139699.64,1,1,CORREGIDO
AV-2025-003927,CRC,0,0,242630963.00,240760680.49,1,1,CUMPLE
AV-2025-003930,USD,0,0,135255.38,133656.53,1,1,CUMPLE
AV-2025-003931,CRC,0,,84963756.82,,1,0,SALIO_CUMPLIENDO
AV-2025-003932,CRC,0,0,,,1,1,CUMPLE
AV-2025-003933,USD,1,1,,,1,1,PERSISTENTE
AV-2025-003934,CRC,0,0,,,1,1,CUMPLE
AV-2025-003935,USD,1,0,252344.45,251510.33,1,1,CORREGIDO
AV-2025-003938,CRC,0,0,81866505.64,80905204.66,1,1,CUMPLE
AV-2025-003939,USD,0,0,259782.17,257330.79,1,1,CUMPLE
AV-2025-003940,USD,0,,,,1,0,SALIO_CUMPLIENDO
AV-2025-003942,CRC,1,0,1291683974.96,1285316513.27,1,1,CORREGIDO
AV-2025-003943,CRC,1,0,106946256.86,105680243.45,1,1,CORREGIDO
AV-2025-003944,USD,0,0,310578.92,307505.74,1,1,CUMPLE
AV-2025-003945,USD,0,0,133233.60,132200.34,1,1,CUMPLE
AV-2025-003946,CRC,1,0,213515817.11,212779938.25,1,1,CORREGIDO
AV-2025-003950,USD,1,0,554822.14,551973.81,1,1,CORREGIDO
AV-2025-003952,USD,0,0,550139.09,544610.84,1,1,CUMPLE
AV-2025-003957,USD,1,,86222.77,,1,0,SALIO
AV-2025-003958,CRC,0,0,361102934.02,357667178.02,1,1,CUMPLE
AV-2025-003959,CRC,0,0,82037235.91,81672605.90,1,1,CUMPLE
AV-2025-003960,USD,0,0,201574.91,199850.68,1,1,CUMPLE
AV-2025-003962,CRC,0,0,,,1,1,CUMPLE
AV-2025-003963,CRC,0,0,418001945.45,415161371.13,1,1,CUMPLE
AV-2025-003966,USD,0,0,4568530.50,4520882.64,1,1,CUMPLE
AV-2025-003967,USD,0,0,181339.48,180449.27,1,1,CUMPLE
AV-2025-003969,CRC,1,0,630895940.29,628053377.55,1,1,CORREGIDO
AV-2025-003970,CRC,1,0,84426913.77,83450276.06,1,1,CORREGIDO
AV-2025-003971,CRC,0,0,229446329.66,228741881.39,1,1,CUMPLE
AV-2025-003972,CRC,1,0,348607755.02,346728061.66,1,1,CORREGIDO
AV-2025-003978,CRC,1,0,148239729.14,146549602.61,1,1,CORREGIDO
AV-2025-003979,CRC,0,0,,,1,1,CUMPLE
AV-2025-003980,USD,0,0,490615.20,484985.08,1,1,CUMPLE
AV-2025-003981,USD,0,0,,,1,1,CUMPLE
AV-2025-003983,CRC,0,0,,,1,1,CUMPLE
AV-2025-003984,USD,0,0,2381450.86,2361821.41,1,1,CUMPLE
AV-2025-003986,CRC,0,0,1227997073.74,1214930980.71,1,1,CUMPLE
AV-2025-003988,CRC,0,0,511921368.20,507248707.15,1,1,CUMPLE
AV-2025-003989,CRC,0,0,,,1,1,CUMPLE
AV-2025-003990,CRC,1,1,308083826.03,306578348.34,1,1,PERSISTENTE
AV-2025-003991,CRC,0,0,250685557.90,249432563.36,1,1,CUMPLE
AV-2025-003992,USD,0,0,3750203.23,3732442.82,1,1,CUMPLE
AV-2025-003993,CRC,0,0,239747541.74,237423434.19,1,1,CUMPLE
AV-2025-003994,CRC,0,0,190395146.64,189055814.67,1,1,CUMPLE
AV-2025-003996,USD,0,0,1164741.15,1159954.94,1,1,CUMPLE
AV-2025-003997,USD,0,0,,,1,1,CUMPLE
AV-2025-003999,CRC,0,0,520116191.29,516473496.68,1,1,CUMPLE
AV-2026-000007,USD,0,0,714793.49,712363.12,1,1,CUMPLE
AV-2026-000015,CRC,0,0,,,1,1,CUMPLE
AV-2026-000018,CRC,0,0,1209637764.98,1197941746.79,1,1,CUMPLE
AV-2026-000019,USD,1,,448753.87,,1,0,SALIO
AV-2026-000020,CRC,0,0,324179176.39,320867780.88,1,1,CUMPLE
AV-2026-000036,CRC,0,0,377619173.67,373605148.78,1,1,CUMPLE
