id_avaluo_marzo,id_avaluo_abril,categoria
AV-2025-001671,AV-2025-001671,CORREGIDO
AV-2024-001672,AV-2024-001672,CUMPLE
AV-2026-001673,AV-2026-001673,CUMPLE
AV-2024-001674,AV-2024-001674,CUMPLE
AV-2024-001675,AV-2024-001675,CUMPLE
AV-2025-001676,AV-2025-001676,CUMPLE
AV-2026-001677,AV-2026-001677,CUMPLE
AV-2025-001678,AV-2025-001678,CUMPLE
AV-2025-001679,AV-2025-001679,CUMPLE
AV-2025-001680,AV-2025-001680,CORREGIDO
AV-2025-001681,AV-2025-001681,CUMPLE
AV-2025-001682,AV-2025-001682,CUMPLE
AV-2025-001683,AV-2025-001683,CUMPLE
AV-2025-001684,AV-2025-001684,CUMPLE
AV-2026-001685,,SALIO_CUMPLIENDO
AV-2024-001686,AV-2024-001686,CUMPLE
AV-2025-001687,,SALIO_CUMPLIENDO
AV-2024-001688,AV-2024-001688,CUMPLE
AV-2025-001689,AV-2025-001689,CUMPLE
AV-2025-001690,,SALIO
AV-2025-001691,AV-2025-001691,CORREGIDO
AV-2025-001692,AV-2025-001692,CORREGIDO
AV-2025-001693,AV-2025-001693,CORREGIDO
AV-2025-001694,AV-2025-001694,CUMPLE
AV-2025-001695,AV-2025-001695,CORREGIDO
AV-2025-001696,AV-2025-001696,CUMPLE
AV-2025-001697,,SALIO
AV-2025-001698,AV-2025-001698,CUMPLE
AV-2024-001699,AV-2024-001699,CUMPLE
AV-2025-001700,AV-2025-001700,CORREGIDO
AV-2025-001701,AV-2025-001701,PERSISTENTE
AV-2025-001702,AV-2025-001702,CORREGIDO
AV-2026-001703,AV-2026-001703,CUMPLE
AV-2025-001704,AV-2025-001704,CUMPLE
AV-2026-001705,AV-2026-001705,CUMPLE
AV-2026-001706,AV-2026-001706,CORREGIDO
AV-2024-001707,AV-2024-001707,CORREGIDO
AV-2025-001708,AV-2025-001708,CORREGIDO
AV-2025-001709,AV-2025-001709,CUMPLE
AV-2025-001710,AV-2025-001710,CUMPLE
AV-2025-001711,AV-2025-001711,CORREGIDO
AV-2026-001712,AV-2026-001712,CUMPLE
AV-2025-001713,,SALIO
AV-2024-001714,AV-2024-001714,CUMPLE
AV-2025-001715,AV-2025-001715,CORREGIDO
AV-2024-001716,AV-2024-001716,CORREGIDO
AV-2025-001717,AV-2025-001717,CUMPLE
AV-2025-001718,AV-2025-001718,CUMPLE
AV-2025-001719,AV-2025-001719,PERSISTENTE
AV-2025-001720,AV-2025-001720,CUMPLE
AV-2024-001721,AV-2024-001721,CORREGIDO
AV-2024-001722,AV-2024-001722,PERSISTENTE
AV-2025-001723,AV-2025-001723,CUMPLE
AV-2025-001724,AV-2025-001724,PERSISTENTE
AV-2025-001725,,SALIO
AV-2025-001726,AV-2025-001726,PERSISTENTE
AV-2024-001727,AV-2024-001727,CUMPLE
AV-2025-001728,AV-2025-001728,CUMPLE
AV-2026-001729,AV-2026-001729,CUMPLE
AV-2025-001730,AV-2025-001730,CUMPLE
AV-2026-001731,AV-2026-001731,PERSISTENTE
AV-2025-001732,AV-2025-001732,CUMPLE
AV-2025-001733,,SALIO_CUMPLIENDO
AV-2025-001734,AV-2025-001734,CUMPLE
AV-2025-001735,AV-2025-001735,CUMPLE
AV-2025-001736,AV-2025-001736,CUMPLE
AV-2025-001737,AV-2025-001737,CUMPLE
AV-2024-001738,AV-2024-001738,CORREGIDO
AV-2025-001739,AV-2025-001739,CUMPLE
AV-2025-001740,AV-2025-001740,CORREGIDO
AV-2026-001741,AV-2026-001741,CORREGIDO
AV-2025-001742,,SALIO_CUMPLIENDO
AV-2025-001743,,SALIO
AV-2025-001744,AV-2025-001744,PERSISTENTE
AV-2025-001745,AV-2025-001745,CUMPLE
AV-2025-001746,AV-2025-001746,CUMPLE
AV-2025-001747,AV-2025-001747,PERSISTENTE
AV-2024-001748,AV-2024-001748,CUMPLE
AV-2024-001749,AV-2024-001749,CUMPLE
AV-2024-001750,AV-2024-001750,CORREGIDO
AV-2024-001751,AV-2024-001751,CUMPLE
AV-2026-001752,AV-2026-001752,CUMPLE
AV-2025-001753,AV-2025-001753,CUMPLE
AV-2025-001754,AV-2025-001754,CUMPLE
AV-2026-001755,AV-2026-001755,CUMPLE
AV-2025-001756,AV-2025-001756,CUMPLE
AV-2025-001757,AV-2025-001757,CUMPLE
AV-2026-001758,AV-2026-001758,CUMPLE
AV-2025-001759,AV-2025-001759,CORREGIDO
AV-2025-001760,AV-2025-001760,CORREGIDO
AV-2026-001761,AV-2026-001761,CUMPLE
AV-2025-001762,AV-2025-001762,CUMPLE
AV-2024-001763,AV-2024-001763,CUMPLE
AV-2025-001764,AV-2025-001764,CUMPLE
AV-2025-001765,AV-2025-001765,CUMPLE
AV-2025-001766,AV-2025-001766,CUMPLE
AV-2024-001767,AV-2024-001767,CUMPLE
AV-2026-001768,AV-2026-001768,CUMPLE
AV-2025-001769,,SALIO
AV-2025-001770,AV-2025-001770,CUMPLE
AV-2025-001771,AV-2025-001771,CORREGIDO
AV-2025-001772,AV-2025-001772,NUEVO
AV-2025-001773,AV-2025-001773,CUMPLE
AV-2024-001774,AV-2024-001774,CORREGIDO
AV-2026-001775,AV-2026-001775,CUMPLE
AV-2025-001776,AV-2025-001776,CUMPLE
AV-2025-001777,AV-2025-001777,CUMPLE
AV-2026-001778,AV-2026-001778,PERSISTENTE
AV-2026-001779,AV-2026-001779,CUMPLE
AV-2025-001780,,SALIO_CUMPLIENDO
AV-2025-001781,AV-2025-001781,CORREGIDO
AV-2025-001782,AV-2025-001782,CORREGIDO
AV-2024-001783,AV-2024-001783,CUMPLE
AV-2024-001784,AV-2024-001784,CUMPLE
AV-2024-001785,,SALIO
AV-2025-001786,AV-2025-001786,CUMPLE
AV-2024-001787,AV-2024-001787,CORREGIDO
AV-2024-001788,AV-2024-001788,PERSISTENTE
AV-2025-001789,AV-2025-001789,CUMPLE
AV-2025-001790,,SALIO_CUMPLIENDO
AV-2025-001791,AV-2025-001791,CUMPLE
AV-2025-001792,AV-2025-001792,CUMPLE
AV-2025-001793,AV-2025-001793,CUMPLE
AV-2025-001794,AV-2025-001794,CORREGIDO
AV-2025-001795,AV-2025-001795,PERSISTENTE
AV-2025-001796,AV-2025-001796,CUMPLE
AV-2024-001797,AV-2024-001797,CUMPLE
AV-2025-001798,AV-2025-001798,NUEVO
AV-2024-001799,AV-2024-001799,CORREGIDO
AV-2025-001800,AV-2025-001800,NUEVO
AV-2025-001801,AV-2025-001801,CUMPLE
AV-2025-001802,AV-2025-001802,PERSISTENTE
AV-2025-001803,AV-2025-001803,CUMPLE
AV-2025-001804,AV-2025-001804,CUMPLE
AV-2025-001805,AV-2025-001805,CUMPLE
AV-2025-001806,AV-2025-001806,CUMPLE
AV-2025-001807,AV-2025-001807,CUMPLE
AV-2024-001808,AV-2024-001808,CUMPLE
AV-2025-001809,AV-2025-001809,CUMPLE
AV-2025-001810,AV-2025-001810,CUMPLE
AV-2026-001811,AV-2026-001811,CUMPLE
AV-2025-001812,AV-2025-001812,CORREGIDO
AV-2026-001813,AV-2026-001813,CUMPLE
AV-2025-001814,AV-2025-001814,CUMPLE
AV-2025-001815,AV-2025-001815,CORREGIDO
AV-2025-001816,AV-2025-001816,CUMPLE
AV-2025-001817,AV-2025-001817,CUMPLE
AV-2025-001818,AV-2025-001818,PERSISTENTE
AV-2026-001819,AV-2026-001819,CUMPLE
AV-2026-001820,AV-2026-001820,CORREGIDO
AV-2025-001821,AV-2025-001821,CUMPLE
AV-2025-001822,AV-2025-001822,CORREGIDO
AV-2025-001823,AV-2025-001823,CORREGIDO
AV-2024-001824,AV-2024-001824,CUMPLE
AV-2025-001825,AV-2025-001825,CUMPLE
AV-2026-001826,AV-2026-001826,CUMPLE
AV-2026-001827,AV-2026-001827,CUMPLE
AV-2025-001828,AV-2025-001828,CUMPLE
AV-2025-001829,AV-2025-001829,CUMPLE
AV-2025-001830,AV-2025-001830,CUMPLE
AV-2026-001831,AV-2026-001831,CUMPLE
AV-2026-001832,AV-2026-001832,PERSISTENTE
AV-2026-001833,AV-2026-001833,CUMPLE
AV-2025-001834,AV-2025-001834,CORREGIDO
AV-2025-001835,AV-2025-001835,PERSISTENTE
AV-2025-001836,AV-2025-001836,CUMPLE
AV-2025-001837,AV-2025-001837,CUMPLE
AV-2024-001838,AV-2024-001838,CUMPLE
AV-2024-001839,AV-2024-001839,CUMPLE
AV-2025-001840,AV-2025-001840,CUMPLE
AV-2024-001841,AV-2024-001841,CUMPLE
AV-2024-001842,AV-2024-001842,NUEVO
AV-2026-001843,AV-2026-001843,CUMPLE
AV-2024-001844,AV-2024-001844,CORREGIDO
AV-2025-001845,AV-2025-001845,PERSISTENTE
AV-2025-001846,AV-2025-001846,CORREGIDO
AV-2025-001847,AV-2025-001847,CORREGIDO
AV-2024-001848,,SALIO
AV-2025-001849,AV-2025-001849,CUMPLE
AV-2024-001850,AV-2024-001850,CORREGIDO
AV-2025-001851,AV-2025-001851,CUMPLE
AV-2024-001852,AV-2024-001852,CUMPLE
AV-2025-001853,AV-2025-001853,CUMPLE
AV-2026-001854,AV-2026-001854,CUMPLE
AV-2024-001855,AV-2024-001855,CUMPLE
AV-2024-001856,AV-2024-001856,CUMPLE
AV-2026-001857,AV-2026-001857,CUMPLE
AV-2024-001858,AV-2024-001858,PERSISTENTE
AV-2024-001859,AV-2024-001859,CUMPLE
AV-2025-001860,AV-2025-001860,CUMPLE
AV-2025-001861,AV-2025-001861,CORREGIDO
AV-2025-001862,AV-2025-001862,CUMPLE
AV-2025-001863,AV-2025-001863,CUMPLE
AV-2024-001864,,SALIO_CUMPLIENDO
AV-2025-001865,AV-2025-001865,CUMPLE
AV-2024-001866,AV-2024-001866,CUMPLE
AV-2024-001867,AV-2024-001867,NUEVO
AV-2025-001868,AV-2025-001868,CUMPLE
AV-2025-001869,AV-2025-001869,CUMPLE
AV-2025-001870,AV-2025-001870,CUMPLE
AV-2024-001871,,SALIO_CUMPLIENDO
AV-2026-001872,AV-2026-001872,PERSISTENTE
AV-2025-001873,AV-2025-001873,CUMPLE
AV-2025-001874,AV-2025-001874,CUMPLE
AV-2024-001875,AV-2024-001875,CUMPLE
AV-2025-001876,AV-2025-001876,PERSISTENTE
AV-2024-001877,AV-2024-001877,CUMPLE
AV-2024-001878,AV-2024-001878,CUMPLE
AV-2026-001879,AV-2026-001879,CORREGIDO
AV-2024-001880,AV-2024-001880,CUMPLE
AV-2025-001881,AV-2025-001881,CUMPLE
AV-2025-001882,AV-2025-001882,CUMPLE
AV-2025-001883,AV-2025-001883,CUMPLE
AV-2025-001884,AV-2025-001884,CUMPLE
AV-2025-001885,AV-2025-001885,PERSISTENTE
AV-2024-001886,AV-2024-001886,CUMPLE
AV-2025-001887,AV-2025-001887,PERSISTENTE
AV-2026-001888,AV-2026-001888,CUMPLE
AV-2025-001889,AV-2025-001889,CUMPLE
AV-2025-001890,AV-2025-001890,CUMPLE
AV-2026-001891,AV-2026-001891,CUMPLE
AV-2024-001892,AV-2024-001892,PERSISTENTE
AV-2024-001893,AV-2024-001893,CUMPLE
AV-2026-001894,AV-2026-001894,CUMPLE
AV-2025-001895,AV-2025-001895,CUMPLE
AV-2025-001896,AV-2025-001896,CUMPLE
AV-2026-001897,AV-2026-001897,CORREGIDO
AV-2025-001898,AV-2025-001898,CUMPLE
AV-2024-001899,AV-2024-001899,CUMPLE
AV-2025-001900,AV-2025-001900,CUMPLE
AV-2024-001901,AV-2024-001901,PERSISTENTE
AV-2026-001902,AV-2026-001902,CUMPLE
AV-2024-001903,AV-2024-001903,CUMPLE
AV-2025-001904,AV-2025-001904,CUMPLE
AV-2025-001905,AV-2025-001905,CUMPLE
AV-2024-001906,AV-2024-001906,CUMPLE
AV-2025-001907,AV-2025-001907,CUMPLE
AV-2025-001908,AV-2025-001908,CUMPLE
AV-2025-001909,AV-2025-001909,CORREGIDO
AV-2025-001910,AV-2025-001910,CUMPLE
AV-2025-001911,AV-2025-001911,CUMPLE
AV-2025-001912,AV-2025-001912,CUMPLE
AV-2025-001913,AV-2025-001913,CUMPLE
AV-2025-001914,AV-2025-001914,CUMPLE
AV-2024-001915,AV-2024-001915,CUMPLE
AV-2025-001916,AV-2025-001916,CUMPLE
AV-2025-001917,AV-2025-001917,CUMPLE
AV-2025-001918,AV-2025-001918,CORREGIDO
AV-2024-001919,AV-2024-001919,CUMPLE
AV-2025-001920,AV-2025-001920,CUMPLE
AV-2024-001921,,SALIO_CUMPLIENDO
AV-2026-001922,AV-2026-001922,CUMPLE
AV-2025-001923,AV-2025-001923,PERSISTENTE
AV-2025-001924,AV-2025-001924,CUMPLE
AV-2026-001925,AV-2026-001925,CUMPLE
AV-2026-001926,AV-2026-001926,CORREGIDO
AV-2025-001927,AV-2025-001927,CORREGIDO
AV-2025-001928,AV-2025-001928,CUMPLE
AV-2025-001929,AV-2025-001929,CORREGIDO
AV-2026-001930,AV-2026-001930,CORREGIDO
AV-2024-001931,AV-2024-001931,PERSISTENTE
AV-2025-001932,AV-2025-001932,CUMPLE
AV-2026-001933,AV-2026-001933,CUMPLE
AV-2025-001934,AV-2025-001934,CUMPLE
AV-2025-001935,AV-2025-001935,CUMPLE
AV-2025-001936,AV-2025-001936,CUMPLE
AV-2025-001937,AV-2025-001937,CUMPLE
AV-2025-001938,AV-2025-001938,CUMPLE
AV-2026-001939,AV-2026-001939,CUMPLE
AV-2025-001940,AV-2025-001940,CORREGIDO
AV-2025-001941,AV-2025-001941,CORREGIDO
AV-2025-001942,AV-2025-001942,NUEVO
AV-2025-001943,AV-2025-001943,CORREGIDO
AV-2025-001944,AV-2025-001944,CORREGIDO
AV-2025-001945,AV-2025-001945,CORREGIDO
AV-2025-001946,AV-2025-001946,CUMPLE
AV-2025-001947,AV-2025-001947,CUMPLE
AV-2025-001948,AV-2025-001948,CUMPLE
AV-2026-001949,AV-2026-001949,CUMPLE
AV-2025-001950,AV-2025-001950,PERSISTENTE
AV-2025-001951,AV-2025-001951,CUMPLE
AV-2025-001952,AV-2025-001952,CORREGIDO
AV-2025-001953,AV-2025-001953,CUMPLE
AV-2024-001954,AV-2024-001954,CUMPLE
AV-2025-001955,AV-2025-001955,CORREGIDO
AV-2025-001956,AV-2025-001956,NUEVO
AV-2026-001957,AV-2026-001957,NUEVO
AV-2026-001958,AV-2026-001958,CUMPLE
AV-2024-001959,AV-2024-001959,CUMPLE
AV-2024-001960,AV-2024-001960,CORREGIDO
AV-2024-001961,AV-2024-001961,CUMPLE
AV-2024-001962,AV-2024-001962,CUMPLE
AV-2024-001963,AV-2024-001963,CUMPLE
AV-2025-001964,AV-2025-001964,CUMPLE
AV-2025-001965,AV-2025-001965,CUMPLE
AV-2024-001966,AV-2024-001966,CUMPLE
AV-2025-001967,AV-2025-001967,CUMPLE
AV-2025-001968,AV-2025-001968,CORREGIDO
AV-2025-001969,AV-2025-001969,CUMPLE
AV-2025-001970,,SALIO_CUMPLIENDO
AV-2026-001971,AV-2026-001971,CUMPLE
AV-2026-001972,AV-2026-001972,CUMPLE
AV-2026-001973,,SALIO_CUMPLIENDO
AV-2025-001974,AV-2025-001974,CORREGIDO
AV-2025-001975,AV-2025-001975,CUMPLE
AV-2025-001976,AV-2025-001976,CORREGIDO
AV-2024-001977,AV-2024-001977,CORREGIDO
AV-2024-001978,AV-2024-001978,CUMPLE
AV-2025-001979,AV-2025-001979,CUMPLE
AV-2025-001980,AV-2025-001980,CUMPLE
AV-2025-001981,AV-2025-001981,CUMPLE
AV-2024-001982,AV-2024-001982,CUMPLE
AV-2024-001983,,SALIO
AV-2025-001984,AV-2025-001984,CORREGIDO
AV-2025-001985,AV-2025-001985,CUMPLE
AV-2025-001986,AV-2025-001986,PERSISTENTE
AV-2024-001987,AV-2024-001987,PERSISTENTE
AV-2026-001988,AV-2026-001988,CUMPLE
AV-2025-001989,AV-2025-001989,CUMPLE
AV-2025-001990,AV-2025-001990,CUMPLE
AV-2026-001991,AV-2026-001991,CUMPLE
AV-2025-001992,AV-2025-001992,CUMPLE
AV-2025-001993,AV-2025-001993,CUMPLE
AV-2025-001994,AV-2025-001994,CORREGIDO
AV-2025-001995,AV-2025-001995,CUMPLE
AV-2025-001996,AV-2025-001996,CORREGIDO
AV-2024-001997,AV-2024-001997,CUMPLE
AV-2025-001998,AV-2025-001998,CUMPLE
AV-2025-001999,AV-2025-001999,CUMPLE
AV-2025-002000,AV-2025-002000,CUMPLE
AV-2024-002001,AV-2024-002001,CUMPLE
AV-2026-002002,AV-2026-002002,CORREGIDO
AV-2025-002003,AV-2025-002003,CUMPLE
AV-2026-002004,AV-2026-002004,CORREGIDO
AV-2025-002005,AV-2025-002005,CUMPLE
AV-2026-002006,AV-2026-002006,CORREGIDO
AV-2026-002007,AV-2026-002007,CORREGIDO
AV-2025-002008,AV-2025-002008,PERSISTENTE
AV-2025-002009,AV-2025-002009,CUMPLE
AV-2024-002010,AV-2024-002010,CUMPLE
AV-2025-002011,AV-2025-002011,CORREGIDO
AV-2025-002012,AV-2025-002012,CUMPLE
AV-2026-002013,AV-2026-002013,PERSISTENTE
AV-2024-002014,AV-2024-002014,CUMPLE
AV-2024-002015,AV-2024-002015,CORREGIDO
AV-2025-002016,AV-2025-002016,CUMPLE
AV-2024-002017,AV-2024-002017,CUMPLE
AV-2024-002018,AV-2024-002018,CORREGIDO
AV-2024-002019,AV-2024-002019,CUMPLE
AV-2026-002020,AV-2026-002020,CUMPLE
AV-2025-002021,AV-2025-002021,CORREGIDO
AV-2024-002022,AV-2024-002022,CUMPLE
AV-2025-002023,AV-2025-002023,CUMPLE
AV-2025-002024,AV-2025-002024,CUMPLE
AV-2025-002025,AV-2025-002025,PERSISTENTE
AV-2025-002026,AV-2025-002026,CUMPLE
AV-2025-002027,AV-2025-002027,CUMPLE
AV-2026-002028,AV-2026-002028,CORREGIDO
AV-2024-002029,AV-2024-002029,CUMPLE
AV-2025-002030,AV-2025-002030,CUMPLE
AV-2025-002031,AV-2025-002031,CORREGIDO
AV-2026-002032,AV-2026-002032,CORREGIDO
AV-2024-002033,AV-2024-002033,CUMPLE
AV-2024-002034,AV-2024-002034,CORREGIDO
AV-2025-002035,AV-2025-002035,CUMPLE
AV-2025-002036,AV-2025-002036,CUMPLE
AV-2025-002037,AV-2025-002037,CUMPLE
AV-2025-002038,AV-2025-002038,CUMPLE
AV-2024-002039,AV-2024-002039,CUMPLE
AV-2024-002040,AV-2024-002040,CUMPLE
AV-2024-002041,AV-2024-002041,NUEVO
AV-2025-002042,AV-2025-002042,CUMPLE
AV-2025-002043,AV-2025-002043,CUMPLE
AV-2025-002044,AV-2025-002044,PERSISTENTE
AV-2025-002045,AV-2025-002045,CORREGIDO
AV-2025-002046,AV-2025-002046,PERSISTENTE
AV-2026-002047,AV-2026-002047,CUMPLE
AV-2025-002048,AV-2025-002048,CORREGIDO
AV-2025-002049,AV-2025-002049,CUMPLE
AV-2024-002050,AV-2024-002050,CORREGIDO
AV-2025-002051,AV-2025-002051,CUMPLE
AV-2024-002052,AV-2024-002052,CUMPLE
AV-2025-002053,AV-2025-002053,CORREGIDO
AV-2025-002054,AV-2025-002054,CUMPLE
AV-2024-002055,AV-2024-002055,CORREGIDO
AV-2025-002056,AV-2025-002056,CUMPLE
AV-2025-002057,AV-2025-002057,CORREGIDO
AV-2025-002058,AV-2025-002058,CUMPLE
AV-2025-002059,AV-2025-002059,CUMPLE
AV-2025-002060,,SALIO
AV-2025-002061,AV-2025-002061,CUMPLE
AV-2026-002062,AV-2026-002062,CORREGIDO
AV-2024-002063,AV-2024-002063,CUMPLE
AV-2024-002064,AV-2024-002064,CORREGIDO
AV-2025-002065,AV-2025-002065,CUMPLE
AV-2025-002066,AV-2025-002066,PERSISTENTE
AV-2025-002067,AV-2025-002067,CUMPLE
AV-2026-002068,AV-2026-002068,CUMPLE
AV-2025-002069,AV-2025-002069,CUMPLE
AV-2024-002070,AV-2024-002070,CUMPLE
AV-2025-002071,AV-2025-002071,CUMPLE
AV-2025-002072,AV-2025-002072,CUMPLE
AV-2026-002073,AV-2026-002073,CUMPLE
AV-2024-002074,AV-2024-002074,NUEVO
AV-2025-002075,AV-2025-002075,CUMPLE
AV-2025-002076,AV-2025-002076,CUMPLE
AV-2025-002077,AV-2025-002077,CUMPLE
AV-2024-002078,AV-2024-002078,CUMPLE
AV-2024-002079,AV-2024-002079,CUMPLE
AV-2025-002080,AV-2025-002080,CUMPLE
AV-2025-002081,AV-2025-002081,CUMPLE
AV-2026-002082,AV-2026-002082,CUMPLE
AV-2025-002083,AV-2025-002083,CUMPLE
AV-2025-002084,AV-2025-002084,CUMPLE
AV-2025-002085,AV-2025-002085,CORREGIDO
AV-2024-002086,AV-2024-002086,CUMPLE
AV-2026-002087,AV-2026-002087,PERSISTENTE
AV-2025-002088,AV-2025-002088,CUMPLE
AV-2025-002089,AV-2025-002089,CUMPLE
AV-2024-002090,AV-2024-002090,CUMPLE
AV-2026-002091,AV-2026-002091,NUEVO
AV-2025-002092,AV-2025-002092,PERSISTENTE
AV-2025-002093,,SALIO_CUMPLIENDO
AV-2026-002094,AV-2026-002094,CUMPLE
AV-2025-002095,,SALIO_CUMPLIENDO
AV-2025-002096,AV-2025-002096,CUMPLE
AV-2026-002097,AV-2026-002097,CUMPLE
AV-2025-002098,AV-2025-002098,NUEVO
AV-2025-002099,AV-2025-002099,CUMPLE
AV-2025-002100,AV-2025-002100,CUMPLE
AV-2025-002101,AV-2025-002101,CUMPLE
AV-2025-002102,AV-2025-002102,CUMPLE
AV-2025-002103,AV-2025-002103,PERSISTENTE
AV-2024-002104,AV-2024-002104,CUMPLE
AV-2025-002105,AV-2025-002105,CUMPLE
AV-2025-002106,AV-2025-002106,CUMPLE
AV-2026-002107,AV-2026-002107,CUMPLE
AV-2024-002108,AV-2024-002108,CUMPLE
AV-2025-002109,AV-2025-002109,PERSISTENTE
AV-2025-002110,AV-2025-002110,CUMPLE
AV-2025-002111,AV-2025-002111,CUMPLE
AV-2025-002112,AV-2025-002112,CUMPLE
AV-2025-002113,AV-2025-002113,CUMPLE
AV-2024-002114,AV-2024-002114,CUMPLE
AV-2026-002115,AV-2026-002115,CORREGIDO
AV-2026-002116,AV-2026-002116,CUMPLE
AV-2025-002117,AV-2025-002117,CORREGIDO
AV-2026-002118,AV-2026-002118,CUMPLE
AV-2024-002119,AV-2024-002119,CORREGIDO
AV-2025-002120,AV-2025-002120,CUMPLE
AV-2025-002121,AV-2025-002121,CUMPLE
AV-2025-002122,AV-2025-002122,CUMPLE
AV-2026-002123,AV-2026-002123,CUMPLE
AV-2025-002124,AV-2025-002124,CORREGIDO
AV-2024-002125,,SALIO
AV-2025-003877,AV-2025-002126,CORREGIDO
AV-2024-002127,AV-2024-002127,CUMPLE
AV-2025-002128,AV-2025-002128,CUMPLE
AV-2025-002129,AV-2025-002129,NUEVO
AV-2025-002130,AV-2025-002130,CUMPLE
AV-2024-002131,AV-2024-002131,CUMPLE
AV-2024-002132,AV-2024-002132,CUMPLE
AV-2025-002133,AV-2025-002133,PERSISTENTE
AV-2026-002134,,SALIO_CUMPLIENDO
AV-2025-002135,AV-2025-002135,CUMPLE
AV-2025-002136,AV-2025-002136,CUMPLE
AV-2024-002137,AV-2024-002137,CUMPLE
AV-2026-002138,AV-2026-002138,CUMPLE
AV-2025-002139,AV-2025-002139,CUMPLE
AV-2025-002140,AV-2025-002140,CUMPLE
AV-2025-002141,,SALIO
AV-2024-002142,AV-2024-002142,CORREGIDO
AV-2025-002143,AV-2025-002143,CUMPLE
AV-2026-002144,AV-2026-002144,CUMPLE
AV-2024-002145,,SALIO
AV-2025-002146,AV-2025-002146,CORREGIDO
AV-2025-002147,AV-2025-002147,CUMPLE
AV-2025-002148,AV-2025-002148,CUMPLE
AV-2024-002149,AV-2024-002149,CORREGIDO
AV-2025-002150,AV-2025-002150,CORREGIDO
AV-2025-002151,AV-2025-002151,CUMPLE
AV-2025-002152,AV-2025-002152,CUMPLE
AV-2025-002153,AV-2025-002153,CORREGIDO
AV-2025-002154,AV-2025-002154,CUMPLE
AV-2024-002155,AV-2024-002155,CORREGIDO
AV-2025-002156,AV-2025-002156,CORREGIDO
AV-2025-002157,AV-2025-002157,CORREGIDO
AV-2024-002158,AV-2024-002158,CUMPLE
AV-2025-002159,AV-2025-002159,CUMPLE
AV-2025-002160,AV-2025-002160,CUMPLE
AV-2025-002161,AV-2025-002161,CUMPLE
AV-2025-002162,,SALIO
AV-2025-002163,AV-2025-002163,CUMPLE
AV-2025-002164,AV-2025-002164,CUMPLE
AV-2025-002165,AV-2025-002165,CORREGIDO
AV-2025-002166,AV-2025-002166,CUMPLE
AV-2025-002167,AV-2025-002167,CORREGIDO
AV-2026-002168,AV-2026-002168,CUMPLE
AV-2026-002169,AV-2026-002169,PERSISTENTE
AV-2025-002170,AV-2025-002170,CUMPLE
AV-2025-002171,AV-2025-002171,PERSISTENTE
AV-2024-002172,AV-2024-002172,CUMPLE
AV-2025-002173,AV-2025-002173,CUMPLE
AV-2024-002174,AV-2024-002174,CORREGIDO
AV-2024-002175,AV-2024-002175,CUMPLE
AV-2025-002176,AV-2025-002176,CORREGIDO
AV-2025-002177,AV-2025-002177,PERSISTENTE
AV-2025-002178,AV-2025-002178,CORREGIDO
AV-2024-002179,AV-2024-002179,CUMPLE
AV-2025-002180,,SALIO_CUMPLIENDO
AV-2024-002181,AV-2024-002181,CUMPLE
AV-2026-002182,AV-2026-002182,CUMPLE
AV-2025-002183,AV-2025-002183,CUMPLE
AV-2025-002184,AV-2025-002184,CUMPLE
AV-2025-002185,AV-2025-002185,PERSISTENTE
AV-2024-002186,AV-2024-002186,CUMPLE
AV-2025-002187,AV-2025-002187,CUMPLE
AV-2025-002188,AV-2025-002188,CUMPLE
AV-2026-002189,AV-2026-002189,CUMPLE
AV-2025-002190,AV-2025-002190,NUEVO
AV-2024-002191,AV-2024-002191,CUMPLE
AV-2025-002192,AV-2025-002192,CUMPLE
AV-2026-002193,AV-2026-002193,PERSISTENTE
AV-2024-002194,AV-2024-002194,CUMPLE
AV-2025-002195,AV-2025-002195,CUMPLE
AV-2025-002196,AV-2025-002196,CUMPLE
AV-2025-002197,AV-2025-002197,CUMPLE
AV-2024-002198,AV-2024-002198,CUMPLE
AV-2025-002199,AV-2025-002199,CUMPLE
AV-2025-002200,,SALIO
AV-2026-002201,AV-2026-002201,CUMPLE
AV-2025-002202,AV-2025-002202,NUEVO
AV-2026-002203,AV-2026-002203,CORREGIDO
AV-2024-002204,AV-2024-002204,CUMPLE
AV-2025-002205,AV-2025-002205,CUMPLE
AV-2025-002206,,SALIO
AV-2024-002207,AV-2024-002207,NUEVO
AV-2024-002208,,SALIO
AV-2025-002209,AV-2025-002209,CUMPLE
AV-2024-002210,AV-2024-002210,CUMPLE
AV-2025-002211,AV-2025-002211,CUMPLE
AV-2025-002212,AV-2025-002212,CUMPLE
AV-2025-002213,AV-2025-002213,CUMPLE
AV-2025-002214,AV-2025-002214,NUEVO
AV-2025-002215,AV-2025-002215,PERSISTENTE
AV-2025-002216,AV-2025-002216,CUMPLE
AV-2025-002217,AV-2025-002217,CORREGIDO
AV-2025-002218,AV-2025-002218,CORREGIDO
AV-2025-002219,AV-2025-002219,CUMPLE
AV-2025-002220,,SALIO
AV-2025-002221,AV-2025-002221,CUMPLE
AV-2024-002222,AV-2024-002222,CUMPLE
AV-2025-002223,AV-2025-002223,CUMPLE
AV-2026-002224,AV-2026-002224,CUMPLE
AV-2025-002225,AV-2025-002225,CUMPLE
AV-2025-002226,AV-2025-002226,CUMPLE
AV-2024-002227,AV-2024-002227,CUMPLE
AV-2025-002228,AV-2025-002228,CUMPLE
AV-2025-002229,AV-2025-002229,CUMPLE
