corte,id_avaluo,numero_finca,rule_id
2026-04,AV-2025-002706,1-590998-197,R-06
2026-04,AV-2026-002712,3-513914,R-07
2026-04,AV-2025-002731,2-503952,R-06
2026-04,AV-2025-002733,5-307938,R-07
2026-04,AV-2025-002734,3-253433,R-03
2026-04,AV-2024-002747,4-568381,R-06
2026-04,AV-2025-002772,2-656293,R-08
2026-04,AV-2025-002787,3-930535,R-03
2026-04,AV-2025-002790,5-495209,R-06
2026-04,AV-2024-002802,5-269021-004,R-04
2026-04,AV-2024-002802,5-269021-004,R-06
2026-04,AV-2025-002804,2-664654,R-06
2026-04,AV-2025-002804,2-664654,R-08
2026-04,AV-2024-002810,7-667603,R-08
2026-04,AV-2025-002812,2-256778,R-06
2026-04,AV-2024-002816,3-910235,R-07
2026-04,AV-2025-002820,2-502593,R-08
2026-04,AV-2024-002829,7-868010,R-06
2026-04,AV-2025-002836,2-987693,R-06
2026-04,AV-2024-002839,1-806762-080,R-07
2026-04,AV-2026-002840,4-943700,R-05
2026-04,AV-2026-002842,4-415919,R-07
2026-04,AV-2024-002855,6-679919-255,R-02
2026-04,AV-2025-002863,1-712221,R-07
2026-04,AV-2026-002875,4-880003,R-06
2026-04,AV-2024-002881,2-132643,R-06
2026-04,AV-2024-002881,2-132643,R-07
2026-04,AV-2024-002891,7-976598,R-04
2026-04,AV-2025-002893,2-123541-038,R-06
2026-04,AV-2025-002894,2-570604,R-01
2026-04,AV-2025-002894,2-570604,R-08
2026-04,AV-2025-002900,6-995420,R-06
2026-04,AV-2025-002900,6-995420,R-08
2026-04,AV-2024-002909,1-332379,R-07
2026-04,AV-2025-002911,3-647661-346,R-05
2026-04,AV-2025-002934,1-450726,R-08
2026-04,AV-2025-002941,4-500247-292,R-02
2026-04,AV-2025-002951,4-294041-148,R-05
2026-04,AV-2025-002952,1-212567-179,R-06
2026-04,AV-2024-002957,6-356475,R-07
2026-04,AV-2024-002962,1-763487,R-08
2026-04,AV-2025-002966,1-700153,R-06
2026-04,AV-2026-002978,1-988219-266,R-04
2026-04,AV-2026-002978,1-988219-266,R-06
2026-04,AV-2026-002983,1-837976-262,R-03
2026-04,AV-2025-003005,5-666540-179,R-03
2026-04,AV-2025-003016,6-795311,R-03
2026-04,AV-2025-003022,1-145917,R-08
2026-04,AV-2026-003030,1-411134,R-06
2026-04,AV-2026-003030,1-411134,R-07
2026-04,AV-2024-003038,1-805080,R-06
2026-04,AV-2024-003038,1-805080,R-08
2026-04,AV-2025-003043,7-327018,R-06
2026-04,AV-2026-003045,2-960015,R-08
2026-04,AV-2025-003048,5-909649,R-03
2026-04,AV-2025-003048,5-909649,R-08
2026-04,AV-2026-001499,6-665725,R-01
2026-04,AV-2026-001499,6-665725,R-07
2026-04,AV-2024-003060,1-299108,R-07
2026-04,AV-2025-003081,3-508376,R-08
2026-04,AV-2025-003083,4-750979-008,R-08
2026-04,AV-2024-003086,2-935775,R-03
2026-04,AV-2025-003097,1-125844-122,R-06
2026-04,AV-2025-003099,1-742222,R-08
2026-04,AV-2025-003100,6-571097,R-03
2026-04,AV-2024-003103, ,R-02
2026-04,AV-2025-003112,4-892369-089,R-04
2026-04,AV-2025-003116,1-436513,R-03
2026-04,AV-2025-003116,1-436513,R-08
2026-04,AV-2025-003120,7-329132-271,R-01
2026-04,AV-2024-003137,6-983218,R-02
2026-04,AV-2025-003138,4-147822,R-08
2026-04,AV-2024-003156,1-598076-197,R-06
2026-04,AV-2026-003166,7-765840,R-05
2026-04,AV-2026-003166,7-765840,R-08
2026-04,AV-2025-003170,1-725276-357,R-08
2026-04,AV-2026-003173,4-263548,R-08
2026-04,AV-2024-003188,3-841297,R-07
2026-04,AV-2024-003198,N/A,R-02
2026-04,AV-2024-003198,N/A,R-08
2026-04,AV-2025-003205,3-376753,R-03
2026-04,AV-2025-003217,4-336693,R-06
2026-04,AV-2025-003221,1-892195,R-08
2026-04,AV-2025-003223,2-651350,R-07
2026-04,AV-2025-003226,5-103368-126,R-02
2026-04,AV-2025-003244,7-529533-186,R-06
2026-04,AV-2024-003259,4-893972,R-02
2026-04,AV-2024-003267,4-682504,R-08
2026-04,AV-2025-003284,1-590186,R-07
2026-04,AV-2025-003297,4-254214-247,R-06
2026-04,AV-2025-003310,1-504720,R-03
2026-04,AV-2025-003317,1-332137,R-07
2026-04,AV-2025-003320,5-466659,R-07
2026-04,AV-2025-003330,1-413509,R-08
2026-04,AV-2025-003332,1-893663,R-08
2026-04,AV-2025-003339,1-552222,R-08
2026-04,AV-2026-003342,3-475880,R-08
2026-04,AV-2025-003345,5-941173-025,R-04
2026-04,AV-2026-003366,4-951079,R-06
2026-04,AV-2026-003375,3-871833,R-07
2026-04,AV-2026-003375,3-871833,R-08
2026-04,AV-2025-003386,2-266039,R-08
2026-04,AV-2025-003407,2-618099,R-06
2026-04,AV-2025-003413,1-554829,R-04
2026-04,AV-2025-003418,3-697670,R-07
2026-04,AV-2024-003431,2-939308,R-08
2026-04,AV-2024-003435,2-805658-258,R-03
2026-04,AV-2024-003448,1-400433-186,R-03
2026-04,AV-2024-003448,1-400433-186,R-04
2026-04,AV-2024-003458,1-646370,R-07
2026-04,AV-2024-003463,2-644287,R-07
2026-04,AV-2025-003480,4-641613,R-08
2026-04,AV-2025-000716,1-135232,R-01
2026-04,AV-2025-003484,5-840775-066,R-08
2026-04,AV-2025-003493,3-948010,R-03
2026-04,AV-2025-003493,3-948010,R-08
2026-04,AV-2024-003496,3-655910,R-07
2026-04,AV-2024-003502,2-357290,R-06
2026-04,AV-2026-003505,1-868612,R-08
2026-04,AV-2024-003506,4-170971,R-08
2026-04,AV-2025-003511,6-890574,R-06
2026-04,AV-2025-003514,4-482035-336,R-08
2026-04,AV-2026-003527,1-498439,R-05
2026-04,AV-2025-003530,4-403777,R-06
2026-04,AV-2026-003535,4-661166,R-02
2026-04,AV-2025-003557,3-662538,R-06
2026-04,AV-2025-003557,3-662538,R-08
2026-04,AV-2024-003559,1-363898,R-07
2026-04,AV-2024-003568,1-735554,R-06
2026-04,AV-2024-003573,1-731891,R-03
2026-04,AV-2025-003583,1-139379-118,R-04
2026-04,AV-2024-003586,1-648589-097,R-08
2026-04,AV-2025-003591,1-165041-084,R-08
2026-04,AV-2025-003594,3-860948,R-08
2026-04,AV-2024-003595,1-579136,R-06
2026-04,AV-2025-003872,3-378718-285,R-01
2026-04,AV-2025-003604,1-487877,R-06
2026-04,AV-2025-003609,2-901163-013,R-03
2026-04,AV-2025-003609,2-901163-013,R-08
2026-04,AV-2025-003614,1-208024,R-08
2026-04,AV-2024-003618,4-572952,R-06
2026-04,AV-2025-003627,1-332991,R-07
2026-04,AV-2025-003628, ,R-02
2026-04,AV-2025-003629,4-213201,R-03
2026-04,AV-2025-003629,4-213201,R-04
2026-04,AV-2025-003629,4-213201,R-08
2026-04,AV-2025-003639,3-508601,R-08
2026-04,AV-2024-003649,1-828461-301,R-06
2026-04,AV-2024-003649,1-828461-301,R-08
2026-04,AV-2026-003678,4-822547-058,R-08
2026-04,AV-2025-003686,1-729950,R-07
2026-04,AV-2025-003691,2-303388,R-07
2026-04,AV-2025-003701,1-438979,R-07
2026-04,AV-2025-003715,1-389113,R-07
2026-04,AV-2025-003720,4-930947-235,R-06
2026-04,AV-2026-003726,4-439937,R-08
2026-04,AV-2025-003733,1-814545,R-08
2026-04,AV-2025-003736,7-622066-342,R-06
2026-04,AV-2025-003738,1-150900-365,R-08
2026-04,AV-2025-003741,7-899039,R-06
2026-04,AV-2025-003743,2-695172-348,R-03
2026-04,AV-2026-003746,4-518823,R-08
2026-04,AV-2025-003748,5-805094,R-07
2026-04,AV-2025-003768,4-710515-197,R-08
2026-04,AV-2026-003770,1-810892,R-08
2026-04,AV-2026-003787,4-527241,R-08
2026-04,AV-2026-003792,3-343848,R-06
2026-04,AV-2025-003801,4-594674,R-08
2026-04,AV-2025-003804,4-168847,R-04
2026-04,AV-2025-003805,7-847513,R-07
2026-04,AV-2025-003808,2-869841,R-02
2026-04,AV-2025-003812,4-754142,R-07
2026-04,AV-2025-003812,4-754142,R-08
2026-04,AV-2025-003850,2-218004,R-03
2026-04,AV-2025-003851,3-369618,R-06
2026-04,AV-2025-003851,3-369618,R-08
2026-04,AV-2025-003872,3-514641,R-01
2026-04,AV-2025-003872,3-514641,R-08
2026-04,AV-2025-003889,1-530748,R-06
2026-04,AV-2025-003892,3-142965,R-07
2026-04,AV-2024-002337,2-684252,R-01
2026-04,AV-2024-002337,2-684252,R-08
2026-04,AV-2026-003909,1-674997-321,R-08
2026-04,AV-2025-003910,4-406954,R-07
2026-04,AV-2024-003926,1-803830,R-07
2026-04,AV-2024-003928,4-190235-030,R-06
2026-04,AV-2025-003933,2-565538-151,R-08
2026-04,AV-2024-003936,1-626862,R-07
2026-04,AV-2024-003941,6-500235,R-08
2026-04,AV-2026-003953,3-445310,R-06
2026-04,AV-2024-003961,1-408286,R-08
2026-04,AV-2024-003974,2-634251,R-08
2026-04,AV-2025-003990,3-784103,R-08
2026-04,AV-2026-004010,4-434586,R-08
2026-04,AV-2026-004012,1-444639,R-08
2026-04,AV-2026-004039,7-387955,R-08
2026-04,AV-2026-004048,2-528016,R-08
2026-04,AV-2026-004089,1-562201,R-08
2026-04,AV-2026-004130,3-629891,R-08
2026-04,AV-2026-004149,1-933858-228,R-08
2026-04,AV-2026-004157,4-525926,R-08
2026-04,AV-2026-004170,6-334787,R-08
2026-04,AV-2026-004177,4-420839-308,R-08
2026-04,AV-2026-004200,1-137043,R-08
