sk_corte,sk_fecha_valor,sk_geografia,sk_tipologia,sk_perito,sk_confiabilidad,id_avaluo,numero_finca,corte,moneda,finalidad,fecha_valor,nivel_confiabilidad,credito_atribuible,tiene_credito,valor_garantia,saldo,ltv,dias_antiguedad,n_bloquea,n_revisa,saldo_equivalente_crc,exposicion_no_confiable
2,20250910,29,2,9,1,AV-2025-002147,1-807769,2026-04,USD,Actualización de garantía,2025-09-10,CONFIABLE,true,true,1861575.00,1316948.39,0.7074,232,0,0,671643678.9,
2,20250910,29,7,9,1,AV-2025-000925,1-327508,2026-04,CRC,Actualización de garantía,2025-09-10,CONFIABLE,true,true,2879302000.00,1275184568.27,0.4429,232,0,0,1275184568.27,
2,20250910,30,7,5,1,AV-2025-002890,1-264626,2026-04,CRC,Actualización de garantía,2025-09-10,CONFIABLE,true,true,2292147000.00,1281805135.46,0.5592,232,0,0,1281805135.46,
2,20250910,31,3,6,1,AV-2025-003704,1-392216,2026-04,CRC,Seguro,2025-09-10,CONFIABLE,true,false,417234000.00,,,232,0,0,,
2,20250910,31,8,7,1,AV-2025-000059,1-938417,2026-04,CRC,Garantía hipotecaria,2025-09-10,CONFIABLE,true,true,616819000.00,424720022.68,0.6886,232,0,0,424720022.68,
2,20250911,1,1,8,1,AV-2025-000282,2-756566-354,2026-04,USD,Contable,2025-09-11,CONFIABLE,true,false,514282.00,,,231,0,0,,
2,20250911,7,1,2,1,AV-2025-002385,3-162336-070,2026-04,USD,Garantía hipotecaria,2025-09-11,CONFIABLE,true,true,151377.00,112599.42,0.7438,231,0,0,57425704.199999996,
2,20250911,12,8,1,1,AV-2025-001448,5-928576,2026-04,CRC,Contable,2025-09-11,CONFIABLE,true,false,4057482000.00,,,231,0,0,,
2,20250911,15,5,7,1,AV-2025-002361,4-948600,2026-04,USD,Actualización de garantía,2025-09-11,CONFIABLE,true,true,6746412.00,3303233.59,0.4896,231,0,0,1684649130.8999999,
2,20250911,26,7,9,1,AV-2025-003423,1-762341,2026-04,CRC,Leasing,2025-09-11,CONFIABLE,true,true,1418363000.00,957982117.00,0.6754,231,0,0,957982117.0,
2,20250911,26,9,9,1,AV-2025-003397,1-360667,2026-04,USD,Garantía hipotecaria,2025-09-11,CONFIABLE,true,true,316655.00,180854.95,0.5711,231,0,0,92236024.5,
2,20250911,34,3,1,1,AV-2025-002907,1-890941,2026-04,CRC,Leasing,2025-09-11,CONFIABLE,true,true,192523000.00,138418644.06,0.719,231,0,0,138418644.06,
2,20250912,11,1,1,1,AV-2025-002505,5-855609-002,2026-04,USD,Garantía hipotecaria,2025-09-12,CONFIABLE,true,true,572897.00,369321.46,0.6447,230,0,0,188353944.60000002,
2,20250912,16,7,8,1,AV-2025-003523,4-550238,2026-04,CRC,Actualización de garantía,2025-09-12,CONFIABLE,true,true,517277000.00,331600740.70,0.6411,230,0,0,331600740.7,
2,20250912,27,7,8,1,AV-2025-003402,1-591462,2026-04,CRC,Garantía hipotecaria,2025-09-12,CONFIABLE,true,true,6418543000.00,3364744880.38,0.5242,230,0,0,3364744880.38,
2,20250912,29,9,1,1,AV-2025-003642,1-461276,2026-04,CRC,Contable,2025-09-12,CONFIABLE,true,false,40520000.00,,,230,0,0,,
2,20250913,1,1,8,1,AV-2025-001274,2-995772-342,2026-04,USD,Leasing,2025-09-13,CONFIABLE,true,true,120538.00,60599.84,0.5027,229,0,0,30905918.4,
2,20250913,5,6,5,1,AV-2025-002756,2-446076,2026-04,CRC,Actualización de garantía,2025-09-13,CONFIABLE,true,true,5669395000.00,3035749854.72,0.5355,229,0,0,3035749854.72,
2,20250913,8,2,4,1,AV-2025-002926,3-833471,2026-04,CRC,Actualización de garantía,2025-09-13,CONFIABLE,true,true,2737532000.00,1618297247.99,0.5912,229,0,0,1618297247.99,
2,20250913,15,5,4,1,AV-2025-003854,4-275152,2026-04,USD,Actualización de garantía,2025-09-13,CONFIABLE,true,true,16804442.00,9126525.99,0.5431,229,0,0,4654528254.900001,
2,20250913,18,9,3,2,AV-2025-000392,4-713062,2026-04,USD,Contable,2025-09-13,REVISAR,true,false,410139.00,,,229,0,2,,
2,20250913,27,1,1,1,AV-2025-001633,1-903888-135,2026-04,USD,Seguro,2025-09-13,CONFIABLE,true,false,492318.00,,,229,0,0,,
2,20250914,20,3,7,1,AV-2025-001363,7-394790,2026-04,CRC,Actualización de garantía,2025-09-14,CONFIABLE,true,true,289474000.00,200502069.75,0.6926,228,0,0,200502069.75,
2,20250914,27,3,9,1,AV-2025-003253,1-177231,2026-04,USD,Garantía hipotecaria,2025-09-14,CONFIABLE,true,true,247288.00,148336.65,0.5999,228,0,0,75651691.5,
2,20250914,28,1,5,1,AV-2025-002653,1-951872-282,2026-04,USD,Contable,2025-09-14,CONFIABLE,true,false,341389.00,,,228,0,0,,
2,20250915,17,3,7,1,AV-2025-002474,4-643069,2026-04,USD,Seguro,2025-09-15,CONFIABLE,true,false,129858.00,,,227,0,0,,
2,20250915,26,9,9,1,AV-2025-002076,1-405780,2026-04,CRC,Leasing,2025-09-15,CONFIABLE,true,true,193488000.00,141547830.26,0.7316,227,0,0,141547830.26,
2,20250915,29,7,1,1,AV-2025-001123,1-587967,2026-04,CRC,Actualización de garantía,2025-09-15,CONFIABLE,true,true,3585192000.00,2603308515.61,0.7261,227,0,0,2603308515.61,
2,20250916,6,8,7,2,AV-2025-001035,2-816375,2026-04,CRC,Actualización de garantía,2025-09-16,REVISAR,true,true,4609227000.00,3671564113.85,0.7966,226,0,1,3671564113.85,
2,20250916,10,6,6,1,AV-2025-001182,3-864138,2026-04,CRC,Garantía hipotecaria,2025-09-16,CONFIABLE,true,true,3239922000.00,2364203631.49,0.7297,226,0,0,2364203631.49,
2,20250916,16,3,4,2,AV-2025-000622,4-554474,2026-04,CRC,Leasing,2025-09-16,REVISAR,true,true,839846000.00,241648222.62,0.2877,226,0,1,241648222.62,
2,20250916,18,3,4,1,AV-2025-003921,4-225510,2026-04,CRC,Actualización de garantía,2025-09-16,CONFIABLE,true,true,382437000.00,269738817.79,0.7053,226,0,0,269738817.79,
2,20250916,27,1,8,1,AV-2025-000962,1-402582-303,2026-04,USD,Leasing,2025-09-16,CONFIABLE,true,true,363418.00,163473.32,0.4498,226,0,0,83371393.2,
2,20250916,29,7,1,1,AV-2025-000240,1-637001,2026-04,CRC,Garantía hipotecaria,2025-09-16,CONFIABLE,true,true,308462000.00,169813190.48,0.5505,226,0,0,169813190.48,
2,20250917,3,3,9,1,AV-2025-000937,2-778557,2026-04,CRC,Actualización de garantía,2025-09-17,CONFIABLE,true,true,203928000.00,95345060.48,0.4675,225,0,0,95345060.48,
2,20250917,8,3,7,1,AV-2025-002848,3-654982,2026-04,USD,Seguro,2025-09-17,CONFIABLE,true,false,705873.00,,,225,0,0,,
2,20250917,27,9,6,1,AV-2025-003451,1-228755,2026-04,CRC,Compraventa,2025-09-17,CONFIABLE,true,false,360030000.00,,,225,0,0,,
2,20250917,28,1,5,1,AV-2025-002751,1-639951-168,2026-04,USD,Garantía hipotecaria,2025-09-17,CONFIABLE,true,true,231901.00,138382.62,0.5967,225,0,0,70575136.2,
2,20250917,28,1,7,1,AV-2025-003180,1-837566-007,2026-04,USD,Leasing,2025-09-17,CONFIABLE,true,true,557219.00,410156.03,0.7361,225,0,0,209179575.3,
2,20250917,28,7,4,1,AV-2025-000088,1-356001,2026-04,USD,Leasing,2025-09-17,CONFIABLE,true,true,1917424.00,939356.77,0.4899,225,0,0,479071952.7,
2,20250917,34,3,5,1,AV-2025-002547,1-379359,2026-04,CRC,Seguro,2025-09-17,CONFIABLE,true,false,305486000.00,,,225,0,0,,
2,20250918,4,3,7,1,AV-2025-000750,2-312022,2026-04,CRC,Contable,2025-09-18,CONFIABLE,true,false,291322000.00,,,224,0,0,,
2,20250918,7,1,3,1,AV-2025-003945,3-138503-043,2026-04,USD,Actualización de garantía,2025-09-18,CONFIABLE,true,true,182461.00,132200.34,0.7245,224,0,0,67422173.39999999,
2,20250918,10,3,5,1,AV-2025-000493,3-256052,2026-04,CRC,Actualización de garantía,2025-09-18,CONFIABLE,true,true,340279000.00,264351370.24,0.7769,224,0,0,264351370.24,
2,20250918,12,3,3,1,AV-2025-000393,5-727994,2026-04,CRC,Garantía hipotecaria,2025-09-18,CONFIABLE,true,true,402918000.00,198597474.01,0.4929,224,0,0,198597474.01,
2,20250918,18,3,7,1,AV-2025-000704,4-210941,2026-04,CRC,Compraventa,2025-09-18,CONFIABLE,true,false,285905000.00,,,224,0,0,,
2,20250918,27,3,8,1,AV-2025-000227,1-378383,2026-04,CRC,Seguro,2025-09-18,CONFIABLE,true,false,422326000.00,,,224,0,0,,
2,20250919,4,7,7,2,AV-2025-003223,2-651350,2026-04,CRC,Seguro,2025-09-19,REVISAR,true,false,356476000.00,,,223,0,1,,
2,20250919,9,4,3,1,AV-2025-003887,3-996029-269,2026-04,USD,Actualización de garantía,2025-09-19,CONFIABLE,true,true,362541.00,283287.48,0.7814,223,0,0,144476614.79999998,
2,20250919,16,1,8,1,AV-2025-002646,4-889675-056,2026-04,USD,Leasing,2025-09-19,CONFIABLE,true,true,369612.00,215639.98,0.5834,223,0,0,109976389.80000001,
2,20250919,17,7,6,1,AV-2025-000567,4-332258,2026-04,USD,Actualización de garantía,2025-09-19,CONFIABLE,true,true,204788.00,142330.04,0.695,223,0,0,72588320.4,
2,20250919,23,3,5,1,AV-2025-000819,6-259794,2026-04,CRC,Leasing,2025-09-19,CONFIABLE,true,true,273762000.00,120312555.36,0.4395,223,0,0,120312555.36,
2,20250919,28,1,1,1,AV-2025-003353,1-120631-043,2026-04,USD,Leasing,2025-09-19,CONFIABLE,true,true,376802.00,251036.93,0.6662,223,0,0,128028834.3,
2,20250919,35,1,5,1,AV-2025-001521,1-691928-090,2026-04,CRC,Garantía hipotecaria,2025-09-19,CONFIABLE,true,true,115921000.00,65126872.61,0.5618,223,0,0,65126872.61,
2,20250920,20,3,4,1,AV-2025-003730,7-752534,2026-04,CRC,Garantía hipotecaria,2025-09-20,CONFIABLE,true,true,170655000.00,118808280.75,0.6962,222,0,0,118808280.75,
2,20250920,25,8,2,1,AV-2025-000469,6-432817,2026-04,CRC,Garantía hipotecaria,2025-09-20,CONFIABLE,true,true,6489659000.00,5008680775.42,0.7718,222,0,0,5008680775.42,
2,20250921,5,9,3,1,AV-2025-001684,2-769200,2026-04,CRC,Contable,2025-09-21,CONFIABLE,true,false,71365000.00,,,221,0,0,,
2,20250921,13,3,2,1,AV-2025-003179,5-663018,2026-04,CRC,Garantía hipotecaria,2025-09-21,CONFIABLE,true,true,958743000.00,771697953.37,0.8049,221,0,0,771697953.37,
2,20250921,17,7,4,1,AV-2025-003560,4-931427,2026-04,CRC,Actualización de garantía,2025-09-21,CONFIABLE,true,true,2402696000.00,1300201117.02,0.5411,221,0,0,1300201117.02,
2,20250921,18,9,9,1,AV-2025-000010,4-102348,2026-04,CRC,Actualización de garantía,2025-09-21,CONFIABLE,true,true,197974000.00,136171062.89,0.6878,221,0,0,136171062.89,
2,20250921,25,4,6,1,AV-2025-000645,6-897559-228,2026-04,USD,Garantía hipotecaria,2025-09-21,CONFIABLE,true,true,300845.00,143954.88,0.4785,221,0,0,73416988.8,
2,20250921,28,2,2,2,AV-2025-003604,1-487877,2026-04,USD,Garantía hipotecaria,2025-09-21,REVISAR,true,true,12353380.00,7242827.99,0.5863,221,0,1,3693842274.9,
2,20250921,34,2,1,1,AV-2025-000312,1-511909,2026-04,USD,Leasing,2025-09-21,CONFIABLE,true,true,10868979.00,4884862.08,0.4494,221,0,0,2491279660.8,
2,20250921,35,2,5,1,AV-2025-001710,1-312296,2026-04,USD,Contable,2025-09-21,CONFIABLE,true,false,1537444.00,,,221,0,0,,
2,20250922,7,9,5,1,AV-2025-001217,3-917040,2026-04,CRC,Leasing,2025-09-22,CONFIABLE,true,true,448205000.00,290837590.59,0.6489,220,0,0,290837590.59,
2,20250922,11,1,4,1,AV-2025-002884,5-268399-376,2026-04,USD,Actualización de garantía,2025-09-22,CONFIABLE,true,true,296856.00,223068.18,0.7514,220,0,0,113764771.8,
2,20250922,19,8,5,1,AV-2025-000362,4-381431,2026-04,CRC,Actualización de garantía,2025-09-22,CONFIABLE,true,true,439331000.00,212195879.97,0.483,220,0,0,212195879.97,
2,20250922,27,4,6,1,AV-2025-001296,1-284072-264,2026-04,CRC,Actualización de garantía,2025-09-22,CONFIABLE,true,true,328415000.00,157358383.81,0.4791,220,0,0,157358383.81,
2,20250922,29,3,7,1,AV-2025-003988,1-492353,2026-04,CRC,Actualización de garantía,2025-09-22,CONFIABLE,true,true,1159022000.00,507248707.15,0.4377,220,0,0,507248707.15,
2,20250923,16,7,1,1,AV-2025-000945,4-216429,2026-04,CRC,Leasing,2025-09-23,CONFIABLE,true,true,2282822000.00,1545146574.07,0.6769,219,0,0,1545146574.07,
2,20250923,22,8,3,1,AV-2025-000568,7-756892,2026-04,CRC,Actualización de garantía,2025-09-23,CONFIABLE,true,true,5180058000.00,2673194078.02,0.5161,219,0,0,2673194078.02,
2,20250924,2,3,1,1,AV-2025-001728,2-558801,2026-04,CRC,Actualización de garantía,2025-09-24,CONFIABLE,true,true,178000000.00,124311074.54,0.6984,218,0,0,124311074.54,
2,20250924,6,3,7,1,AV-2025-001001,2-867508,2026-04,CRC,Garantía hipotecaria,2025-09-24,CONFIABLE,true,true,69136000.00,54306464.40,0.7855,218,0,0,54306464.4,
2,20250924,6,6,4,1,AV-2025-000318,2-725193,2026-04,CRC,Actualización de garantía,2025-09-24,CONFIABLE,true,true,505625000.00,325552914.00,0.6439,218,0,0,325552914.0,
2,20250924,16,1,2,1,AV-2025-003927,4-857820-207,2026-04,CRC,Leasing,2025-09-24,CONFIABLE,true,true,480460000.00,240760680.49,0.5011,218,0,0,240760680.49,
2,20250924,16,9,8,1,AV-2025-000823,4-490818,2026-04,CRC,Actualización de garantía,2025-09-24,CONFIABLE,true,true,176714000.00,106382575.03,0.602,218,0,0,106382575.03,
2,20250924,17,3,7,1,AV-2025-001278,4-295441,2026-04,CRC,Leasing,2025-09-24,CONFIABLE,true,true,161493000.00,109337431.95,0.677,218,0,0,109337431.95,
2,20250924,20,7,6,1,AV-2025-002562,7-800034,2026-04,CRC,Compraventa,2025-09-24,CONFIABLE,true,false,2718368000.00,,,218,0,0,,
2,20250924,22,4,7,1,AV-2025-001325,7-228722-044,2026-04,USD,Seguro,2025-09-24,CONFIABLE,true,false,439551.00,,,218,0,0,,
2,20250924,29,3,7,3,AV-2025-003413,1-554829,2026-04,USD,Garantía hipotecaria,2025-09-24,NO_CONFIABLE,true,true,326575.00,449832.27,1.3774,218,1,0,229414457.70000002,449832.27
2,20250924,31,3,8,1,AV-2025-000280,1-800125,2026-04,CRC,Actualización de garantía,2025-09-24,CONFIABLE,true,true,588937000.00,295256801.72,0.5013,218,0,0,295256801.72,
2,20250925,6,6,5,1,AV-2025-002670,2-759816,2026-04,CRC,Compraventa,2025-09-25,CONFIABLE,true,false,1671342000.00,,,217,0,0,,
2,20250925,8,7,6,1,AV-2025-000787,3-741337,2026-04,CRC,Seguro,2025-09-25,CONFIABLE,true,false,892061000.00,,,217,0,0,,
2,20250925,14,3,7,1,AV-2025-002873,5-580739,2026-04,CRC,Garantía hipotecaria,2025-09-25,CONFIABLE,true,true,1496766000.00,1180899619.77,0.789,217,0,0,1180899619.77,
2,20250925,21,3,3,1,AV-2025-000067,7-323857,2026-04,CRC,Compraventa,2025-09-25,CONFIABLE,true,false,143801000.00,,,217,0,0,,
2,20250925,29,2,4,1,AV-2025-002703,1-764194,2026-04,USD,Contable,2025-09-25,CONFIABLE,true,false,2780558.00,,,217,0,0,,
2,20250925,29,3,3,1,AV-2025-001943,1-444258,2026-04,USD,Actualización de garantía,2025-09-25,CONFIABLE,true,true,170552.00,84092.90,0.4931,217,0,0,42887379.0,
2,20250925,33,1,5,1,AV-2025-003032,1-175977-347,2026-04,USD,Leasing,2025-09-25,CONFIABLE,true,true,135050.00,104357.94,0.7727,217,0,0,53222549.4,
2,20250925,35,2,8,1,AV-2025-001039,1-269589,2026-04,USD,Garantía hipotecaria,2025-09-25,CONFIABLE,true,true,4884195.00,2486610.57,0.5091,217,0,0,1268171390.6999998,
2,20250925,35,9,3,1,AV-2025-001488,1-810054,2026-04,CRC,Leasing,2025-09-25,CONFIABLE,true,true,289565000.00,225097811.21,0.7774,217,0,0,225097811.21,
2,20250926,3,3,2,1,AV-2025-001323,2-726867,2026-04,CRC,Compraventa,2025-09-26,CONFIABLE,true,false,752512000.00,,,216,0,0,,
2,20250926,8,3,7,2,AV-2025-000009,3-270138,2026-04,CRC,Actualización de garantía,2025-09-26,REVISAR,true,true,277608000.00,164379640.33,0.5921,216,0,1,164379640.33,
2,20250926,9,3,3,1,AV-2025-000680,3-968711,2026-04,CRC,Garantía hipotecaria,2025-09-26,CONFIABLE,true,true,192585000.00,152824109.56,0.7935,216,0,0,152824109.56,
2,20250926,14,1,7,1,AV-2025-002831,5-258088-136,2026-04,USD,Garantía hipotecaria,2025-09-26,CONFIABLE,true,true,243219.00,148344.82,0.6099,216,0,0,75655858.2,
2,20250926,19,9,1,1,AV-2025-001300,4-880734,2026-04,CRC,Seguro,2025-09-26,CONFIABLE,true,false,7955000.00,,,216,0,0,,
2,20250926,26,5,6,2,AV-2025-000290,1-277862,2026-04,USD,Actualización de garantía,2025-09-26,REVISAR,true,true,12007767.00,5883867.39,0.49,216,0,1,3000772368.8999996,
2,20250926,31,3,6,1,AV-2025-000198,1-897521,2026-04,CRC,Garantía hipotecaria,2025-09-26,CONFIABLE,true,true,581862000.00,337627262.19,0.5803,216,0,0,337627262.19,
2,20250926,33,2,8,1,AV-2025-001205,1-935589,2026-04,CRC,Contable,2025-09-26,CONFIABLE,true,false,6401226000.00,,,216,0,0,,
2,20250926,33,4,1,1,AV-2025-001180,1-212329-267,2026-04,USD,Actualización de garantía,2025-09-26,CONFIABLE,true,true,684474.00,440303.82,0.6433,216,0,0,224554948.20000002,
2,20250926,33,4,4,1,AV-2025-003901,1-937003-035,2026-04,CRC,Leasing,2025-09-26,CONFIABLE,true,true,322968000.00,191922722.75,0.5942,216,0,0,191922722.75,
2,20250927,1,7,7,1,AV-2025-003986,2-301662,2026-04,CRC,Leasing,2025-09-27,CONFIABLE,true,true,1560456000.00,1214930980.71,0.7786,215,0,0,1214930980.71,
2,20250927,5,3,4,1,AV-2025-000745,2-893286,2026-04,CRC,Contable,2025-09-27,CONFIABLE,true,false,209677000.00,,,215,0,0,,
2,20250927,8,2,5,1,AV-2025-002847,3-120868,2026-04,USD,Leasing,2025-09-27,CONFIABLE,true,true,792369.00,367902.39,0.4643,215,0,0,187630218.9,
2,20250927,10,7,5,1,AV-2025-002985,3-375983,2026-04,CRC,Garantía hipotecaria,2025-09-27,CONFIABLE,true,true,913979000.00,419643867.78,0.4591,215,0,0,419643867.78,
2,20250927,21,9,1,1,AV-2025-000732,7-943749,2026-04,CRC,Garantía hipotecaria,2025-09-27,CONFIABLE,true,true,216612000.00,154830244.14,0.7148,215,0,0,154830244.14,
2,20250927,24,9,9,1,AV-2025-002683,6-193306,2026-04,USD,Seguro,2025-09-27,CONFIABLE,true,false,188882.00,,,215,0,0,,
2,20250928,1,3,7,1,AV-2025-000028,2-123083,2026-04,CRC,Leasing,2025-09-28,CONFIABLE,true,true,805738000.00,533754493.90,0.6624,214,0,0,533754493.9,
2,20250928,16,3,6,1,AV-2025-003519,4-825166,2026-04,CRC,Compraventa,2025-09-28,CONFIABLE,true,false,494339000.00,,,214,0,0,,
2,20250928,17,7,2,1,AV-2025-001863,4-937453,2026-04,CRC,Seguro,2025-09-28,CONFIABLE,true,false,645392000.00,,,214,0,0,,
2,20250928,18,3,9,1,AV-2025-003305,4-298755,2026-04,CRC,Seguro,2025-09-28,CONFIABLE,true,false,451341000.00,,,214,0,0,,
2,20250928,27,4,1,1,AV-2025-001657,1-535205-023,2026-04,USD,Contable,2025-09-28,CONFIABLE,true,false,291574.00,,,214,0,0,,
2,20250928,34,2,1,1,AV-2025-002234,1-670657,2026-04,USD,Actualización de garantía,2025-09-28,CONFIABLE,true,true,7418567.00,4106936.10,0.5536,214,0,0,2094537411.0,
2,20250929,7,1,4,3,AV-2025-002911,3-647661-346,2026-04,USD,Actualización de garantía,2025-09-29,NO_CONFIABLE,true,true,177461.00,143555.07,0.8089,213,1,0,73213085.7,143555.07
2,20250929,14,4,9,1,AV-2025-001245,5-213117-245,2026-04,USD,Garantía hipotecaria,2025-09-29,CONFIABLE,true,true,334175.00,157567.33,0.4715,213,0,0,80359338.3,
2,20250929,16,7,5,1,AV-2025-003157,4-544990,2026-04,CRC,Garantía hipotecaria,2025-09-29,CONFIABLE,true,true,1924579000.00,1048586654.01,0.5448,213,0,0,1048586654.01,
2,20250929,17,7,1,1,AV-2025-002976,4-701406,2026-04,CRC,Leasing,2025-09-29,CONFIABLE,true,true,191991000.00,108996585.78,0.5677,213,0,0,108996585.78,
2,20250929,17,7,5,1,AV-2025-002232,4-938707,2026-04,USD,Seguro,2025-09-29,CONFIABLE,true,false,234584.00,,,213,0,0,,
2,20250929,18,2,7,1,AV-2025-000548,4-818369,2026-04,USD,Actualización de garantía,2025-09-29,CONFIABLE,true,true,4508757.00,3260571.62,0.7232,213,0,0,1662891526.2,
2,20250929,19,3,2,1,AV-2025-001307,4-169487,2026-04,USD,Garantía hipotecaria,2025-09-29,CONFIABLE,true,true,317764.00,216915.45,0.6826,213,0,0,110626879.5,
2,20250929,20,7,3,2,AV-2025-003741,7-899039,2026-04,CRC,Actualización de garantía,2025-09-29,REVISAR,true,true,1061626000.00,782779323.88,0.7373,213,0,1,782779323.88,
2,20250929,22,9,2,1,AV-2025-000759,7-244477,2026-04,CRC,Actualización de garantía,2025-09-29,CONFIABLE,true,true,68394000.00,50721522.25,0.7416,213,0,0,50721522.25,
2,20250929,34,1,7,1,AV-2025-000602,1-459573-190,2026-04,USD,Actualización de garantía,2025-09-29,CONFIABLE,true,true,302197.00,228024.78,0.7546,213,0,0,116292637.8,
2,20250930,7,3,4,1,AV-2025-000403,3-406885,2026-04,USD,Actualización de garantía,2025-09-30,CONFIABLE,true,true,257389.00,201766.28,0.7839,212,0,0,102900802.8,
2,20250930,8,3,7,1,AV-2025-000435,3-288449,2026-04,CRC,Compraventa,2025-09-30,CONFIABLE,true,false,344076000.00,,,212,0,0,,
2,20250930,9,7,9,2,AV-2025-001923,3-371214,2026-04,CRC,Garantía hipotecaria,2025-09-30,REVISAR,true,true,5267834000.00,1678240679.34,0.3186,212,0,1,1678240679.34,
2,20250930,16,3,5,1,AV-2025-002228,4-987850,2026-04,USD,Compraventa,2025-09-30,CONFIABLE,true,false,1069678.00,,,212,0,0,,
2,20250930,16,7,7,1,AV-2025-000970,4-411461,2026-04,CRC,Leasing,2025-09-30,CONFIABLE,true,true,721396000.00,496817898.87,0.6887,212,0,0,496817898.87,
2,20250930,20,3,1,1,AV-2025-001765,7-378067,2026-04,CRC,Garantía hipotecaria,2025-09-30,CONFIABLE,true,true,365851000.00,259830360.96,0.7102,212,0,0,259830360.96,
2,20250930,20,7,9,1,AV-2025-000369,7-924792,2026-04,CRC,Actualización de garantía,2025-09-30,CONFIABLE,true,true,665986000.00,507652380.27,0.7623,212,0,0,507652380.27,
2,20250930,28,4,8,1,AV-2025-003799,1-626467-233,2026-04,USD,Garantía hipotecaria,2025-09-30,CONFIABLE,true,true,522357.00,364123.68,0.6971,212,0,0,185703076.79999998,
2,20250930,29,4,2,1,AV-2025-003553,1-716867-196,2026-04,USD,Contable,2025-09-30,CONFIABLE,true,false,263502.00,,,212,0,0,,
2,20250930,32,6,1,1,AV-2025-002499,1-961616,2026-04,CRC,Garantía hipotecaria,2025-09-30,CONFIABLE,true,true,12903916000.00,7273886912.74,0.5637,212,0,0,7273886912.74,
2,20251001,6,3,3,1,AV-2025-000167,2-119915,2026-04,CRC,Compraventa,2025-10-01,CONFIABLE,true,false,414485000.00,,,211,0,0,,
2,20251001,7,1,1,1,AV-2025-003863,3-845024-209,2026-04,USD,Leasing,2025-10-01,CONFIABLE,true,true,93344.00,74165.77,0.7945,211,0,0,37824542.7,
2,20251001,8,7,8,1,AV-2025-000874,3-121952,2026-04,CRC,Actualización de garantía,2025-10-01,CONFIABLE,true,true,1076650000.00,558952638.18,0.5192,211,0,0,558952638.18,
2,20251001,16,1,9,1,AV-2025-003835,4-468648-392,2026-04,USD,Actualización de garantía,2025-10-01,CONFIABLE,true,true,193952.00,138529.48,0.7142,211,0,0,70650034.80000001,
2,20251001,34,5,4,2,AV-2025-000379,1-395045,2026-04,USD,Garantía hipotecaria,2025-10-01,REVISAR,true,true,7248161.00,3955054.88,0.5457,211,0,1,2017077988.8,
2,20251002,1,4,1,3,AV-2025-000843,2-989100-257,2026-04,USD,Actualización de garantía,2025-10-02,NO_CONFIABLE,true,true,448170.00,186951.33,0.4171,210,1,0,95345178.3,186951.33
2,20251002,1,4,8,3,AV-2025-003743,2-695172-348,2026-04,USD,Actualización de garantía,2025-10-02,NO_CONFIABLE,true,true,275532.00,232300.26,0.8431,210,1,0,118473132.60000001,232300.26
2,20251002,1,9,7,1,AV-2025-003326,2-836270,2026-04,CRC,Actualización de garantía,2025-10-02,CONFIABLE,true,true,305561000.00,153566638.27,0.5026,210,0,0,153566638.27,
2,20251002,14,9,1,1,AV-2025-003453,5-154134,2026-04,CRC,Garantía hipotecaria,2025-10-02,CONFIABLE,true,true,80190000.00,60429295.28,0.7536,210,0,0,60429295.28,
2,20251002,15,1,3,1,AV-2025-002221,4-193534-169,2026-04,USD,Garantía hipotecaria,2025-10-02,CONFIABLE,true,true,138054.00,105288.10,0.7627,210,0,0,53696931.0,
2,20251002,15,4,1,1,AV-2025-000096,4-240542-093,2026-04,USD,Garantía hipotecaria,2025-10-02,CONFIABLE,true,true,292465.00,138340.60,0.473,210,0,0,70553706.0,
2,20251002,24,8,7,1,AV-2025-001230,6-831134,2026-04,USD,Seguro,2025-10-02,CONFIABLE,true,false,4409968.00,,,210,0,0,,
2,20251002,28,1,1,1,AV-2025-000764,1-323466-399,2026-04,USD,Leasing,2025-10-02,CONFIABLE,true,true,279008.00,162249.55,0.5815,210,0,0,82747270.5,
2,20251002,35,3,4,1,AV-2025-003578,1-358158,2026-04,CRC,Actualización de garantía,2025-10-02,CONFIABLE,true,true,446535000.00,350743069.92,0.7855,210,0,0,350743069.92,
2,20251002,35,9,4,1,AV-2025-003587,1-168208,2026-04,CRC,Actualización de garantía,2025-10-02,CONFIABLE,true,true,677175000.00,448108640.17,0.6617,210,0,0,448108640.17,
2,20251003,8,3,1,1,AV-2025-000561,3-272454,2026-04,CRC,Leasing,2025-10-03,CONFIABLE,true,true,195648000.00,155475155.44,0.7947,209,0,0,155475155.44,
2,20251003,11,1,5,1,AV-2025-002722,5-751032-165,2026-04,USD,Leasing,2025-10-03,CONFIABLE,true,true,378501.00,188016.49,0.4967,209,0,0,95888409.89999999,
2,20251003,11,8,1,1,AV-2025-001341,5-818203,2026-04,CRC,Garantía hipotecaria,2025-10-03,CONFIABLE,true,true,8779204000.00,6345443822.33,0.7228,209,0,0,6345443822.33,
2,20251003,12,7,7,1,AV-2025-002359,5-223558,2026-04,CRC,Compraventa,2025-10-03,CONFIABLE,true,false,127849000.00,,,209,0,0,,
2,20251003,17,4,3,1,AV-2025-001791,4-538645-340,2026-04,USD,Leasing,2025-10-03,CONFIABLE,true,true,291048.00,179423.17,0.6165,209,0,0,91505816.7,
2,20251003,18,1,7,1,AV-2025-002924,4-303099-318,2026-04,USD,Garantía hipotecaria,2025-10-03,CONFIABLE,true,true,149084.00,104163.89,0.6987,209,0,0,53123583.9,
