sk_corte,sk_regla,sk_fecha_valor,sk_geografia,sk_tipologia,sk_perito,sk_confiabilidad,id_avaluo,numero_finca,corte,rule_id,accion,campo,valor_observado,condicion_esperada,incidencias
2,3,20250519,17,2,3,3,AV-2025-002044,4-562255,2026-04,R-03,BLOQUEA,valor_total_inmueble,6647525,7759857.88,1
2,3,20250522,24,3,3,3,AV-2025-003016,6-795311,2026-04,R-03,BLOQUEA,valor_total_inmueble,140242,147692.34,1
2,3,20250523,27,3,1,3,AV-2025-002382,1-686123,2026-04,R-03,BLOQUEA,valor_total_inmueble,254488000,292088146.33,1
2,3,20250528,4,3,8,3,AV-2025-002256,2-327257,2026-04,R-03,BLOQUEA,valor_total_inmueble,96374,62648.09,1
2,3,20250614,7,7,9,3,AV-2025-001375,3-933266,2026-04,R-03,BLOQUEA,valor_total_inmueble,1916466000,1744112532.67,1
2,3,20250622,9,3,1,3,AV-2025-003205,3-376753,2026-04,R-03,BLOQUEA,valor_total_inmueble,222976000,192504930.0,1
2,3,20250626,25,3,7,3,AV-2025-003100,6-571097,2026-04,R-03,BLOQUEA,valor_total_inmueble,731038000,868410590.8,1
2,3,20250712,18,2,1,3,AV-2025-001795,4-896140,2026-04,R-03,BLOQUEA,valor_total_inmueble,2740514,3080510.39,1
2,3,20250823,10,3,7,3,AV-2025-000216,3-518829,2026-04,R-03,BLOQUEA,valor_total_inmueble,366369000,394203544.86,1
2,3,20250823,33,3,3,3,AV-2025-003310,1-504720,2026-04,R-03,BLOQUEA,valor_total_inmueble,474301000,503134871.37,1
2,3,20250826,25,9,7,3,AV-2025-001030,6-312136,2026-04,R-03,BLOQUEA,valor_total_inmueble,115175000,108904903.21,1
2,3,20251002,1,4,1,3,AV-2025-000843,2-989100-257,2026-04,R-03,BLOQUEA,valor_total_inmueble,448170,423468.47,1
2,3,20251002,1,4,8,3,AV-2025-003743,2-695172-348,2026-04,R-03,BLOQUEA,valor_total_inmueble,275532,332503.95,1
2,3,20251007,19,8,9,3,AV-2025-002567,4-569971,2026-04,R-03,BLOQUEA,valor_total_inmueble,181923,280047.75,1
2,3,20251017,34,4,7,3,AV-2025-000107,1-534833-172,2026-04,R-03,BLOQUEA,valor_total_inmueble,264020,283447.99,1
2,3,20251104,30,3,7,3,AV-2025-000464,1-751771,2026-04,R-03,BLOQUEA,valor_total_inmueble,649263000,575626377.37,1
2,3,20251110,3,7,2,3,AV-2025-003850,2-218004,2026-04,R-03,BLOQUEA,valor_total_inmueble,2019052000,2164345275.47,1
2,3,20251110,28,7,1,3,AV-2025-002515,1-983672,2026-04,R-03,BLOQUEA,valor_total_inmueble,755585000,875021511.72,1
2,3,20251123,32,6,6,3,AV-2025-001348,1-429387,2026-04,R-03,BLOQUEA,valor_total_inmueble,6437275000,7665233060.12,1
2,3,20251203,33,7,5,3,AV-2025-001332,1-433211,2026-04,R-03,BLOQUEA,valor_total_inmueble,1879474000,1598565920.01,1
2,3,20251209,1,9,3,3,AV-2025-001281,2-686404,2026-04,R-03,BLOQUEA,valor_total_inmueble,146397000,127998314.17,1
2,3,20260204,33,4,3,3,AV-2026-002983,1-837976-262,2026-04,R-03,BLOQUEA,valor_total_inmueble,750026,780103.84,1
2,3,20260211,20,9,3,3,AV-2026-001222,7-363329,2026-04,R-03,BLOQUEA,valor_total_inmueble,45702000,38868849.04,1
2,3,20260216,7,4,9,3,AV-2026-000241,3-974498-298,2026-04,R-03,BLOQUEA,valor_total_inmueble,242043000,143937747.46,1
2,4,20210905,18,2,3,3,AV-2025-001845,4-569345,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,4,20230110,15,2,3,3,AV-2025-003629,4-213201,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,4,20240703,34,2,3,3,AV-2024-001603,1-634343,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,4,20240809,28,4,7,3,AV-2024-002041,1-796626-027,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,4,20240811,27,1,4,3,AV-2024-003448,1-400433-186,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,4,20240904,22,8,9,3,AV-2024-002891,7-976598,2026-04,R-04,BLOQUEA,area_construccion_m2,área 158.26 / vu 758235.34,ambos en cero: la tipología no contempla construcción,1
2,4,20240909,11,4,8,3,AV-2024-002802,5-269021-004,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,4,20240913,22,4,7,3,AV-2024-001163,7-846928-397,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,4,20250112,9,3,7,3,AV-2025-001155,3-823241,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,4,20250211,28,1,3,3,AV-2025-003583,1-139379-118,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,4,20250213,19,3,6,3,AV-2025-003804,4-168847,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,4,20250307,33,1,7,3,AV-2025-002066,1-441609-243,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,4,20250514,8,1,3,3,AV-2025-001106,3-691295-159,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,4,20250528,4,3,8,3,AV-2025-002256,2-327257,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,4,20250711,18,1,3,3,AV-2025-001214,4-686987-017,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,4,20250806,16,4,3,3,AV-2025-003112,4-892369-089,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,4,20250807,22,4,3,3,AV-2025-000799,7-198543-364,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,4,20250812,11,4,7,3,AV-2025-003345,5-941173-025,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,4,20250924,29,3,7,3,AV-2025-003413,1-554829,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,4,20251007,19,8,9,3,AV-2025-002567,4-569971,2026-04,R-04,BLOQUEA,area_construccion_m2,área 75.98 / vu 1291.45,ambos en cero: la tipología no contempla construcción,1
2,4,20251014,9,4,1,3,AV-2025-000830,3-105207-214,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,4,20251221,17,7,1,3,AV-2025-001563,4-250913,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,4,20251225,20,8,9,3,AV-2025-000211,7-105024,2026-04,R-04,BLOQUEA,area_construccion_m2,área 96.13 / vu 589894.2,ambos en cero: la tipología no contempla construcción,1
2,4,20260116,17,7,1,3,AV-2026-000161,4-319228,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,4,20260216,7,4,9,3,AV-2026-000241,3-974498-298,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,4,20260216,35,1,2,3,AV-2026-002978,1-988219-266,2026-04,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
2,5,20210430,18,7,6,3,AV-2025-000371,4-565674,2026-04,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2021-05-05 / 2021-04-30 / 2021-05-04,inspección <= valor <= informe,1
2,5,20231117,20,9,7,3,AV-2026-003166,7-765840,2026-04,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2023-11-07 / 2023-11-17 / 2023-10-26,inspección <= valor <= informe,1
2,5,20241110,13,7,3,3,AV-2024-002207,5-899894,2026-04,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2024-12-03 / 2024-11-10 / 2024-11-16,inspección <= valor <= informe,1
2,5,20250318,4,3,7,3,AV-2025-001485,2-408522,2026-04,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-04-04 / 2025-03-18 / 2025-03-30,inspección <= valor <= informe,1
2,5,20250504,7,3,4,3,AV-2025-000907,3-946219,2026-04,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-06-08 / 2025-05-04 / 2025-05-15,inspección <= valor <= informe,1
2,5,20250617,15,1,7,3,AV-2025-000768,4-157357-195,2026-04,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-03-01 / 2025-06-17 / 2025-06-21,brecha mayor a 30/15 días,1
2,5,20250620,27,3,3,3,AV-2025-000556,1-875498,2026-04,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-06-28 / 2025-06-20 / 2025-06-30,inspección <= valor <= informe,1
2,5,20250707,1,4,3,3,AV-2025-002558,2-290299-180,2026-04,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-07-30 / 2025-07-07 / 2025-07-12,inspección <= valor <= informe,1
2,5,20250714,29,3,4,3,AV-2025-000788,1-478075,2026-04,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-07-13 / 2025-07-14 / 2026-07-25,fecha posterior al corte 2026-04-30,1
2,5,20250828,25,1,3,3,AV-2025-000298,6-424314-390,2026-04,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-09-16 / 2025-08-28 / 2025-09-04,inspección <= valor <= informe,1
2,5,20250830,18,1,2,3,AV-2025-002951,4-294041-148,2026-04,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-07-08 / 2025-08-30 / 2025-09-10,brecha mayor a 30/15 días,1
2,5,20250929,7,1,4,3,AV-2025-002911,3-647661-346,2026-04,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-09-15 / 2025-09-29 / 2026-10-22,fecha posterior al corte 2026-04-30,1
2,5,20251007,9,7,7,3,AV-2025-001747,3-279517,2026-04,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-09-26 / 2025-10-07 / 2025-09-29,inspección <= valor <= informe,1
2,5,20251118,16,9,7,3,AV-2025-000360,4-859403,2026-04,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-09-09 / 2025-11-18 / 2025-11-24,brecha mayor a 30/15 días,1
2,5,20260120,19,3,3,3,AV-2026-002840,4-943700,2026-04,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2026-01-14 / 2026-01-20 / 2026-01-09,inspección <= valor <= informe,1
2,5,20260211,29,2,6,3,AV-2026-003527,1-498439,2026-04,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2026-03-06 / 2026-02-11 / 2026-02-18,inspección <= valor <= informe,1
2,5,20260216,11,1,4,3,AV-2026-001168,5-124518-140,2026-04,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2026-03-13 / 2026-02-16 / 2026-02-26,inspección <= valor <= informe,1
2,6,20210403,10,7,4,2,AV-2025-002655,3-535617,2026-04,R-06,REVISA,latitud; longitud,"-83.670783, 9.935977",coordenada dentro del territorio nacional,1
2,6,20210412,8,3,3,2,AV-2025-001533,3-357422,2026-04,R-06,REVISA,latitud; longitud,"10.525444, -84.682256",a menos de 4 km del centroide; observado 102.6 km,1
2,6,20210414,10,8,6,2,AV-2025-003557,3-662538,2026-04,R-06,REVISA,latitud; longitud,"10.710948, -84.077059",a menos de 10 km del centroide; observado 99.4 km,1
2,6,20211025,28,4,8,2,AV-2025-001802,1-223425-187,2026-04,R-06,REVISA,latitud; longitud,"9.894004, -83.41618",a menos de 4 km del centroide; observado 79.3 km,1
2,6,20220310,25,3,3,2,AV-2024-000477,6-883218,2026-04,R-06,REVISA,latitud; longitud,"-84.173929, 9.477089",coordenada dentro del territorio nacional,1
2,6,20220406,23,3,4,2,AV-2025-002900,6-995420,2026-04,R-06,REVISA,latitud; longitud,"9.548723, -85.237646",a menos de 8 km del centroide; observado 67.2 km,1
2,6,20220413,34,1,5,2,AV-2025-000400,1-185516-383,2026-04,R-06,REVISA,latitud; longitud,"10.495868, -83.844719",a menos de 4 km del centroide; observado 72.7 km,1
2,6,20220518,34,1,3,2,AV-2025-002635,1-881657-129,2026-04,R-06,REVISA,latitud; longitud,"9.445885, -84.254099",a menos de 4 km del centroide; observado 54.7 km,1
2,6,20221005,34,2,3,2,AV-2024-000394,1-593321,2026-04,R-06,REVISA,latitud; longitud,"9.482738, -84.198442",a menos de 4 km del centroide; observado 50.1 km,1
2,6,20221010,1,4,4,2,AV-2025-000911,2-387681-032,2026-04,R-06,REVISA,latitud; longitud,"9.828876, -84.60024",a menos de 4 km del centroide; observado 47.3 km,1
2,6,20221219,8,3,4,2,AV-2025-003851,3-369618,2026-04,R-06,REVISA,latitud; longitud,"9.15574, -83.456587",a menos de 4 km del centroide; observado 101.8 km,1
2,6,20221229,15,1,7,2,AV-2025-000753,4-552428-381,2026-04,R-06,REVISA,latitud; longitud,"9.493471, -83.698714",a menos de 3 km del centroide; observado 75.6 km,1
2,6,20230116,22,4,1,2,AV-2025-001887,7-202111-315,2026-04,R-06,REVISA,latitud; longitud,"10.31766, -83.537956",a menos de 12 km del centroide; observado 99.8 km,1
2,6,20230124,15,3,4,2,AV-2025-002542,4-747282,2026-04,R-06,REVISA,latitud; longitud,"-84.181062, 9.988747",coordenada dentro del territorio nacional,1
2,6,20230212,32,2,7,2,AV-2024-003038,1-805080,2026-04,R-06,REVISA,latitud; longitud,"-83.726128, 9.339787",coordenada dentro del territorio nacional,1
2,6,20230624,17,9,3,2,AV-2025-000075,4-127064,2026-04,R-06,REVISA,latitud; longitud,"-84.08156, 10.012435",coordenada dentro del territorio nacional,1
2,6,20230711,4,7,8,2,AV-2025-002804,2-664654,2026-04,R-06,REVISA,latitud; longitud,"-84.400067, 10.345762",coordenada dentro del territorio nacional,1
2,6,20230712,27,4,7,2,AV-2024-003649,1-828461-301,2026-04,R-06,REVISA,latitud; longitud,"10.19502, -83.617839",a menos de 4 km del centroide; observado 59.1 km,1
2,6,20230807,9,2,7,2,AV-2026-001136,3-449262,2026-04,R-06,REVISA,latitud; longitud,"9.577786, -84.732535",a menos de 6 km del centroide; observado 99.2 km,1
2,6,20230825,21,7,3,2,AV-2025-001240,7-241624,2026-04,R-06,REVISA,latitud; longitud,"9.792244, -83.484559",a menos de 10 km del centroide; observado 57.4 km,1
2,6,20230927,18,3,5,2,AV-2025-001623,4-456725,2026-04,R-06,REVISA,latitud; longitud,"10.028239, -83.424663",a menos de 3 km del centroide; observado 73.1 km,1
2,6,20240421,16,7,5,2,AV-2024-001456,4-718035,2026-04,R-06,REVISA,latitud; longitud,"10.258561, -83.715469",a menos de 3 km del centroide; observado 52.6 km,1
2,6,20240528,18,4,8,2,AV-2024-001645,4-927315-009,2026-04,R-06,REVISA,latitud; longitud,"10.680238, -84.633055",a menos de 3 km del centroide; observado 97.9 km,1
2,6,20240806,28,4,6,2,AV-2024-002314,1-719867-030,2026-04,R-06,REVISA,latitud; longitud,"10.282199, -84.404345",a menos de 4 km del centroide; observado 49.7 km,1
2,6,20240808,34,1,1,2,AV-2024-003156,1-598076-197,2026-04,R-06,REVISA,latitud; longitud,"9.155031, -84.625448",a menos de 4 km del centroide; observado 99.2 km,1
2,6,20240821,16,1,1,2,AV-2024-003928,4-190235-030,2026-04,R-06,REVISA,latitud; longitud,"9.305246, -83.735522",a menos de 3 km del centroide; observado 87.6 km,1
2,6,20240904,2,3,1,2,AV-2024-003502,2-357290,2026-04,R-06,REVISA,latitud; longitud,"9.396513, -85.010959",a menos de 8 km del centroide; observado 94.7 km,1
2,6,20240909,11,4,8,3,AV-2024-002802,5-269021-004,2026-04,R-06,REVISA,latitud; longitud,"10.589422, -85.214935",a menos de 10 km del centroide; observado 50.2 km,1
2,6,20240911,7,1,6,2,AV-2024-001538,3-457809-373,2026-04,R-06,REVISA,latitud; longitud,"9.943961, -82.909721",a menos de 3 km del centroide; observado 110.9 km,1
2,6,20241002,26,4,3,2,AV-2024-000258,1-793119-348,2026-04,R-06,REVISA,latitud; longitud,"-84.029116, 9.930744",coordenada dentro del territorio nacional,1
2,6,20241026,17,9,7,3,AV-2024-002335,4-925160,2026-04,R-06,REVISA,latitud; longitud,"-84.092358, 10.028144",coordenada dentro del territorio nacional,1
2,6,20241105,13,7,2,2,AV-2024-000026,5-497653,2026-04,R-06,REVISA,latitud; longitud,"10.737573, -85.315795",a menos de 10 km del centroide; observado 67.2 km,1
2,6,20241113,2,9,4,2,AV-2024-002233,2-511911,2026-04,R-06,REVISA,latitud; longitud,"9.389434, -83.772352",a menos de 8 km del centroide; observado 93.4 km,1
2,6,20241120,32,8,9,2,AV-2024-002622,1-874406,2026-04,R-06,REVISA,latitud; longitud,"9.10741, -83.914895",a menos de 12 km del centroide; observado 38.0 km,1
2,6,20241123,2,3,7,2,AV-2024-002881,2-132643,2026-04,R-06,REVISA,latitud; longitud,"10.509585, -83.880913",a menos de 8 km del centroide; observado 80.5 km,1
2,6,20241123,21,7,9,2,AV-2024-002829,7-868010,2026-04,R-06,REVISA,latitud; longitud,"-83.808123, 10.230417",coordenada dentro del territorio nacional,1
2,6,20241127,16,3,4,2,AV-2024-002747,4-568381,2026-04,R-06,REVISA,latitud; longitud,"-84.127831, 9.996444",coordenada dentro del territorio nacional,1
2,6,20241201,30,9,3,2,AV-2024-000121,1-247630,2026-04,R-06,REVISA,latitud; longitud,"9.283223, -84.438363",a menos de 3 km del centroide; observado 83.9 km,1
2,6,20241203,18,9,7,2,AV-2024-003618,4-572952,2026-04,R-06,REVISA,latitud; longitud,"10.337803, -84.224245",a menos de 3 km del centroide; observado 42.4 km,1
2,6,20241204,32,8,9,2,AV-2024-003595,1-579136,2026-04,R-06,REVISA,latitud; longitud,"9.440012, -83.242384",a menos de 12 km del centroide; observado 50.7 km,1
2,6,20241214,34,3,8,2,AV-2024-003568,1-735554,2026-04,R-06,REVISA,latitud; longitud,"10.387676, -84.763239",a menos de 4 km del centroide; observado 81.2 km,1
2,6,20250102,18,1,2,2,AV-2025-003297,4-254214-247,2026-04,R-06,REVISA,latitud; longitud,"9.529082, -84.506313",a menos de 3 km del centroide; observado 67.8 km,1
2,6,20250116,18,1,4,2,AV-2025-000378,4-851918-351,2026-04,R-06,REVISA,latitud; longitud,"9.864214, -85.081914",a menos de 3 km del centroide; observado 109.4 km,1
2,6,20250120,12,7,3,2,AV-2025-000042,5-751971,2026-04,R-06,REVISA,latitud; longitud,"11.514155, -85.913867",coordenada dentro del territorio nacional,1
2,6,20250122,22,4,2,2,AV-2025-003736,7-622066-342,2026-04,R-06,REVISA,latitud; longitud,"10.268032, -82.338684",coordenada dentro del territorio nacional,1
2,6,20250124,5,2,9,2,AV-2025-001800,2-357810,2026-04,R-06,REVISA,latitud; longitud,"10.222177, -84.995489",a menos de 8 km del centroide; observado 59.4 km,1
2,6,20250206,11,8,8,2,AV-2025-000543,5-598561,2026-04,R-06,REVISA,latitud; longitud,"9.809232, -84.871937",a menos de 10 km del centroide; observado 118.5 km,1
2,6,20250206,22,1,1,2,AV-2025-003244,7-529533-186,2026-04,R-06,REVISA,latitud; longitud,"10.300353, -82.88236",a menos de 12 km del centroide; observado 62.8 km,1
2,6,20250207,8,7,9,2,AV-2025-000775,3-833478,2026-04,R-06,REVISA,latitud; longitud,"9.392826, -84.522667",a menos de 4 km del centroide; observado 82.0 km,1
2,6,20250214,32,6,7,2,AV-2025-000333,1-300341,2026-04,R-06,REVISA,latitud; longitud,"9.933873, -84.09648",a menos de 12 km del centroide; observado 75.8 km,1
2,6,20250223,15,2,7,2,AV-2025-002569,4-351566,2026-04,R-06,REVISA,latitud; longitud,"-84.180598, 9.992614",coordenada dentro del territorio nacional,1
2,6,20250224,35,7,7,2,AV-2025-002966,1-700153,2026-04,R-06,REVISA,latitud; longitud,"9.787988, -84.50075",a menos de 3 km del centroide; observado 49.9 km,1
2,6,20250225,26,3,3,2,AV-2025-002092,1-342583,2026-04,R-06,REVISA,latitud; longitud,"10.195162, -84.521844",a menos de 3 km del centroide; observado 61.8 km,1
2,6,20250307,10,3,9,2,AV-2025-001110,3-964142,2026-04,R-06,REVISA,latitud; longitud,"9.152691, -83.202651",a menos de 10 km del centroide; observado 98.9 km,1
2,6,20250310,15,9,3,2,AV-2025-003217,4-336693,2026-04,R-06,REVISA,latitud; longitud,"-84.18289, 9.983605",coordenada dentro del territorio nacional,1
2,6,20250313,23,4,2,2,AV-2025-002433,6-197721-024,2026-04,R-06,REVISA,latitud; longitud,"8.75711, -85.129372",a menos de 8 km del centroide; observado 110.1 km,1
2,6,20250419,17,3,9,2,AV-2025-003530,4-403777,2026-04,R-06,REVISA,latitud; longitud,"10.594225, -84.42253",a menos de 4 km del centroide; observado 73.9 km,1
2,6,20250421,26,4,8,2,AV-2025-002533,1-829913-042,2026-04,R-06,REVISA,latitud; longitud,"9.43102, -84.578052",a menos de 3 km del centroide; observado 80.6 km,1
2,6,20250425,16,3,9,2,AV-2025-000082,4-367562,2026-04,R-06,REVISA,latitud; longitud,"9.368704, -84.018561",a menos de 3 km del centroide; observado 70.8 km,1
2,6,20250505,20,6,5,2,AV-2025-001413,7-691826,2026-04,R-06,REVISA,latitud; longitud,"10.856735, -82.427222",coordenada dentro del territorio nacional,1
2,6,20250521,1,4,5,2,AV-2025-002893,2-123541-038,2026-04,R-06,REVISA,latitud; longitud,"9.739806, -84.900921",a menos de 4 km del centroide; observado 81.5 km,1
2,6,20250604,6,3,3,2,AV-2025-002556,2-494695,2026-04,R-06,REVISA,latitud; longitud,"-84.939721, 10.930773",coordenada dentro del territorio nacional,1
2,6,20250617,35,9,5,2,AV-2025-003889,1-530748,2026-04,R-06,REVISA,latitud; longitud,"10.793408, -83.806359",a menos de 3 km del centroide; observado 97.4 km,1
2,6,20250619,30,2,1,2,AV-2025-000483,1-959677,2026-04,R-06,REVISA,latitud; longitud,"9.109693, -84.040049",a menos de 3 km del centroide; observado 91.6 km,1
2,6,20250627,16,3,2,2,AV-2025-002565,4-330468,2026-04,R-06,REVISA,latitud; longitud,"10.423628, -83.918204",a menos de 3 km del centroide; observado 52.1 km,1
2,6,20250630,1,5,4,2,AV-2025-002731,2-503952,2026-04,R-06,REVISA,latitud; longitud,"9.843789, -83.397076",a menos de 4 km del centroide; observado 91.3 km,1
2,6,20250705,8,4,3,2,AV-2025-001080,3-170615-207,2026-04,R-06,REVISA,latitud; longitud,"10.917005, -83.987901",a menos de 4 km del centroide; observado 112.3 km,1
2,6,20250719,5,9,3,2,AV-2025-002286,2-199871,2026-04,R-06,REVISA,latitud; longitud,"9.694939, -85.150717",a menos de 8 km del centroide; observado 86.4 km,1
2,6,20250723,2,3,7,2,AV-2025-003407,2-618099,2026-04,R-06,REVISA,latitud; longitud,"-84.346829, 9.984719",coordenada dentro del territorio nacional,1
2,6,20250725,15,7,4,2,AV-2025-001143,4-289380,2026-04,R-06,REVISA,latitud; longitud,"9.813098, -83.370696",a menos de 3 km del centroide; observado 90.8 km,1
2,6,20250903,1,3,3,2,AV-2025-002836,2-987693,2026-04,R-06,REVISA,latitud; longitud,"9.591743, -83.559482",a menos de 4 km del centroide; observado 85.7 km,1
2,6,20250906,8,7,7,2,AV-2025-000322,3-103259,2026-04,R-06,REVISA,latitud; longitud,"9.144147, -83.525086",a menos de 4 km del centroide; observado 98.8 km,1
2,6,20250910,5,6,9,2,AV-2025-002346,2-712314,2026-04,R-06,REVISA,latitud; longitud,"-84.508762, 10.08736",coordenada dentro del territorio nacional,1
2,6,20250913,18,9,3,2,AV-2025-000392,4-713062,2026-04,R-06,REVISA,latitud; longitud,"10.683407, -84.819158",a menos de 3 km del centroide; observado 111.7 km,1
2,6,20250916,6,8,7,2,AV-2025-001035,2-816375,2026-04,R-06,REVISA,latitud; longitud,"11.171265, -85.680923",a menos de 20 km del centroide; observado 78.6 km,1
2,6,20250921,28,2,2,2,AV-2025-003604,1-487877,2026-04,R-06,REVISA,latitud; longitud,"-84.145953, 9.911953",coordenada dentro del territorio nacional,1
2,6,20250926,8,3,7,2,AV-2025-000009,3-270138,2026-04,R-06,REVISA,latitud; longitud,"9.539137, -84.170665",a menos de 4 km del centroide; observado 45.6 km,1
2,6,20250926,26,5,6,2,AV-2025-000290,1-277862,2026-04,R-06,REVISA,latitud; longitud,"10.466017, -84.497842",a menos de 3 km del centroide; observado 79.5 km,1
2,6,20250929,20,7,3,2,AV-2025-003741,7-899039,2026-04,R-06,REVISA,latitud; longitud,"9.950155, -83.618114",a menos de 6 km del centroide; observado 63.9 km,1
2,6,20251001,34,5,4,2,AV-2025-000379,1-395045,2026-04,R-06,REVISA,latitud; longitud,"10.615449, -83.87451",a menos de 4 km del centroide; observado 83.1 km,1
2,6,20251004,17,9,2,2,AV-2025-001798,4-255242,2026-04,R-06,REVISA,latitud; longitud,"10.513432, -85.067651",a menos de 4 km del centroide; observado 120.4 km,1
2,6,20251013,20,6,8,2,AV-2025-001942,7-723457,2026-04,R-06,REVISA,latitud; longitud,"9.851859, -83.815148",a menos de 6 km del centroide; observado 86.7 km,1
2,6,20251015,1,4,7,2,AV-2025-002171,2-883048-268,2026-04,R-06,REVISA,latitud; longitud,"10.386127, -83.436599",a menos de 4 km del centroide; observado 94.3 km,1
2,6,20251016,30,4,1,2,AV-2025-002706,1-590998-197,2026-04,R-06,REVISA,latitud; longitud,"9.698119, -84.90793",a menos de 3 km del centroide; observado 97.6 km,1
2,6,20251020,33,4,8,2,AV-2025-002293,1-298127-042,2026-04,R-06,REVISA,latitud; longitud,"10.178304, -85.126109",a menos de 2 km del centroide; observado 118.3 km,1
2,6,20251021,31,9,5,2,AV-2025-001349,1-158805,2026-04,R-06,REVISA,latitud; longitud,"9.303342, -84.039626",a menos de 15 km del centroide; observado 68.0 km,1
2,6,20251023,1,1,1,2,AV-2025-002680,2-790797-239,2026-04,R-06,REVISA,latitud; longitud,"10.580882, -83.823771",a menos de 4 km del centroide; observado 75.8 km,1
2,6,20251026,32,3,6,2,AV-2025-001772,1-252613,2026-04,R-06,REVISA,latitud; longitud,"9.812117, -83.625406",a menos de 12 km del centroide; observado 49.3 km,1
2,6,20251031,14,9,8,2,AV-2025-002790,5-495209,2026-04,R-06,REVISA,latitud; longitud,"9.695438, -86.485847",coordenada dentro del territorio nacional,1
2,6,20251103,23,3,7,2,AV-2025-003511,6-890574,2026-04,R-06,REVISA,latitud; longitud,"8.911425, -85.237613",a menos de 8 km del centroide; observado 102.9 km,1
